enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
21436,city_50,0.8959999999999999,Female,Has relevent experience,Full time course,Graduate,STEM,10,10/49,Funded Startup,1,328
13812,city_10,0.895,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,24
1673,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Other,9,,,never,83
8994,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,100-500,Funded Startup,1,33
27121,city_71,0.884,,No relevent experience,no_enrollment,Graduate,Business Degree,16,,,>4,80
21322,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,NGO,1,15
17560,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,100
30722,city_103,0.92,Male,No relevent experience,Full time course,High School,,5,,,1,108
10211,city_114,0.926,Male,Has relevent experience,no_enrollment,High School,,>20,10/49,Pvt Ltd,never,21
10911,city_16,0.91,Other,No relevent experience,Full time course,Graduate,Humanities,8,,,1,48
10036,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,10,,Public Sector,>4,112
18754,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,123
16120,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,4,50-99,Funded Startup,1,96
28678,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,292
16737,city_116,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,2,4
27789,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,,,never,109
5139,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,never,80
11374,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,20
15722,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,178
7598,city_46,0.762,,Has relevent experience,Part time course,Graduate,STEM,9,50-99,Public Sector,2,298
30665,city_114,0.926,,Has relevent experience,no_enrollment,Masters,Other,11,10000+,Pvt Ltd,1,39
24440,city_104,0.924,Male,No relevent experience,Full time course,High School,,3,10/49,,1,155
13652,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,6
16512,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,76
22781,city_162,0.767,Female,No relevent experience,no_enrollment,Masters,STEM,3,,,1,26
26570,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,4,14
18875,city_114,0.926,,Has relevent experience,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,4
30802,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,88
17313,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,6,,,4,76
24437,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,2,1000-4999,Pvt Ltd,2,46
27644,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,1,57
28817,city_89,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,3,141
2369,city_28,0.939,Male,No relevent experience,Full time course,Masters,STEM,10,50-99,Public Sector,2,61
22821,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,3,37
26961,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,44
25347,city_11,0.55,,No relevent experience,Full time course,Graduate,,<1,50-99,Pvt Ltd,1,46
24034,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,never,216
10180,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,29
8802,city_76,0.698,Male,No relevent experience,no_enrollment,,,1,,,never,42
14084,city_100,0.887,,No relevent experience,Full time course,Masters,Humanities,6,,NGO,3,88
21569,city_64,0.6659999999999999,Other,Has relevent experience,Part time course,High School,,8,<10,Pvt Ltd,>4,192
8131,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,4,100
16700,city_71,0.884,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,94
9004,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,2,36
14245,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Funded Startup,1,198
25954,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,130
9298,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,never,56
22490,city_114,0.926,Male,No relevent experience,Full time course,High School,,6,10000+,Pvt Ltd,4,144
4342,city_99,0.915,Male,No relevent experience,no_enrollment,Graduate,Business Degree,2,<10,Pvt Ltd,1,202
16784,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10/49,Pvt Ltd,1,32
9653,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,66
30737,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,2,55
14186,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,74
4095,city_10,0.895,,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,25
11988,city_27,0.848,Male,No relevent experience,no_enrollment,High School,,4,,,never,16
19005,city_28,0.939,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,28
30304,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,42
1752,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,28
26136,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,Business Degree,2,5000-9999,Pvt Ltd,2,42
26186,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,57
2956,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,6,,,2,85
16433,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,>4,3
31888,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,46
32827,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,,,1,41
26184,city_41,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,1,45
236,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,1,122
7741,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,>4,11
28633,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,8,100-500,Pvt Ltd,2,41
27680,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,188
31286,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,2,47
10368,city_160,0.92,Male,No relevent experience,Full time course,High School,,11,,,4,8
20667,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,40
11832,city_36,0.893,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,34
17813,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,52
17853,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,37
16645,city_16,0.91,Male,Has relevent experience,no_enrollment,,,7,,,3,7
27134,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Pvt Ltd,1,69
7365,city_57,0.866,Male,No relevent experience,no_enrollment,Phd,STEM,9,100-500,Pvt Ltd,>4,53
9774,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,4,84
23066,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,4,,,1,99
32939,city_145,0.555,Male,Has relevent experience,no_enrollment,High School,,6,,,>4,85
20652,city_90,0.698,Male,Has relevent experience,no_enrollment,Phd,STEM,10,,,1,74
23989,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,18
1844,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,100
30488,city_11,0.55,,No relevent experience,Full time course,Graduate,STEM,2,,,1,20
2992,city_173,0.878,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,NGO,1,26
23712,city_143,0.74,Male,No relevent experience,no_enrollment,Masters,STEM,14,1000-4999,NGO,3,96
4650,city_90,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,4,9
10922,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,83
30094,city_48,0.493,Male,Has relevent experience,no_enrollment,High School,,5,,,never,18
16721,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,16,,,never,13
21621,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Pvt Ltd,1,130
13796,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,86
27015,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,107
24944,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,never,44
10212,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Funded Startup,2,33
7323,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Early Stage Startup,1,50
21562,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,15,50-99,Funded Startup,2,40
28091,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,57
5937,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,90
24877,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,53
31636,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24
16229,city_160,0.92,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,138
20342,city_75,0.939,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,106
2918,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,13,500-999,Pvt Ltd,4,70
23121,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,Business Degree,15,1000-4999,Pvt Ltd,>4,98
15170,city_114,0.926,Other,No relevent experience,Full time course,High School,,<1,,,never,13
28376,city_65,0.802,Female,Has relevent experience,no_enrollment,Masters,STEM,12,,,1,88
20685,city_24,0.698,Male,No relevent experience,Full time course,High School,,9,,,never,4
11309,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,3,84
7418,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,94
27705,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,never,57
25690,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,57
9987,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,34
30575,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,,1,6
25694,city_24,0.698,Female,No relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,>4,160
26125,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,1,66
1906,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,78
761,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,61
17391,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Funded Startup,2,89
32367,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,102
17421,city_111,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,9
29460,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,,,1,55
15314,city_1,0.847,Male,No relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,13
24645,city_103,0.92,Male,No relevent experience,Full time course,High School,,2,,,never,57
25676,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,never,48
4123,city_21,0.624,,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,34
16217,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,Pvt Ltd,1,17
4813,city_24,0.698,Male,Has relevent experience,no_enrollment,Primary School,,4,,,1,13
23300,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,3,10/49,Funded Startup,1,123
8993,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,32
8389,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,22
19565,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,8,100-500,Early Stage Startup,3,84
29405,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Funded Startup,1,15
9577,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,180
26494,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,12,5000-9999,Pvt Ltd,3,145
32548,city_30,0.698,Male,Has relevent experience,Full time course,High School,,9,50-99,Pvt Ltd,1,106
445,city_162,0.767,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,>4,26
23788,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,46
5183,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,2,204
10751,city_118,0.722,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,324
12897,city_84,0.698,Male,No relevent experience,Full time course,Graduate,STEM,1,,,1,81
12780,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,3,,,1,78
18537,city_173,0.878,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,15
29912,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,5,<10,Pvt Ltd,1,214
17362,city_11,0.55,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,26
18168,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,30
22816,city_98,0.949,Male,No relevent experience,no_enrollment,Masters,Arts,>20,<10,Pvt Ltd,>4,136
32271,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,145
23935,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,6,10/49,Early Stage Startup,4,53
1865,city_21,0.624,Female,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,1,92
25060,city_114,0.926,,Has relevent experience,no_enrollment,Graduate,Other,9,10000+,Pvt Ltd,4,34
8461,city_103,0.92,,Has relevent experience,Part time course,Masters,STEM,11,100-500,Funded Startup,2,100
8106,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,,12
4682,city_67,0.855,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,,1,56
3193,city_142,0.727,,Has relevent experience,no_enrollment,Graduate,STEM,20,,,>4,37
19598,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,24
25817,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Funded Startup,1,3
19613,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,4,76
7468,city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,75
1422,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,<1,,Pvt Ltd,never,39
29198,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,52
19042,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,15,,,1,14
29458,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,4,,,1,64
26295,city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,,1,86
33194,city_73,0.754,Male,Has relevent experience,no_enrollment,High School,,4,10/49,Pvt Ltd,2,64
14095,city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,Humanities,2,100-500,Pvt Ltd,2,14
1644,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,14,,,never,40
3792,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,2,24
11050,city_138,0.836,Male,Has relevent experience,Full time course,Graduate,Humanities,<1,100-500,Pvt Ltd,1,56
27733,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,54
7428,city_138,0.836,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,32
25518,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,24
26696,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,>4,23
11005,city_152,0.698,Male,Has relevent experience,,Graduate,STEM,10,,,never,40
15154,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,10
29233,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,5
30603,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,5,,,1,41
23035,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,2,20
32299,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,3,,,never,23
11436,city_160,0.92,Male,No relevent experience,Full time course,,,11,,,1,46
20795,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Public Sector,2,52
22766,city_10,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,20
14924,city_104,0.924,Male,No relevent experience,Full time course,High School,,1,,,never,278
28330,city_16,0.91,Female,No relevent experience,Full time course,Graduate,STEM,5,,,never,68
27232,city_159,0.843,Male,Has relevent experience,Full time course,High School,,4,,,2,144
17136,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,28
4640,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,15,<10,Early Stage Startup,3,58
14961,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,14,,,1,200
7471,city_76,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,11,<10,Pvt Ltd,2,10
5472,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Funded Startup,1,85
32904,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,4,54
