Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT)
08/03/2005,17.00.00,2.0,1019.0,-200.0,9.6
08/03/2005,18.00.00,3.1,1192.0,-200.0,16.5
08/03/2005,19.00.00,5.1,1399.0,-200.0,23.4
08/03/2005,20.00.00,5.9,1419.0,-200.0,24.2
08/03/2005,21.00.00,3.2,1250.0,-200.0,13.3
08/03/2005,22.00.00,2.4,1156.0,-200.0,8.4
08/03/2005,23.00.00,1.4,1064.0,-200.0,5.4
09/03/2005,00.00.00,1.4,1066.0,-200.0,5.2
09/03/2005,01.00.00,1.3,1031.0,-200.0,4.6
09/03/2005,02.00.00,1.0,973.0,-200.0,3.2
09/03/2005,03.00.00,0.8,937.0,-200.0,2.2
09/03/2005,04.00.00,0.8,930.0,-200.0,2.5
09/03/2005,05.00.00,0.9,949.0,-200.0,2.8
09/03/2005,06.00.00,0.9,979.0,-200.0,3.9
09/03/2005,07.00.00,1.7,1094.0,-200.0,7.2
09/03/2005,08.00.00,4.3,1450.0,-200.0,20.9
09/03/2005,09.00.00,6.0,1508.0,-200.0,27.0
09/03/2005,10.00.00,3.8,1374.0,-200.0,18.5
09/03/2005,11.00.00,3.3,1308.0,-200.0,14.0
09/03/2005,12.00.00,2.3,1249.0,-200.0,10.5
09/03/2005,13.00.00,2.4,1282.0,-200.0,11.2
09/03/2005,14.00.00,2.2,1253.0,-200.0,10.3
09/03/2005,15.00.00,1.9,1222.0,-200.0,8.6
09/03/2005,16.00.00,1.7,1201.0,-200.0,7.6
09/03/2005,17.00.00,1.9,1238.0,-200.0,10.2
09/03/2005,18.00.00,3.8,1434.0,-200.0,17.8
09/03/2005,19.00.00,5.3,1573.0,-200.0,25.3
09/03/2005,20.00.00,5.9,1552.0,-200.0,24.4
09/03/2005,21.00.00,5.5,1510.0,-200.0,20.0
09/03/2005,22.00.00,2.0,1165.0,-200.0,7.3
09/03/2005,23.00.00,1.8,1177.0,-200.0,6.6
10/03/2005,00.00.00,1.6,1135.0,-200.0,5.7
10/03/2005,01.00.00,1.3,1070.0,-200.0,4.5
10/03/2005,02.00.00,1.1,1034.0,-200.0,4.1
10/03/2005,03.00.00,1.1,1014.0,-200.0,4.4
10/03/2005,04.00.00,1.0,988.0,-200.0,3.3
10/03/2005,05.00.00,0.8,975.0,-200.0,3.3
10/03/2005,06.00.00,0.9,984.0,-200.0,3.5
10/03/2005,07.00.00,1.3,1092.0,-200.0,6.4
10/03/2005,08.00.00,4.1,1454.0,-200.0,20.1
10/03/2005,09.00.00,3.9,1446.0,-200.0,21.2
10/03/2005,10.00.00,3.5,1316.0,-200.0,13.7
10/03/2005,11.00.00,2.7,1283.0,-200.0,11.7
10/03/2005,12.00.00,2.3,1223.0,-200.0,10.6
10/03/2005,13.00.00,2.3,1176.0,-200.0,9.8
10/03/2005,14.00.00,2.1,1041.0,-200.0,9.1
10/03/2005,15.00.00,2.2,1008.0,-200.0,9.2
10/03/2005,16.00.00,1.8,962.0,-200.0,5.9
10/03/2005,17.00.00,1.9,1048.0,-200.0,8.6
10/03/2005,18.00.00,2.7,1145.0,-200.0,12.7
10/03/2005,19.00.00,4.7,1198.0,-200.0,19.8
10/03/2005,20.00.00,5.4,1319.0,-200.0,23.8
10/03/2005,21.00.00,4.2,1274.0,-200.0,14.6
10/03/2005,22.00.00,2.1,1085.0,-200.0,7.6
10/03/2005,23.00.00,1.4,1017.0,-200.0,4.9
11/03/2005,00.00.00,1.4,1039.0,-200.0,5.2
11/03/2005,01.00.00,1.4,1027.0,-200.0,4.8
11/03/2005,02.00.00,1.0,952.0,-200.0,3.2
11/03/2005,03.00.00,0.8,930.0,-200.0,2.4
11/03/2005,04.00.00,-200.0,942.0,-200.0,3.2
11/03/2005,05.00.00,0.7,897.0,-200.0,2.1
11/03/2005,06.00.00,0.6,928.0,-200.0,2.7
11/03/2005,07.00.00,0.2,987.0,-200.0,4.5
11/03/2005,08.00.00,1.5,1272.0,-200.0,13.8
11/03/2005,09.00.00,3.5,1452.0,-200.0,22.7
11/03/2005,10.00.00,3.0,1415.0,-200.0,19.3
11/03/2005,11.00.00,3.0,-200.0,-200.0,-200.0
11/03/2005,12.00.00,1.0,1203.0,-200.0,9.3
11/03/2005,13.00.00,1.5,1258.0,-200.0,12.1
11/03/2005,14.00.00,2.2,1328.0,-200.0,14.2
11/03/2005,15.00.00,1.7,1260.0,-200.0,12.3
11/03/2005,16.00.00,1.1,1201.0,-200.0,10.2
11/03/2005,17.00.00,1.3,1161.0,-200.0,10.4
11/03/2005,18.00.00,1.5,1254.0,-200.0,13.9
11/03/2005,19.00.00,3.4,1452.0,-200.0,23.1
11/03/2005,20.00.00,3.8,1438.0,-200.0,22.8
11/03/2005,21.00.00,2.8,1273.0,-200.0,13.4
11/03/2005,22.00.00,0.8,1096.0,-200.0,6.8
11/03/2005,23.00.00,0.5,1151.0,-200.0,6.0
12/03/2005,00.00.00,1.0,1189.0,-200.0,5.7
12/03/2005,01.00.00,0.4,1078.0,-200.0,3.9
12/03/2005,02.00.00,0.4,1152.0,-200.0,4.9
12/03/2005,03.00.00,0.3,1128.0,-200.0,4.5
12/03/2005,04.00.00,-200.0,1015.0,-200.0,2.3
12/03/2005,05.00.00,-200.0,979.0,-200.0,1.5
12/03/2005,06.00.00,-200.0,972.0,-200.0,1.5
12/03/2005,07.00.00,-200.0,992.0,-200.0,1.8
12/03/2005,08.00.00,0.1,1053.0,-200.0,3.3
12/03/2005,09.00.00,0.2,1140.0,-200.0,5.8
12/03/2005,10.00.00,0.6,1136.0,-200.0,6.2
12/03/2005,11.00.00,0.7,1180.0,-200.0,6.7
12/03/2005,12.00.00,0.6,1131.0,-200.0,5.6
12/03/2005,13.00.00,0.3,1083.0,-200.0,5.8
12/03/2005,14.00.00,0.5,1120.0,-200.0,7.0
12/03/2005,15.00.00,0.2,1038.0,-200.0,3.8
12/03/2005,16.00.00,0.4,1096.0,-200.0,5.5
12/03/2005,17.00.00,0.7,1126.0,-200.0,7.6
12/03/2005,18.00.00,0.9,1153.0,-200.0,8.3
12/03/2005,19.00.00,0.8,1177.0,-200.0,7.5
12/03/2005,20.00.00,2.4,1383.0,-200.0,14.1
12/03/2005,21.00.00,3.3,1363.0,-200.0,12.4
12/03/2005,22.00.00,0.9,1087.0,-200.0,5.8
12/03/2005,23.00.00,0.1,1028.0,-200.0,3.9
13/03/2005,00.00.00,0.1,1017.0,-200.0,2.8
13/03/2005,01.00.00,0.1,1050.0,-200.0,3.1
13/03/2005,02.00.00,0.2,1023.0,-200.0,3.3
13/03/2005,03.00.00,-200.0,940.0,-200.0,2.0
13/03/2005,04.00.00,-200.0,963.0,-200.0,2.5
13/03/2005,05.00.00,-200.0,971.0,-200.0,2.0
13/03/2005,06.00.00,-200.0,887.0,-200.0,0.9
13/03/2005,07.00.00,-200.0,944.0,-200.0,1.6
13/03/2005,08.00.00,-200.0,970.0,-200.0,2.1
13/03/2005,09.00.00,0.1,1034.0,-200.0,3.0
13/03/2005,10.00.00,0.3,1160.0,-200.0,5.0
13/03/2005,11.00.00,1.0,1283.0,-200.0,7.7
13/03/2005,12.00.00,1.6,1387.0,-200.0,10.1
13/03/2005,13.00.00,1.4,1325.0,-200.0,8.5
13/03/2005,14.00.00,0.3,1057.0,-200.0,2.8
13/03/2005,15.00.00,0.1,1078.0,-200.0,3.3
13/03/2005,16.00.00,0.3,1159.0,-200.0,5.0
13/03/2005,17.00.00,0.5,1195.0,-200.0,5.6
13/03/2005,18.00.00,0.8,1217.0,-200.0,7.1
13/03/2005,19.00.00,3.2,1542.0,-200.0,16.7
13/03/2005,20.00.00,2.8,1407.0,-200.0,12.5
13/03/2005,21.00.00,1.0,1189.0,-200.0,6.6
13/03/2005,22.00.00,0.9,1208.0,-200.0,8.3
13/03/2005,23.00.00,0.9,1207.0,-200.0,7.1
14/03/2005,00.00.00,0.4,1056.0,-200.0,3.8
14/03/2005,01.00.00,0.4,1128.0,-200.0,5.2
14/03/2005,02.00.00,0.3,1119.0,-200.0,5.3
14/03/2005,03.00.00,0.1,1077.0,-200.0,3.8
14/03/2005,04.00.00,-200.0,1036.0,-200.0,2.8
14/03/2005,05.00.00,0.8,1016.0,-200.0,2.9
14/03/2005,06.00.00,1.0,1103.0,-200.0,4.4
14/03/2005,07.00.00,1.6,1176.0,-200.0,7.5
14/03/2005,08.00.00,3.5,1430.0,-200.0,15.7
14/03/2005,09.00.00,4.0,1572.0,-200.0,22.9
14/03/2005,10.00.00,3.5,1243.0,-200.0,10.8
14/03/2005,11.00.00,1.6,1101.0,-200.0,6.1
14/03/2005,12.00.00,1.5,1103.0,-200.0,7.0
14/03/2005,13.00.00,1.5,1116.0,-200.0,7.1
14/03/2005,14.00.00,1.7,1141.0,-200.0,8.1
14/03/2005,15.00.00,1.6,1151.0,-200.0,7.7
14/03/2005,16.00.00,2.4,1263.0,-200.0,10.8
14/03/2005,17.00.00,3.4,1324.0,-200.0,14.4
14/03/2005,18.00.00,5.4,1533.0,-200.0,25.4
14/03/2005,19.00.00,6.5,1626.0,-200.0,29.1
14/03/2005,20.00.00,6.5,1639.0,-200.0,28.3
14/03/2005,21.00.00,4.0,1346.0,-200.0,14.2
14/03/2005,22.00.00,2.1,1218.0,-200.0,8.4
14/03/2005,23.00.00,1.6,1166.0,-200.0,7.5
15/03/2005,00.00.00,1.5,1095.0,-200.0,5.2
15/03/2005,01.00.00,0.7,958.0,-200.0,2.2
15/03/2005,02.00.00,0.7,960.0,-200.0,2.0
15/03/2005,03.00.00,0.6,972.0,-200.0,1.8
15/03/2005,04.00.00,0.5,911.0,-200.0,1.1
15/03/2005,05.00.00,0.4,923.0,-200.0,1.2
15/03/2005,06.00.00,0.6,981.0,-200.0,2.4
15/03/2005,07.00.00,0.9,1038.0,-200.0,3.8
15/03/2005,08.00.00,2.6,1370.0,-200.0,14.0
15/03/2005,09.00.00,3.3,1471.0,-200.0,18.9
15/03/2005,10.00.00,4.0,1447.0,-200.0,15.6
15/03/2005,11.00.00,3.1,1329.0,-200.0,13.2
15/03/2005,12.00.00,2.2,1197.0,-200.0,10.3
15/03/2005,13.00.00,2.1,1198.0,-200.0,9.7
15/03/2005,14.00.00,2.2,1171.0,-200.0,10.0
15/03/2005,15.00.00,1.9,1191.0,-200.0,10.9
15/03/2005,16.00.00,2.5,1213.0,-200.0,12.3
15/03/2005,17.00.00,2.9,1258.0,-200.0,14.2
15/03/2005,18.00.00,3.9,1413.0,-200.0,21.6
15/03/2005,19.00.00,6.3,1610.0,-200.0,30.9
15/03/2005,20.00.00,7.4,1710.0,-200.0,33.5
15/03/2005,21.00.00,5.7,1515.0,-200.0,19.9
15/03/2005,22.00.00,2.3,1199.0,-200.0,8.4
15/03/2005,23.00.00,1.5,1128.0,-200.0,6.1
16/03/2005,00.00.00,1.4,1108.0,-200.0,5.7
16/03/2005,01.00.00,1.1,1038.0,-200.0,4.0
16/03/2005,02.00.00,0.9,1004.0,-200.0,2.9
16/03/2005,03.00.00,0.7,969.0,-200.0,2.0
16/03/2005,04.00.00,0.6,938.0,-200.0,1.7
16/03/2005,05.00.00,0.6,927.0,-200.0,1.6
16/03/2005,06.00.00,0.8,977.0,-200.0,3.3
16/03/2005,07.00.00,1.0,1011.0,-200.0,3.6
16/03/2005,08.00.00,2.1,1228.0,-200.0,10.2
16/03/2005,09.00.00,4.2,1521.0,-200.0,25.2
16/03/2005,10.00.00,4.3,1425.0,-200.0,16.0
16/03/2005,11.00.00,3.2,1339.0,-200.0,13.3
16/03/2005,12.00.00,2.8,1310.0,-200.0,11.9
16/03/2005,13.00.00,2.4,1250.0,-200.0,10.9
16/03/2005,14.00.00,2.5,1181.0,-200.0,11.0
16/03/2005,15.00.00,2.9,1272.0,-200.0,17.3
16/03/2005,16.00.00,3.0,1231.0,-200.0,12.4
16/03/2005,17.00.00,3.6,1286.0,-200.0,17.4
16/03/2005,18.00.00,3.5,1315.0,-200.0,17.5
16/03/2005,19.00.00,4.8,1494.0,-200.0,26.2
16/03/2005,20.00.00,4.4,1494.0,-200.0,23.1
16/03/2005,21.00.00,4.9,1545.0,-200.0,23.5
16/03/2005,22.00.00,2.9,1354.0,-200.0,13.3
16/03/2005,23.00.00,2.1,1301.0,-200.0,10.5
17/03/2005,00.00.00,1.6,1144.0,-200.0,6.3
17/03/2005,01.00.00,1.2,1080.0,-200.0,4.4
17/03/2005,02.00.00,0.9,1013.0,-200.0,3.3
17/03/2005,03.00.00,0.7,966.0,-200.0,2.0
17/03/2005,04.00.00,-200.0,959.0,-200.0,1.9
17/03/2005,05.00.00,0.5,919.0,-200.0,1.4
17/03/2005,06.00.00,0.6,953.0,-200.0,2.3
17/03/2005,07.00.00,1.3,1117.0,-200.0,5.9
17/03/2005,08.00.00,3.8,1485.0,-200.0,18.9
17/03/2005,09.00.00,5.6,1583.0,-200.0,26.1
17/03/2005,10.00.00,4.4,1448.0,-200.0,16.2
17/03/2005,11.00.00,3.0,1294.0,-200.0,10.8
17/03/2005,12.00.00,2.2,1269.0,-200.0,11.1
17/03/2005,13.00.00,2.0,1247.0,-200.0,10.2
17/03/2005,14.00.00,2.2,1239.0,-200.0,11.9
17/03/2005,15.00.00,2.1,1199.0,-200.0,11.8
17/03/2005,16.00.00,2.2,1216.0,-200.0,10.9
17/03/2005,17.00.00,1.9,1131.0,-200.0,8.6
17/03/2005,18.00.00,2.7,1300.0,-200.0,15.0
17/03/2005,19.00.00,3.9,1358.0,-200.0,21.3
17/03/2005,20.00.00,5.6,1492.0,-200.0,24.8
17/03/2005,21.00.00,4.9,1413.0,-200.0,18.4
17/03/2005,22.00.00,2.2,1210.0,-200.0,9.1
17/03/2005,23.00.00,1.9,1196.0,-200.0,8.1
18/03/2005,00.00.00,1.4,1101.0,-200.0,5.9
18/03/2005,01.00.00,1.3,1076.0,-200.0,5.1
18/03/2005,02.00.00,1.1,1040.0,-200.0,4.5
18/03/2005,03.00.00,0.9,989.0,-200.0,3.2
18/03/2005,04.00.00,0.9,966.0,-200.0,2.8
18/03/2005,05.00.00,0.7,912.0,-200.0,2.0
18/03/2005,06.00.00,0.8,960.0,-200.0,3.3
18/03/2005,07.00.00,1.2,1028.0,-200.0,5.4
18/03/2005,08.00.00,2.9,1375.0,-200.0,14.5
18/03/2005,09.00.00,5.4,1522.0,-200.0,26.5
18/03/2005,10.00.00,4.3,1400.0,-200.0,17.6
18/03/2005,11.00.00,3.1,1323.0,-200.0,14.9
18/03/2005,12.00.00,2.4,1250.0,-200.0,10.3
18/03/2005,13.00.00,2.3,1283.0,-200.0,12.0
18/03/2005,14.00.00,2.3,1171.0,-200.0,10.4
18/03/2005,15.00.00,2.3,1264.0,-200.0,12.9
18/03/2005,16.00.00,3.4,1301.0,-200.0,15.1
18/03/2005,17.00.00,3.7,1321.0,-200.0,15.8
18/03/2005,18.00.00,4.1,1343.0,-200.0,20.1
18/03/2005,19.00.00,5.6,1493.0,-200.0,25.6
18/03/2005,20.00.00,5.3,1545.0,-200.0,24.0
18/03/2005,21.00.00,4.9,1477.0,-200.0,18.3
18/03/2005,22.00.00,2.0,1202.0,-200.0,7.2
18/03/2005,23.00.00,1.9,1236.0,-200.0,6.8
19/03/2005,00.00.00,2.2,1206.0,-200.0,6.8
19/03/2005,01.00.00,1.9,1192.0,-200.0,6.4
19/03/2005,02.00.00,1.1,1044.0,-200.0,2.7
19/03/2005,03.00.00,1.0,1053.0,-200.0,2.9
19/03/2005,04.00.00,0.9,1023.0,-200.0,2.2
19/03/2005,05.00.00,0.9,1005.0,-200.0,2.5
19/03/2005,06.00.00,0.7,959.0,-200.0,1.9
19/03/2005,07.00.00,1.0,1049.0,-200.0,3.6
19/03/2005,08.00.00,2.0,1255.0,-200.0,10.1
19/03/2005,09.00.00,2.7,1285.0,-200.0,10.9
19/03/2005,10.00.00,2.5,1254.0,-200.0,9.9
19/03/2005,11.00.00,2.4,1253.0,-200.0,9.7
19/03/2005,12.00.00,2.2,1242.0,-200.0,8.9
19/03/2005,13.00.00,2.1,1212.0,-200.0,8.5
19/03/2005,14.00.00,1.8,1165.0,-200.0,6.6
19/03/2005,15.00.00,1.4,1136.0,-200.0,5.4
19/03/2005,16.00.00,2.1,1233.0,-200.0,8.7
19/03/2005,17.00.00,1.7,1177.0,-200.0,5.8
19/03/2005,18.00.00,1.9,1223.0,-200.0,7.6
19/03/2005,19.00.00,2.7,1360.0,-200.0,12.4
19/03/2005,20.00.00,3.2,1435.0,-200.0,14.7
19/03/2005,21.00.00,3.3,1305.0,-200.0,10.5
19/03/2005,22.00.00,2.3,1199.0,-200.0,7.3
19/03/2005,23.00.00,1.9,1217.0,-200.0,8.5
20/03/2005,00.00.00,1.9,1200.0,-200.0,6.8
20/03/2005,01.00.00,1.9,1150.0,-200.0,5.9
20/03/2005,02.00.00,1.5,1086.0,-200.0,4.3
20/03/2005,03.00.00,1.1,1027.0,-200.0,3.5
20/03/2005,04.00.00,-200.0,993.0,-200.0,2.8
20/03/2005,05.00.00,0.8,985.0,-200.0,2.4
20/03/2005,06.00.00,0.6,934.0,-200.0,1.6
20/03/2005,07.00.00,0.7,977.0,-200.0,2.7
20/03/2005,08.00.00,0.7,970.0,-200.0,2.5
20/03/2005,09.00.00,1.0,1041.0,-200.0,3.9
20/03/2005,10.00.00,1.5,1144.0,-200.0,6.2
20/03/2005,11.00.00,2.4,1209.0,-200.0,8.8
20/03/2005,12.00.00,1.6,1083.0,-200.0,4.3
20/03/2005,13.00.00,1.2,1063.0,-200.0,3.4
20/03/2005,14.00.00,0.9,988.0,-200.0,2.2
20/03/2005,15.00.00,0.9,1060.0,-200.0,3.6
20/03/2005,16.00.00,1.1,1087.0,-200.0,4.1
20/03/2005,17.00.00,1.4,1153.0,-200.0,5.7
20/03/2005,18.00.00,1.7,1167.0,-200.0,6.6
20/03/2005,19.00.00,2.9,1370.0,-200.0,12.7
20/03/2005,20.00.00,4.0,1403.0,-200.0,14.8
20/03/2005,21.00.00,4.0,1364.0,-200.0,12.3
20/03/2005,22.00.00,1.9,1111.0,-200.0,6.3
20/03/2005,23.00.00,1.5,1091.0,-200.0,5.3
21/03/2005,00.00.00,1.5,1107.0,-200.0,5.3
21/03/2005,01.00.00,1.6,1095.0,-200.0,4.7
21/03/2005,02.00.00,1.1,1027.0,-200.0,3.3
21/03/2005,03.00.00,0.8,996.0,-200.0,2.7
21/03/2005,04.00.00,0.7,955.0,-200.0,2.0
21/03/2005,05.00.00,0.6,947.0,-200.0,1.6
21/03/2005,06.00.00,0.7,1003.0,-200.0,3.0
21/03/2005,07.00.00,1.3,1120.0,-200.0,6.1
21/03/2005,08.00.00,3.2,1476.0,-200.0,17.3
21/03/2005,09.00.00,6.1,1653.0,-200.0,31.0
21/03/2005,10.00.00,4.3,1403.0,-200.0,15.4
21/03/2005,11.00.00,2.6,1241.0,-200.0,10.9
21/03/2005,12.00.00,2.0,1176.0,-200.0,8.4
21/03/2005,13.00.00,1.8,1160.0,-200.0,7.1
21/03/2005,14.00.00,2.1,1224.0,-200.0,10.0
21/03/2005,15.00.00,2.1,1175.0,-200.0,8.2
21/03/2005,16.00.00,2.0,1235.0,-200.0,9.2
21/03/2005,17.00.00,2.6,1288.0,-200.0,12.4
21/03/2005,18.00.00,4.5,1512.0,-200.0,23.3
21/03/2005,19.00.00,6.4,1609.0,-200.0,29.7
21/03/2005,20.00.00,6.0,1537.0,-200.0,25.7
21/03/2005,21.00.00,3.8,1315.0,-200.0,14.3
21/03/2005,22.00.00,2.1,1155.0,-200.0,8.2
21/03/2005,23.00.00,1.2,1033.0,-200.0,4.9
22/03/2005,00.00.00,1.3,1078.0,-200.0,5.9
22/03/2005,01.00.00,1.5,1069.0,-200.0,5.7
22/03/2005,02.00.00,0.9,952.0,-200.0,2.9
22/03/2005,03.00.00,0.7,910.0,-200.0,1.8
22/03/2005,04.00.00,0.5,878.0,-200.0,1.2
22/03/2005,05.00.00,0.6,899.0,-200.0,1.6
22/03/2005,06.00.00,0.7,939.0,-200.0,2.5
22/03/2005,07.00.00,0.9,1001.0,-200.0,3.8
22/03/2005,08.00.00,2.2,1303.0,-200.0,13.5
22/03/2005,09.00.00,4.7,1557.0,-200.0,27.8
22/03/2005,10.00.00,4.5,1402.0,-200.0,18.8
22/03/2005,11.00.00,3.1,1380.0,-200.0,15.7
22/03/2005,12.00.00,2.8,1350.0,-200.0,15.6
22/03/2005,13.00.00,2.4,1283.0,-200.0,12.3
22/03/2005,14.00.00,2.5,1293.0,-200.0,12.4
22/03/2005,15.00.00,2.0,1197.0,-200.0,9.1
22/03/2005,16.00.00,1.7,1142.0,-200.0,8.6
22/03/2005,17.00.00,1.7,1147.0,-200.0,8.4
22/03/2005,18.00.00,3.3,1448.0,-200.0,20.9
22/03/2005,19.00.00,4.5,1487.0,-200.0,21.9
22/03/2005,20.00.00,5.8,1476.0,-200.0,20.4
22/03/2005,21.00.00,4.3,1282.0,-200.0,11.0
22/03/2005,22.00.00,3.0,1147.0,-200.0,6.8
22/03/2005,23.00.00,2.8,1130.0,-200.0,6.3
23/03/2005,00.00.00,2.7,1154.0,-200.0,6.2
23/03/2005,01.00.00,2.4,1049.0,-200.0,3.5
23/03/2005,02.00.00,2.2,1056.0,-200.0,3.3
23/03/2005,03.00.00,2.0,1011.0,-200.0,2.5
23/03/2005,04.00.00,-200.0,993.0,-200.0,2.3
23/03/2005,05.00.00,0.5,976.0,-200.0,1.8
23/03/2005,06.00.00,0.7,1050.0,-200.0,3.6
23/03/2005,07.00.00,1.2,1143.0,-200.0,6.1
23/03/2005,08.00.00,3.9,1606.0,-200.0,22.3
23/03/2005,09.00.00,4.9,1592.0,-200.0,27.0
23/03/2005,10.00.00,4.6,1510.0,-200.0,19.5
23/03/2005,11.00.00,3.4,1421.0,-200.0,15.8
23/03/2005,12.00.00,2.0,1169.0,-200.0,10.3
23/03/2005,13.00.00,1.9,1187.0,-200.0,11.0
23/03/2005,14.00.00,2.4,1171.0,-200.0,11.9
23/03/2005,15.00.00,2.4,1175.0,-200.0,11.7
23/03/2005,16.00.00,2.2,1216.0,-200.0,12.0
23/03/2005,17.00.00,2.5,1239.0,-200.0,12.3
23/03/2005,18.00.00,3.9,1463.0,-200.0,23.2
23/03/2005,19.00.00,6.2,1616.0,-200.0,32.6
23/03/2005,20.00.00,7.2,1663.0,-200.0,32.0
23/03/2005,21.00.00,3.9,1445.0,-200.0,18.8
23/03/2005,22.00.00,2.4,1293.0,-200.0,12.1
23/03/2005,23.00.00,2.3,1354.0,-200.0,13.0
24/03/2005,00.00.00,1.9,1251.0,-200.0,9.9
24/03/2005,01.00.00,1.7,1222.0,-200.0,8.1
24/03/2005,02.00.00,0.9,1044.0,-200.0,3.8
24/03/2005,03.00.00,0.7,1006.0,-200.0,3.1
24/03/2005,04.00.00,0.5,953.0,-200.0,2.0
24/03/2005,05.00.00,0.4,959.0,-200.0,2.2
24/03/2005,06.00.00,0.4,949.0,-200.0,2.3
24/03/2005,07.00.00,0.7,1073.0,-200.0,4.9
24/03/2005,08.00.00,3.1,1499.0,-200.0,19.8
24/03/2005,09.00.00,3.4,1404.0,-200.0,15.0
24/03/2005,10.00.00,3.5,1465.0,-200.0,18.1
24/03/2005,11.00.00,3.2,1474.0,-200.0,15.3
24/03/2005,12.00.00,3.2,1611.0,-200.0,17.8
24/03/2005,13.00.00,3.3,1590.0,-200.0,17.3
24/03/2005,14.00.00,3.0,1422.0,-200.0,14.1
24/03/2005,15.00.00,2.0,1273.0,-200.0,10.3
24/03/2005,16.00.00,2.3,1296.0,-200.0,11.0
24/03/2005,17.00.00,2.2,1247.0,-200.0,10.3
24/03/2005,18.00.00,2.7,1359.0,-200.0,14.6
24/03/2005,19.00.00,5.9,1726.0,-200.0,30.8
24/03/2005,20.00.00,7.5,1818.0,-200.0,35.5
24/03/2005,21.00.00,5.0,1667.0,-200.0,24.2
24/03/2005,22.00.00,4.0,1549.0,-200.0,17.8
24/03/2005,23.00.00,2.7,1385.0,-200.0,11.9
25/03/2005,00.00.00,2.0,1320.0,-200.0,9.3
25/03/2005,01.00.00,1.5,1205.0,-200.0,6.3
25/03/2005,02.00.00,1.0,1099.0,-200.0,4.0
25/03/2005,03.00.00,1.0,1106.0,-200.0,4.1
25/03/2005,04.00.00,0.9,1099.0,-200.0,4.1
25/03/2005,05.00.00,0.8,1042.0,-200.0,3.3
25/03/2005,06.00.00,0.6,980.0,-200.0,2.5
25/03/2005,07.00.00,1.0,1138.0,-200.0,5.4
25/03/2005,08.00.00,3.2,1517.0,-200.0,17.4
25/03/2005,09.00.00,4.3,1537.0,-200.0,22.9
25/03/2005,10.00.00,2.7,1296.0,-200.0,11.1
25/03/2005,11.00.00,1.6,1255.0,-200.0,9.5
25/03/2005,12.00.00,1.4,1367.0,-200.0,13.6
25/03/2005,13.00.00,2.3,1473.0,-200.0,17.0
25/03/2005,14.00.00,2.1,1422.0,-200.0,15.8
25/03/2005,15.00.00,1.4,1378.0,-200.0,14.3
25/03/2005,16.00.00,3.4,1446.0,-200.0,17.5
25/03/2005,17.00.00,3.8,1473.0,-200.0,17.8
25/03/2005,18.00.00,4.9,1619.0,-200.0,24.3
25/03/2005,19.00.00,5.7,1673.0,-200.0,27.2
25/03/2005,20.00.00,5.5,1605.0,-200.0,23.7
25/03/2005,21.00.00,3.9,1460.0,-200.0,16.7
25/03/2005,22.00.00,3.1,1407.0,-200.0,14.0
25/03/2005,23.00.00,2.0,1286.0,-200.0,10.1
26/03/2005,00.00.00,2.5,1372.0,-200.0,12.1
26/03/2005,01.00.00,2.2,1312.0,-200.0,10.5
26/03/2005,02.00.00,1.5,1205.0,-200.0,7.2
26/03/2005,03.00.00,1.2,1167.0,-200.0,6.4
26/03/2005,04.00.00,-200.0,1122.0,-200.0,6.0
26/03/2005,05.00.00,0.8,1126.0,-200.0,5.3
26/03/2005,06.00.00,0.1,1121.0,-200.0,4.9
26/03/2005,07.00.00,1.1,1135.0,-200.0,5.7
26/03/2005,08.00.00,1.7,1248.0,-200.0,9.0
26/03/2005,09.00.00,2.1,1325.0,-200.0,10.9
26/03/2005,10.00.00,2.3,1347.0,-200.0,10.6
26/03/2005,11.00.00,2.1,1317.0,-200.0,9.3
26/03/2005,12.00.00,1.9,1243.0,-200.0,8.3
26/03/2005,13.00.00,1.7,1169.0,-200.0,6.6
26/03/2005,14.00.00,1.3,1085.0,-200.0,5.1
26/03/2005,15.00.00,1.3,1177.0,-200.0,7.9
26/03/2005,16.00.00,1.6,1207.0,-200.0,7.7
26/03/2005,17.00.00,2.2,1269.0,-200.0,10.7
26/03/2005,18.00.00,2.3,1205.0,-200.0,10.5
26/03/2005,19.00.00,2.2,1218.0,-200.0,10.9
26/03/2005,20.00.00,2.0,1183.0,-200.0,8.4
26/03/2005,21.00.00,2.3,1242.0,-200.0,10.0
26/03/2005,22.00.00,2.2,1263.0,-200.0,10.3
26/03/2005,23.00.00,1.6,1139.0,-200.0,7.2
27/03/2005,00.00.00,1.6,1166.0,-200.0,6.4
27/03/2005,01.00.00,1.3,1079.0,-200.0,4.3
27/03/2005,02.00.00,1.0,1008.0,-200.0,3.3
27/03/2005,03.00.00,1.0,1034.0,-200.0,3.9
27/03/2005,04.00.00,1.0,1001.0,-200.0,3.4
27/03/2005,05.00.00,0.8,977.0,-200.0,2.3
27/03/2005,06.00.00,0.7,986.0,-200.0,2.3
27/03/2005,07.00.00,1.1,1082.0,-200.0,4.2
27/03/2005,08.00.00,1.1,1068.0,-200.0,3.6
27/03/2005,09.00.00,1.1,1136.0,-200.0,4.4
27/03/2005,10.00.00,1.4,1184.0,-200.0,4.6
27/03/2005,11.00.00,1.3,1179.0,-200.0,4.5
