기업ID,사원ID,성별,년도,기본급,성과급
ID_7,a0bb8f9fb276401f,여성,2025,4307,1443
ID_6,36b40877c17c454d,남성,2023,3469,677
ID_6,4ff2bd420a544fe4,남성,2022,3468,709
ID_10,2a0b2afd34074b6d,남성,2022,4244,500
ID_6,370cbbe68aad4072,남성,2023,3582,516
ID_7,084657a6f24c4347,남성,2024,3914,1570
ID_7,f7bffc0f94214675,남성,2022,4052,1588
ID_7,72f92b7858584305,남성,2021,3748,1550
ID_2,1a6465995803414e,여성,2019,4823,546
ID_5,3d7a908d259d47c5,남성,2021,5938,1604
ID_1,14fdf07ddf3d488f,남성,2023,4579,1867
ID_9,4b0d6966ecbb454d,여성,2020,5151,1590
ID_1,20e363a020904f09,남성,2019,3963,2000
ID_3,8eca010065a5457d,여성,2019,4582,599
ID_8,f6480153b8ec443d,여성,2023,3662,1396
ID_9,cefac43492ad4ccd,여성,2025,6347,1879
ID_4,a334ee0420054b90,남성,2024,3811,1720
ID_3,543109822dbc46b2,남성,2021,4833,781
ID_7,c3bc2cc3616e4300,여성,2018,3474,1696
ID_9,1c0394f6b2a04161,남성,2021,5287,1803
ID_10,039b263251794fd9,여성,2023,4345,1052
ID_9,031cfd67db1b4827,남성,2022,5371,1811
ID_7,16d59b5d17df4543,남성,2022,3806,1316
ID_5,f952a84fb17a465d,남성,2024,6205,1754
ID_4,ecbf69f0b41240a3,남성,2020,3309,1847
ID_1,367810b37c4e4692,여성,2024,4383,1503
ID_5,404e8fd7cc144bc7,남성,2021,6034,1911
ID_1,faae5b2cd8cb43d5,남성,2023,4603,2000
ID_2,bbcba7ea0b194954,여성,2019,4753,654
ID_10,fde6174ce92d4937,여성,2021,3989,645
ID_9,6d373572c989475d,남성,2019,5019,1611
ID_6,347eead2be2248a5,남성,2023,3411,624
ID_9,29405d170bb54b9c,여성,2024,5833,2000
ID_7,e08af830516a4a6f,남성,2022,3887,1580
ID_1,09857a51463b475f,여성,2022,4511,2000
ID_10,20b3b970a7e94d58,남성,2024,4304,500
ID_1,40e0e166accc40e4,남성,2025,4855,2000
ID_1,bacf3a08958449c6,여성,2020,4038,1791
ID_5,178867a615e14c30,여성,2023,6368,1582
ID_7,d1e6ae5d1458462c,여성,2024,4385,1451
ID_7,ab37c0818ad540d8,남성,2023,4118,1749
ID_7,7920ff1f18da42e7,남성,2020,3743,1767
ID_4,dc288f55cd1d4476,여성,2022,3564,2000
ID_6,a005236932334b15,남성,2022,3424,675
ID_6,305113041b1d4815,여성,2022,3533,725
ID_10,467ee62805094680,남성,2021,3903,500
ID_10,93ba82e145174b5f,여성,2022,4192,713
ID_10,459f24bf36bb478a,여성,2018,3646,808
ID_4,c5d0e57695e44a34,남성,2019,3252,2000
ID_1,8722041b16d44a44,여성,2022,4509,1978
ID_8,3ef84270f1e64637,남성,2021,3555,1579
ID_8,93f3c2ad418e4bb3,남성,2018,3189,1255
ID_4,13a6efe822d34a5d,여성,2021,3395,1766
ID_10,72957af75cad422f,남성,2020,3809,599
ID_1,5917b315c7ff4b1b,여성,2021,4152,2000
ID_9,a9d1995a1f114244,남성,2024,5688,1467
ID_9,9bc3c5b4f1f442c1,남성,2022,5561,1584
ID_5,affa74645bdc4a43,남성,2022,6173,2000
ID_7,e5e0d7c96b8c4bc1,남성,2018,3474,1742
ID_9,baa6970960d44103,여성,2018,4899,1853
ID_7,f5a8f8c2b89c4a0c,남성,2020,3722,1412
ID_6,914d6f909d3e4e75,남성,2021,3239,904
ID_4,a1bbc9fdc5924c83,남성,2023,3560,1108
ID_4,6444e7e67e864b62,남성,2020,3292,1826
ID_3,6b1f226c95024c67,여성,2021,4828,581
ID_4,6a050c6636c242f5,남성,2021,3386,1248
ID_4,d6c7a041fdd6402a,여성,2024,3805,2000
ID_1,6383934347694471,남성,2024,4785,1853
ID_7,e84b7331b1c24077,여성,2024,4225,1529
ID_4,bc5309262800471f,여성,2018,3130,1584
ID_7,860083b934a64f6d,남성,2022,3888,1389
ID_10,908cdade6ebc4467,남성,2022,4092,500
ID_5,faab10c8c2b94c07,남성,2021,6012,1321
ID_2,a861aa219af94426,남성,2025,5530,780
ID_3,6b06f697f5344700,여성,2020,4698,725
ID_7,c6e4b5bb0f7043a1,여성,2023,4057,1875
ID_1,c96bcc0e9b66456f,여성,2022,4415,1651
ID_1,37f3d71eb03d483d,남성,2022,4276,2000
ID_4,ac01e63420794fd9,남성,2022,3411,1852
ID_5,7eab8131e94e41a9,여성,2021,5811,1349
ID_6,e263a012cc1e4206,여성,2020,3154,749
ID_6,d764be8c1c4b48d1,여성,2021,3384,678
ID_1,4d3c3afc706e4562,여성,2022,4298,1771
ID_3,6270cf919ff54ffb,남성,2025,5223,798
ID_6,176842fded1245c6,남성,2025,3664,792
ID_3,a09c5f1ff90f4130,여성,2024,5233,744
ID_1,051753294d6342bc,여성,2020,4169,1866
ID_7,ffa713aa87aa4d01,남성,2019,3606,1496
ID_10,47aac7279d934982,남성,2022,4099,500
ID_4,48784ee964cf4f13,남성,2025,3722,2000
ID_5,40562e060d154275,남성,2020,5823,1946
ID_7,4759bbde4f364467,남성,2022,3952,1906
ID_1,0362fc963410414c,남성,2019,3985,1551
ID_9,bf3d23b980da485a,남성,2021,5220,1697
ID_5,b48fd4e9f93240d9,남성,2023,6342,1693
ID_4,80102253c6484a1b,남성,2018,3130,1908
ID_10,a1c4424365ae49a7,여성,2024,4170,519
ID_9,f2bc13e9082c4bd1,남성,2024,6165,1928
ID_4,5ca1d8aabf2e4d84,남성,2019,3217,2000
ID_4,6676e5b2d265415b,남성,2021,3500,1985
ID_3,05f78e1d6ae2447c,여성,2023,4968,500
ID_10,8d59d0f7eab042c7,남성,2020,3894,516
ID_3,8b16412147f44e0f,남성,2023,5217,679
ID_4,1b6b1768cd044593,남성,2021,3475,2000
ID_8,8f6b1b95b8cd4ed5,남성,2025,3726,1483
ID_1,03195fdb80a6485f,여성,2021,4106,1921
ID_2,993def3ff3144d92,남성,2023,5305,766
ID_1,496842769ca24379,남성,2019,3953,1882
ID_2,3b63ad75493f4371,여성,2020,4927,653
ID_6,74d144ec390d47c2,남성,2025,3630,638
ID_4,2776420bfac04d43,여성,2023,3630,1619
ID_5,d9a53c42b8cc4a91,여성,2023,6265,2000
ID_1,7e94bcd4d54c4261,남성,2024,4404,1687
ID_6,685f98e14e2a4300,남성,2018,3021,596
ID_4,357a4712a32e457e,여성,2021,3410,1354
ID_2,ce62e0cee28e491b,남성,2024,5288,659
ID_2,fcc868a178e94327,남성,2025,5334,656
ID_3,85724a08c15d46ff,여성,2022,5028,719
ID_3,5d0629d5254541fd,여성,2024,5198,672
ID_9,cbf41424877e4f28,여성,2021,5316,1545
ID_7,4a610b26ab3a4c46,남성,2018,3474,1779
ID_6,c4b45a8afe584d0a,남성,2022,3276,544
ID_4,3f427b000b4b47fe,남성,2025,3860,2000
ID_4,46d2861434524417,여성,2025,4111,1666
ID_10,4adeb4be4b834746,남성,2023,4058,500
ID_3,48ef551ccfed4e5b,남성,2018,4482,500
ID_3,a8efe2cd4bc940ab,남성,2025,5169,716
ID_1,e124a356de39497c,남성,2018,3860,1679
ID_7,e82ad72cc78c40d0,남성,2021,3748,1750
ID_5,6e36ede386714f55,여성,2023,6017,1802
ID_4,dd4f24415bec4210,남성,2024,3542,2000
ID_6,182eeaf151f643bd,여성,2020,3200,918
ID_10,751763a834af412a,남성,2022,4088,500
ID_10,de1566bb99f54794,여성,2018,3646,755
ID_9,ef9ccb1ab8da4107,여성,2019,5070,1491
ID_3,8eca010065a5457d,여성,2022,4896,627
ID_3,809adb65f64b472e,남성,2023,5243,689
ID_9,b9d4b66580de40e7,여성,2019,5044,1760
ID_6,f2321cec7b724d6e,남성,2019,3084,500
ID_5,1da98e8a406646d3,남성,2021,6016,2000
ID_1,deda8f766cae4dcf,여성,2022,4391,1809
ID_1,60e394c12e954614,남성,2021,4164,1905
ID_10,7815cae0f3ca40c0,남성,2021,4097,500
ID_10,c5957a84da5a4848,남성,2021,3984,671
ID_8,720424cf07674fc4,남성,2018,3189,2000
ID_9,6273f7e71ccc49ee,남성,2018,4899,1627
ID_4,c9f23e8881274fc2,남성,2022,3518,2000
ID_10,5746c560bd6f44b6,여성,2024,4217,705
ID_6,f448df3dea7c4a0b,여성,2023,3554,787
ID_9,d02c12ff75d14c55,여성,2024,5524,1860
ID_10,c586e393763d42e8,남성,2020,3876,500
ID_7,fb9ac144dc744598,남성,2020,3687,1379
ID_3,ef3f9b8258f04264,남성,2020,4737,613
ID_3,6093c192568b4496,남성,2024,5360,772
ID_1,6b926a9ebe78452b,남성,2024,4456,1640
ID_1,b27ab3d92f2f4051,남성,2019,3993,1586
ID_1,bd7e75c38be34ffe,남성,2023,4371,1839
ID_5,8f731e7dd68e4b45,여성,2022,6261,1551
ID_4,fae95a10c3664562,여성,2019,3210,1947
ID_5,89b4c11910604615,여성,2020,5847,1653
ID_1,c552c2208b6e46d5,남성,2020,4059,1719
ID_5,8797ec8a17fe495f,남성,2024,6768,1591
ID_1,3a949772262c4b07,남성,2020,4086,1861
ID_7,f5c4b741ee4e40e2,남성,2022,4006,1231
ID_3,e59569839060454f,남성,2024,5425,500
ID_1,a0d46b0e9f9544eb,남성,2024,4743,1888
ID_5,f7f0275c2afc4258,여성,2020,5697,2000
ID_9,5033eb7232c74cc0,남성,2022,5494,1811
ID_3,c9289d793b27457f,여성,2021,5033,828
ID_8,c49e4f36ef634c56,여성,2021,3523,1529
ID_10,18588ac04b8d4da1,남성,2023,4143,500
ID_6,c4b45a8afe584d0a,남성,2023,3344,705
ID_6,d3677a092d954e9c,남성,2022,3289,914
ID_9,a98aee81e6e34d16,남성,2025,6424,1764
ID_9,6273f7e71ccc49ee,남성,2019,5025,1612
ID_7,1b88ad0efbb94c98,여성,2020,3733,1567
ID_2,1334459ac636471c,여성,2023,5207,688
ID_2,d46f99ac764047b3,남성,2025,5483,500
ID_8,ec0f85b892d64d41,여성,2022,3664,1221
ID_3,328cb33695354944,여성,2023,5009,624
ID_1,988942573bf14ce2,여성,2024,4433,1359
ID_2,99aa78bb6a7e452b,여성,2022,5308,591
ID_6,eb72a9fc3a294b82,여성,2020,3183,562
ID_4,c9f23e8881274fc2,남성,2021,3417,1727
ID_1,d336141c74464d12,여성,2019,3992,1593
ID_1,20ad4b6fe5e3409a,여성,2021,4140,1387
ID_7,e6595abd4b3342a7,남성,2024,4157,1560
ID_10,beb504656d4543b0,남성,2021,3983,817
ID_9,228625ae34f040b0,여성,2019,5074,1380
ID_1,8a68121a888743d7,남성,2022,4290,2000
ID_2,d46f99ac764047b3,남성,2021,4983,571
ID_3,0b3f2f8aa2964c48,남성,2019,4574,647
ID_4,9ee7897bce1d45f9,여성,2020,3260,1725
ID_2,e860840877744d3a,남성,2022,5054,500
ID_5,2df5f49f532245f1,남성,2023,6254,1885
ID_10,8bb2277374314f7e,여성,2021,4050,500
ID_4,2db6a9bc5f364f2e,여성,2023,3798,2000
ID_5,8f731e7dd68e4b45,여성,2025,6965,1331
ID_1,d7b4b9d9ee024f39,여성,2024,4662,2000
ID_8,14a71da291334d30,남성,2022,3707,859
ID_1,20ad4b6fe5e3409a,여성,2023,4337,1755
ID_5,2be4f4f3c1e444d0,남성,2023,6374,1399
ID_2,e9955b7d71664bbc,남성,2023,5583,500
ID_9,90b5647164c24a90,남성,2021,5255,2000
ID_6,3e5fa89e886341f4,남성,2020,3206,723
ID_9,51d9d09ec040495b,남성,2023,5692,1733
ID_1,927bd36594024d61,남성,2020,4131,2000
ID_10,900055c49e7441a2,여성,2023,4416,500
ID_3,8b16412147f44e0f,남성,2020,4763,771
ID_3,8accef0cf7de4b5f,남성,2022,5138,500
ID_10,c08375c3c1104589,남성,2020,3843,645
ID_7,a604d88eb53d4210,남성,2020,3619,1719
ID_4,643ea3ee5db04a17,여성,2020,3310,1804
ID_10,908559ad7a0e4fb1,남성,2022,3963,589
ID_3,c7d60dbe3eaa40f0,남성,2021,4759,762
ID_10,c5957a84da5a4848,남성,2025,4484,500
ID_10,d5ac4e4243294002,여성,2021,3967,670
ID_1,d2183ed355484097,여성,2020,4140,1894
ID_10,908cdade6ebc4467,남성,2023,4211,736
ID_9,45f9ccfe0a594566,여성,2020,5164,1622
ID_10,70d91db79a3846cc,남성,2018,3646,636
ID_7,c55d353592d94623,여성,2022,3866,1874
ID_5,3909a570a75d4c30,여성,2024,6159,2000
ID_10,dc74aa01083f4060,여성,2023,4350,500
ID_4,ed8b709b70c349b3,여성,2019,3234,1252
ID_2,d1f19318b4de46d9,여성,2023,5413,769
ID_8,553b723a11594d6c,여성,2020,3324,1733
ID_6,842aeea4af644653,남성,2023,3463,976
ID_4,8537f16723b744cb,남성,2024,3660,1714
ID_3,3fd55ce285054b1f,여성,2020,4836,500
ID_5,affa74645bdc4a43,남성,2021,5979,1811
ID_4,6ae243dce0fc469e,남성,2022,3518,1801
ID_7,52ff99ae2e944dcb,남성,2021,3768,1631
ID_8,1034824174be493f,여성,2023,3595,1038
ID_3,8accef0cf7de4b5f,남성,2019,4638,1050
ID_1,e1f6210d37fa4d3e,여성,2021,4245,1856
ID_1,95f60e56ae714cfd,여성,2023,4629,1753
ID_2,de4878b267864c14,여성,2022,5354,500
ID_9,1e32c48a1d954ad6,여성,2023,5484,1806
ID_7,a7c5645d3fc04761,남성,2020,3676,1591
ID_7,b9b19701378940ce,여성,2019,3558,1527
ID_7,078c14b9b91441bd,남성,2022,3816,1612
ID_2,47ea69b8e76c43d3,남성,2018,4638,721
ID_5,17fae22d91934d59,남성,2018,5433,2000
ID_3,1d20a54aa3624c75,여성,2019,4625,806
ID_4,c076036959ca4f88,여성,2022,3548,1828
ID_9,a6427e50841542e4,여성,2023,5870,1948
ID_7,c445d36a81a340e0,여성,2021,3717,1703
ID_10,26b38357b4b845f9,남성,2022,4250,694
ID_2,a00008f75bf440e6,여성,2023,5535,500
ID_5,4f52432aa9754e18,여성,2023,6599,1750
ID_10,0c9f7bb00dd34085,여성,2024,4459,716
ID_10,9c723b7b6cfd412c,남성,2019,3729,500
ID_4,4b7a01ce8da64653,여성,2021,3347,1474
ID_4,b47b40156e544526,남성,2022,3633,2000
ID_8,85620d0b01a04171,여성,2023,3605,1616
ID_6,b65f3e95c4ca451d,여성,2023,3447,811
ID_4,438822bc377b4950,여성,2021,3493,1990
ID_6,727f6e6eacb641bc,여성,2020,3184,626
ID_3,f7c41258f7cb45e0,여성,2018,4482,729
ID_10,13e06d153ef14c94,여성,2023,4184,500
ID_4,7ec6f708e8504ae2,여성,2021,3378,2000
ID_10,c5491eea86eb4c58,남성,2023,4300,571
ID_1,255f359b2f034ad7,남성,2019,3988,2000
ID_6,db133c553f5b4327,남성,2018,3021,821
ID_9,0a7c5ac948fb4a96,남성,2025,6354,1755
ID_10,2c84b9a9e4b8454c,여성,2021,4097,603
ID_6,fbd62a7ee9064824,남성,2023,3415,987
ID_5,03699751acf7481b,여성,2021,6104,1957
ID_8,2b3f72cbf8c84bbb,남성,2020,3343,1715
ID_3,6b1f226c95024c67,여성,2025,5331,841
ID_9,89766af2c4e8494b,여성,2021,5496,2000
ID_1,0907f5af3e684f2d,여성,2021,4172,1792
ID_1,d7b4b9d9ee024f39,여성,2025,4812,1707
ID_10,dc74aa01083f4060,여성,2021,4053,500
ID_3,1d20a54aa3624c75,여성,2020,4773,640
ID_7,ec9fe966520f4cff,여성,2021,3899,1751
ID_10,fc4e2867d2a541f4,남성,2019,3745,500
ID_4,3f427b000b4b47fe,남성,2022,3528,1526
ID_4,2f34e080e26b4688,남성,2019,3200,1591
ID_9,096ba44f6adb4bbc,남성,2021,5422,1656
ID_10,4b6a30bb04f145b4,여성,2024,4150,532
ID_8,e225208dd6224b8b,남성,2024,3831,1503
ID_3,9e6fdffabf084a95,남성,2022,5022,507
ID_10,b971cfe59f724f91,여성,2022,4072,506
ID_10,bdb0f5b234994515,여성,2021,3947,537
ID_9,b8780a74528144b4,남성,2021,5368,1568
ID_5,ec144e4e51f542a2,남성,2021,5911,1257
ID_10,94d1e0f5f4b94a66,남성,2020,3918,599
ID_7,55e0a30da9a044ba,남성,2020,3692,1471
ID_4,ec914c13c5bb4bca,여성,2022,3594,2000
ID_4,7a8782e2ee7c4269,남성,2025,3997,1812
ID_3,4ac1872e6b8a41a9,여성,2022,5056,647
ID_7,e6595abd4b3342a7,남성,2025,4283,1555
ID_1,4372084a74d5451d,여성,2025,5010,1360
ID_4,438822bc377b4950,여성,2023,3758,1334
ID_6,d1804d1be6cb4382,남성,2023,3346,642
ID_9,6a4da2a693584969,여성,2022,5588,1476
ID_10,ae3905c2ddc74a65,남성,2021,4007,500
ID_4,d5aead2031fb4b07,남성,2025,4080,2000
ID_10,a916daee9e284c25,남성,2024,4202,526
ID_10,3483257388494813,여성,2022,4166,500
ID_5,89b4c11910604615,여성,2021,6066,2000
ID_6,f58007c18b3b49d2,남성,2018,3021,800
ID_3,9c0c070e400d4da2,남성,2021,4921,500
ID_1,11a3949a62154fa7,여성,2025,4640,1718
ID_7,32fdc6bd480d48d8,남성,2020,3645,1260
ID_9,c5a74a5169b54747,남성,2025,6025,1701
ID_3,6093c192568b4496,남성,2025,5523,721
ID_4,1b6b1768cd044593,남성,2023,3726,1684
ID_10,de2b71819427486a,남성,2024,4164,884
ID_6,d77a4200bb524311,여성,2022,3436,907
ID_6,33782f3beb8f4a63,남성,2018,3021,688
ID_6,bf382a5632e24dbc,남성,2020,3192,650
ID_10,051a6d15ae0443b6,남성,2023,4323,500
ID_9,daebfe8a6ad14c0b,남성,2019,5076,1946
ID_1,ad8ab0e99f424c29,남성,2025,4600,1603
ID_2,4b9d3084c81d40d7,남성,2022,5050,647
ID_3,f08b6e7676304693,여성,2023,4954,500
ID_7,d123f1f1798e41ca,남성,2022,3771,1414
ID_8,d57f2eded35248ae,여성,2024,4008,1269
ID_4,3b2ce0c85f7840f6,여성,2024,3857,2000
ID_9,d922a4da4ee64cc3,남성,2024,5961,2000
ID_10,10472d1c14ec481a,여성,2023,4193,631
ID_4,48784ee964cf4f13,남성,2024,3631,1770
ID_10,021e2da7c335407f,여성,2018,3646,641
ID_8,dc8b496ca6ff4e3d,남성,2020,3441,1302
ID_6,e6c0a0e0055f44da,여성,2019,3100,749
ID_9,46d5c847717d4b8b,남성,2022,5437,1426
ID_9,b3a380d65b754e69,여성,2025,5729,1562
ID_8,4a7b294b88b448cd,남성,2024,4018,1666
ID_6,bf382a5632e24dbc,남성,2023,3466,500
ID_2,2bbd5e2539734a41,남성,2022,5366,500
ID_8,95da0af31ba34b91,여성,2020,3403,1266
ID_6,a5b95322f1304596,남성,2019,3098,737
ID_3,1c2fb9ba4a6b463e,여성,2023,5009,500
ID_6,1af28526c9294eb0,여성,2022,3462,841
ID_5,f7f0275c2afc4258,여성,2018,5433,1830
ID_2,9c37d9e9acf04fb1,남성,2021,4941,662
ID_10,93ba82e145174b5f,여성,2023,4340,500
ID_9,47942d8c5c794f51,여성,2024,6178,1489
ID_4,08a5848f45314f67,남성,2021,3470,1284
ID_2,30c37b38a79049b6,여성,2025,6002,742
ID_10,3eac4c9eac0d43f8,여성,2020,3892,698
ID_10,30418edab66d4be1,여성,2025,4433,689
ID_5,19ad461cac4e43fb,여성,2019,5579,1946
ID_5,1636f11551704fdb,남성,2018,5433,1791
ID_6,b86d7f76e7994022,남성,2022,3525,503
ID_1,facb9f34a4b34800,여성,2019,3977,1809
ID_10,27023cbc752845ac,여성,2024,4570,500
ID_3,ae910f69b05549d0,남성,2023,5182,539
ID_3,8a5795b1e8d3446e,여성,2021,4763,500
ID_7,69b18ba2003b46aa,여성,2022,3791,1756
ID_10,e5da42c44e15422c,여성,2023,4280,500
ID_10,a9bc97f306204fba,남성,2020,3879,820
ID_1,05dbab1251b742a2,여성,2025,4764,1910
ID_10,eb52fe6dde23431d,여성,2024,4482,522
ID_6,2046ad447d604bee,남성,2020,3251,757
ID_1,335eb22a31bc4d00,여성,2022,4202,2000
ID_10,1504d3572ea44a91,남성,2020,3871,530
ID_4,4e4f878b4ec844a5,여성,2021,3458,1769
ID_4,d9d2eba4a1f34c9b,여성,2021,3467,1728
ID_10,35669445ecfc4cb7,여성,2021,3923,556
ID_4,26c5f4d2114749e9,남성,2021,3388,1493
ID_9,69ece554fdfd4713,남성,2019,5024,1743
ID_10,2a1f33b83d2449c3,남성,2024,4328,500
ID_3,6b06f697f5344700,여성,2018,4482,570
ID_3,5465e8f298d142e8,여성,2023,5235,534
ID_9,9e1787074c7a4409,남성,2023,5454,1814
ID_10,bdb0f5b234994515,여성,2023,4161,541
ID_3,74c0609d77d64fd4,여성,2020,4681,611
ID_3,81fd70b008604d75,남성,2020,4802,625
ID_2,d1f19318b4de46d9,여성,2020,4934,825
ID_6,53a41e315d8244d0,여성,2020,3230,675
ID_4,7ec6f708e8504ae2,여성,2022,3465,1426
ID_1,367810b37c4e4692,여성,2020,4027,1528
ID_4,837b67881ab845b0,남성,2018,3130,1619
ID_1,339d75a001fa49cb,여성,2020,4019,1966
ID_10,a0fd9c00c9704652,남성,2025,4766,568
ID_9,ab3e639479504d5c,여성,2018,4899,1692
ID_7,c5f394a538c64cd9,남성,2022,3893,1500
ID_6,c4b96cfbbacf4db8,여성,2025,3516,503
ID_3,33281557bcf8455f,남성,2020,4693,500
ID_6,172d9e4a02634cdb,남성,2022,3442,764
ID_1,428b26ff6608451b,여성,2024,4567,1541
ID_5,dc007b77014c4046,남성,2023,6423,1716
ID_7,88b91477f8064582,여성,2020,3687,1827
ID_1,64c7108fd40948dc,남성,2022,4187,1620
ID_2,b5a234b290c240b1,남성,2023,5463,569
ID_1,78c6b15d584b485a,여성,2023,4679,1818
ID_10,1d470e3302614b4e,남성,2021,3871,817
ID_5,57ec4b5fc8b74273,여성,2018,5433,1317
ID_2,f801d461fae54a25,남성,2023,5201,538
ID_1,9ed627f2c1c246c3,여성,2024,4798,2000
ID_8,5d4735f3d9ef4138,남성,2025,4072,1236
ID_6,9930c759b8f94d48,여성,2022,3471,733
ID_3,f80a185e235742d8,남성,2020,4694,665
ID_7,2f4767187e2c43e8,여성,2018,3474,1571
ID_6,dd4fbad7e3c24a34,남성,2018,3021,864
ID_3,f723f0f07e744a5e,여성,2022,5121,500
ID_6,5999833e789e466f,여성,2020,3248,869
ID_10,626e691a8a334fbe,남성,2023,4086,514
ID_7,7849048a2a1f40a2,여성,2024,4120,1601
ID_1,c0a3df2945b946bc,여성,2024,4509,1633
ID_8,599802abb1e14078,여성,2022,3710,1169
ID_10,3d2d716fbaf2419f,남성,2023,4129,500
ID_4,ec738faf05e14db5,여성,2018,3130,1825
ID_6,bf382a5632e24dbc,남성,2024,3563,1109
ID_4,73fe490cd1bd4cec,남성,2023,3572,1535
ID_1,162f8fdc203d460d,여성,2021,4236,1904
ID_4,963c3372c70f41e7,남성,2023,3797,1644
ID_1,faae5b2cd8cb43d5,남성,2022,4444,1820
ID_4,f54dcb32dc02417d,남성,2025,3700,1694
ID_2,cd7a8c2edada4db1,여성,2024,5579,644
ID_10,17947d45b1474e45,남성,2019,3788,553
ID_9,0e8e671a8f884a4d,남성,2024,5585,1812
ID_7,a27313b62a754945,여성,2021,3792,1603
ID_9,0ed868209712452d,여성,2023,5590,1872
ID_2,34cd5dc2433944af,여성,2020,4963,787
ID_4,ed54071a757142a6,여성,2023,3647,1423
ID_1,a48b7bfb6da54359,여성,2021,4130,1618
ID_4,fae95a10c3664562,여성,2024,3642,1972
ID_10,7349f95af6874cc8,남성,2024,4283,849
ID_7,b3707fc57c624932,여성,2024,4126,1840
ID_10,8d59d0f7eab042c7,남성,2023,4298,500
ID_10,69f4fa02f4414753,여성,2020,3809,500
ID_3,ef3f9b8258f04264,남성,2021,4870,588
ID_1,503cb84f69554d96,여성,2023,4274,1945
ID_4,63507c0e016e4bcc,여성,2023,3794,2000
ID_7,44df228624bc4028,남성,2020,3710,1941
ID_7,9b2e8c96d1c64466,여성,2020,3694,1690
ID_6,75c7b3518726424a,남성,2020,3212,670
ID_1,606f6f7e1fdd4487,남성,2019,3955,1911
ID_6,eb72a9fc3a294b82,여성,2022,3354,705
ID_7,4527ded2530f44a1,여성,2021,3727,1519
ID_10,ae3905c2ddc74a65,남성,2020,3883,652
ID_10,26b38357b4b845f9,남성,2020,3937,500
ID_7,2f4767187e2c43e8,여성,2022,4027,1347
ID_9,a3ed112af4ac493d,남성,2023,5716,1700
ID_2,f4f6145067014e41,남성,2018,4638,500
ID_8,8280ba8d33d1443e,남성,2023,3643,1189
ID_6,0941655b6d23415b,여성,2020,3150,500
ID_6,1a19fce20549401b,여성,2024,3605,963
ID_1,f25bc0c11e72472c,여성,2024,4396,1798
ID_8,dc8b496ca6ff4e3d,남성,2024,4005,1062
ID_4,eb2c925c6a1a488e,여성,2021,3455,1888
ID_1,faa1bb65d1f94ba9,남성,2022,4310,1948
ID_8,b55c998c0acd45bb,남성,2021,3528,1067
ID_10,7675eb80673c42a1,여성,2024,4355,540
ID_7,f491264b1c9148e7,여성,2025,4374,1529
ID_7,d47b613192c648c1,여성,2023,4005,1718
ID_2,b83abee5e6c14639,남성,2023,5267,718
ID_10,8709aeecf1884e38,남성,2022,4193,500
ID_6,06e3ddb4b64342e6,남성,2022,3430,823
ID_2,bcb0191171394013,여성,2025,5736,536
ID_3,9c0c070e400d4da2,남성,2019,4624,519
ID_8,3a4b71bcba404136,여성,2022,3632,1273
ID_7,7d735ae5a1954c49,여성,2023,4173,1584
ID_2,c6d6f784bcf14332,여성,2018,4638,603
ID_1,b94b0b36af1d4127,여성,2024,4471,1570
ID_2,a41af0a184034d2f,여성,2022,5353,593
ID_3,fc0b7e3be0024909,남성,2019,4591,500
ID_4,c6ec43f7c4b04628,여성,2019,3233,1771
ID_4,634de541b5004a7c,남성,2023,3737,1524
ID_10,021e2da7c335407f,여성,2020,3926,500
ID_3,f7c41258f7cb45e0,여성,2022,4956,761
ID_2,6ecaa28827f24647,남성,2019,4815,500
ID_4,7cc766cb8b1443be,남성,2018,3130,1725
ID_10,62bc668f8860484e,여성,2018,3646,500
ID_7,6867f4c641e0452a,여성,2025,4017,1346
ID_10,69f4fa02f4414753,여성,2022,3979,700
ID_7,7d735ae5a1954c49,여성,2024,4329,1476
ID_1,05dbab1251b742a2,여성,2018,3860,1661
ID_7,2a19634a9306474a,남성,2024,3957,1770
ID_8,ac752db15f4c4752,남성,2023,3648,1365
ID_4,708d32efacd04dbe,남성,2018,3130,2000
ID_7,03b50ddbb46246fd,남성,2023,4071,1590
ID_10,14dec3fd8d644aaa,여성,2023,4110,648
ID_6,06e3ddb4b64342e6,남성,2023,3541,639
ID_1,7031b3d757b34450,남성,2018,3860,1873
ID_4,dc288f55cd1d4476,여성,2020,3340,1950
ID_5,0dc2db71740f45b8,남성,2019,5592,1938
ID_9,5dda78bae3ee4e12,여성,2020,5287,1577
ID_10,635c10a9ee904a26,남성,2023,4278,594
ID_4,1b6b1768cd044593,남성,2019,3241,2000
ID_1,f27794993a0a411d,여성,2023,4433,1907
ID_2,dcd48615adea4c96,남성,2022,5373,696
ID_5,8b16549b8bff4ea9,남성,2022,6201,1430
ID_10,fe14686ec0f94b3d,여성,2022,4262,500
ID_3,42f1e507972e429c,여성,2024,5472,884
ID_5,25310d8764f444d6,남성,2024,6467,1606
ID_10,c9d4c3397f1e4fa6,여성,2024,4434,631
ID_6,df1728be717c43c6,남성,2018,3021,922
ID_2,2d7a983b82184452,남성,2020,4975,500
ID_4,7c380883efb34ae2,남성,2024,3808,1914
ID_4,837b67881ab845b0,남성,2024,3640,1922
ID_3,a1136a7439b54483,남성,2019,4610,506
ID_10,9b3a9ac2e0724882,여성,2025,4546,500
ID_3,2660b5714fde4872,남성,2021,4949,592
