지역,작물명,작물_분류,작업_상위_분류,등급,연속_작업_여부,작업_연도,작업_소요_일수,작업_순서,재배면적,작업_시작_일자,평균_기온,작업자_수,작업_유형
강원,고구마,과일,수확,A,예,2019,16.0,3,35513.96,2023-09-13,20.26,15,1
전라,벼,채소,수확,B,아니오,2020,14.0,2,57401.23,2023-06-18,20.88,9,1
서울경기,고구마,채소,경작,A,예,2018,28.0,2,41713.87,2023-06-13,17.02,13,0
서울경기,콩,곡물,수확,C,예,2021,23.0,1,25149.37,2023-06-07,19.33,17,0
전라,감자,채소,방제,C,예,2021,9.0,3,7076.41,2023-04-15,16.63,9,2
강원,벼,과일,비료,B,아니오,2021,21.0,3,96937.71,2023-06-15,14.65,6,0
충청,감자,곡물,경작,C,아니오,2018,23.0,2,59157.46,2023-02-28,15.38,4,0
서울경기,벼,과일,경작,B,예,2022,17.0,3,20409.31,2023-06-02,23.34,9,0
서울경기,고구마,과일,경작,C,예,2022,21.0,3,23919.17,2023-03-23,12.66,11,0
전라,감자,곡물,경작,C,예,2019,3.0,1,15932.0,2023-07-07,13.95,6,2
전라,콩,과일,수확,B,예,2023,24.0,3,22735.99,2023-02-06,18.9,16,0
전라,벼,곡물,비료,A,아니오,2020,16.0,2,23067.89,2023-07-06,13.45,11,0
경상,콩,과일,경작,A,아니오,2019,26.0,1,13740.85,2023-03-29,24.42,9,0
전라,밀,과일,수확,B,예,2023,7.0,1,16189.69,2023-07-23,12.63,14,0
전라,콩,채소,방제,B,예,2018,1.0,1,6097.09,2023-03-04,16.5,12,2
서울경기,벼,곡물,방제,A,아니오,2020,9.0,2,91650.72,2023-06-06,23.57,5,0
전라,콩,채소,경작,B,아니오,2024,10.0,3,33618.67,2023-03-27,17.59,7,0
강원,밀,과일,수확,B,예,2019,8.0,2,73824.04,2023-04-10,14.08,14,0
서울경기,콩,채소,경작,A,아니오,2020,16.0,3,33613.14,2023-08-29,22.14,8,0
충청,밀,곡물,경작,A,아니오,2020,21.0,1,38469.42,2023-08-31,17.61,14,0
강원,감자,채소,비료,B,아니오,2023,25.0,3,24524.42,2023-04-15,12.78,14,0
서울경기,밀,곡물,비료,A,예,2020,26.0,1,67789.43,2023-06-09,21.93,4,0
충청,콩,곡물,비료,B,아니오,2018,27.0,2,39463.63,2023-06-17,22.09,13,0
전라,감자,과일,수확,B,예,2021,26.0,1,32051.36,2023-08-22,15.17,19,0
강원,고구마,채소,수확,B,아니오,2023,29.0,2,30539.6,2023-07-17,23.37,6,0
강원,벼,곡물,방제,B,아니오,2021,29.0,3,94484.92,2023-05-30,14.16,12,0
강원,밀,채소,비료,C,예,2024,20.0,2,12443.89,2023-03-26,16.16,8,0
강원,벼,채소,비료,B,예,2019,15.0,3,76340.07,2023-06-03,17.2,17,0
강원,밀,과일,경작,B,예,2022,19.0,2,59644.5,2023-06-27,18.03,7,1
강원,고구마,채소,방제,C,아니오,2021,22.0,1,19563.07,2023-05-15,13.55,6,0
서울경기,감자,곡물,수확,B,아니오,2024,21.0,4,68815.46,2023-06-06,22.98,2,1
서울경기,고구마,과일,수확,B,아니오,2018,8.0,3,59625.82,2023-07-20,20.83,8,0
경상,콩,채소,방제,B,예,2022,1.0,1,16380.52,2023-04-17,23.43,1,2
강원,콩,곡물,경작,B,예,2018,28.0,1,79445.86,2023-04-17,20.94,6,0
서울경기,콩,과일,경작,B,아니오,2023,17.0,1,62051.16,2023-06-06,22.12,5,0
서울경기,콩,채소,수확,A,아니오,2019,18.0,3,10618.0,2023-07-31,22.93,13,1
강원,고구마,과일,수확,A,예,2020,7.0,2,55338.92,2023-03-13,23.95,15,0
서울경기,콩,곡물,경작,B,예,2021,15.0,3,41895.02,2023-09-30,23.05,3,1
강원,콩,채소,수확,A,아니오,2024,10.0,3,47532.68,2023-04-03,20.73,15,0
전라,밀,과일,경작,B,예,2018,13.0,2,38606.46,2023-07-27,15.86,3,0
강원,밀,곡물,수확,C,아니오,2019,17.0,4,69064.69,2023-11-28,17.24,12,1
충청,벼,채소,방제,A,아니오,2020,25.0,3,41579.47,2023-03-15,21.82,7,0
전라,밀,곡물,경작,A,예,2021,16.0,3,23350.98,2023-02-23,12.03,10,0
강원,밀,채소,수확,B,예,2022,11.0,2,5659.35,2023-08-22,17.37,9,1
강원,콩,채소,경작,B,아니오,2020,7.0,1,45464.34,2023-03-31,20.96,12,0
전라,감자,곡물,방제,A,아니오,2023,9.0,1,5710.31,2023-02-25,20.02,1,2
서울경기,벼,과일,비료,A,예,2018,11.0,3,33519.18,2023-03-25,20.61,10,0
강원,고구마,채소,수확,B,예,2018,3.0,3,9280.66,2023-01-20,13.11,12,2
강원,밀,채소,비료,C,아니오,2023,21.0,3,62602.21,2023-08-01,18.83,9,0
강원,콩,곡물,수확,B,아니오,2023,25.0,1,20526.64,2023-04-21,15.03,19,0
강원,벼,곡물,방제,B,아니오,2018,23.0,1,57562.9,2023-03-27,24.95,7,0
서울경기,벼,채소,경작,A,예,2019,25.0,3,53023.54,2023-06-06,21.65,12,0
전라,벼,과일,경작,A,예,2020,8.0,2,64364.1,2023-05-29,24.68,15,0
서울경기,밀,채소,비료,A,아니오,2021,15.0,1,62685.56,2023-05-11,19.37,5,0
강원,감자,채소,경작,B,예,2020,16.0,3,25908.11,2023-06-12,25.12,13,1
강원,콩,채소,경작,A,아니오,2020,24.0,1,19393.3,2023-08-03,13.95,7,0
강원,콩,곡물,비료,B,아니오,2018,25.0,2,38959.69,2023-06-04,16.7,7,0
강원,밀,곡물,경작,C,아니오,2022,12.0,1,99195.29,2023-08-22,21.41,3,0
강원,감자,곡물,비료,A,아니오,2022,7.0,2,26826.51,2023-11-07,21.74,12,1
경상,밀,곡물,경작,C,아니오,2018,13.0,3,93902.47,2023-03-19,17.33,16,0
경상,밀,채소,비료,A,아니오,2018,17.0,3,81662.5,2023-07-29,17.68,3,0
강원,벼,채소,수확,A,예,2021,19.0,2,10456.58,2023-07-22,20.48,5,1
경상,밀,곡물,방제,B,예,2020,11.0,3,14403.31,2023-07-27,26.53,8,1
서울경기,벼,채소,방제,C,예,2020,27.0,3,33618.94,2023-03-22,13.37,12,0
충청,벼,곡물,경작,C,예,2022,28.0,1,53682.87,2023-05-03,19.42,12,0
서울경기,고구마,곡물,경작,B,예,2023,13.0,3,80210.57,2023-05-14,17.54,13,0
서울경기,밀,채소,수확,A,예,2020,12.0,1,99150.14,2023-06-24,18.02,9,0
강원,콩,채소,경작,B,아니오,2019,26.0,1,15307.75,2023-04-28,13.92,14,0
경상,벼,곡물,수확,A,예,2018,9.0,2,16341.22,2023-03-03,16.19,12,0
서울경기,벼,곡물,비료,B,아니오,2022,26.0,3,46346.69,2023-06-26,14.97,18,0
경상,감자,곡물,수확,A,아니오,2019,18.0,2,32522.61,2023-03-08,23.58,5,0
강원,고구마,채소,경작,B,예,2022,16.0,2,22935.44,2023-11-21,19.86,15,1
강원,벼,채소,방제,B,아니오,2020,16.0,2,88670.56,2023-03-07,13.68,16,0
서울경기,감자,곡물,수확,B,예,2021,13.0,3,23611.36,2023-02-24,21.15,13,0
강원,콩,채소,경작,B,아니오,2021,15.0,2,82062.77,2023-02-25,13.63,4,0
전라,콩,채소,수확,A,예,2023,16.0,1,21032.77,2023-08-16,21.9,7,0
서울경기,고구마,채소,비료,B,예,2024,20.0,1,31655.59,2023-03-17,23.99,14,0
서울경기,감자,채소,수확,A,예,2023,8.0,4,6550.45,2023-11-23,16.97,15,1
충청,고구마,과일,비료,A,예,2024,27.0,2,38402.39,2023-07-10,18.78,19,0
서울경기,벼,곡물,수확,C,예,2019,16.0,2,49605.37,2023-03-07,20.22,3,0
강원,감자,채소,방제,C,예,2018,4.0,3,8042.39,2023-11-28,17.0,12,1
충청,밀,채소,경작,B,아니오,2018,28.0,2,54027.06,2023-07-12,12.79,13,0
강원,고구마,과일,비료,A,아니오,2018,9.0,3,23326.21,2023-08-14,13.91,2,2
충청,고구마,곡물,비료,B,아니오,2020,24.0,2,47861.26,2023-06-30,17.08,15,0
전라,벼,곡물,비료,A,아니오,2019,14.0,3,81437.6,2023-06-14,15.56,15,0
전라,벼,곡물,방제,B,아니오,2018,25.0,2,95318.75,2023-06-17,21.83,18,0
전라,콩,과일,수확,A,예,2019,22.0,1,32938.63,2023-05-12,16.21,11,0
강원,감자,곡물,비료,A,예,2024,18.0,1,23043.2,2023-04-14,19.88,13,0
전라,벼,채소,수확,B,예,2018,16.0,3,95377.94,2023-06-27,20.41,3,0
강원,밀,곡물,수확,B,예,2019,28.0,1,59138.21,2023-02-03,15.57,16,0
충청,감자,채소,경작,C,예,2020,10.0,1,90151.39,2023-08-16,19.23,3,0
충청,밀,과일,비료,C,아니오,2024,13.0,2,78921.76,2023-07-01,20.22,6,0
서울경기,밀,과일,경작,A,아니오,2019,23.0,3,94846.08,2023-03-04,22.48,17,0
충청,콩,과일,비료,C,아니오,2019,16.0,2,80938.31,2023-08-13,24.69,15,0
충청,밀,채소,경작,A,아니오,2021,17.0,1,14368.14,2023-03-31,13.04,17,0
강원,벼,채소,비료,C,예,2019,18.0,3,18896.01,2023-04-05,12.7,4,0
서울경기,밀,채소,비료,B,예,2018,8.0,3,29157.12,2023-04-06,19.41,19,0
전라,콩,채소,수확,A,아니오,2018,14.0,2,67136.2,2023-06-03,28.75,11,1
충청,밀,곡물,방제,C,아니오,2021,16.0,3,76446.2,2023-07-21,23.61,5,0
강원,감자,채소,경작,A,예,2018,28.0,1,81778.14,2023-02-05,21.21,8,0
서울경기,콩,채소,수확,B,아니오,2018,16.0,3,64643.19,2023-06-06,22.61,6,0
전라,벼,곡물,경작,C,예,2020,15.0,2,98783.67,2023-04-03,21.97,4,0
서울경기,벼,곡물,비료,B,예,2024,14.0,2,29441.97,2023-03-30,18.63,8,0
충청,감자,곡물,수확,A,아니오,2021,10.0,3,38015.65,2023-11-16,28.49,9,1
전라,밀,곡물,경작,C,예,2021,19.0,2,59339.58,2023-05-05,14.61,15,0
강원,밀,채소,방제,B,예,2022,16.0,4,60425.54,2023-09-05,29.23,4,1
서울경기,벼,과일,경작,B,예,2021,24.0,2,21361.08,2023-08-26,24.66,7,0
전라,벼,채소,수확,C,예,2021,15.0,4,66271.62,2023-06-23,20.65,4,1
전라,고구마,채소,수확,C,예,2021,13.0,2,23342.77,2023-09-30,26.29,2,1
전라,감자,곡물,수확,A,예,2024,3.0,3,65124.66,2023-05-20,24.4,4,1
강원,벼,채소,비료,A,아니오,2020,26.0,1,12079.97,2023-06-27,14.43,11,0
충청,감자,채소,수확,B,아니오,2018,10.0,2,56410.86,2023-05-16,19.22,15,1
충청,밀,곡물,경작,B,예,2022,9.0,2,79572.36,2023-05-26,23.11,14,0
강원,콩,곡물,비료,C,예,2023,15.0,2,69818.8,2023-08-15,21.91,12,0
경상,감자,채소,경작,B,예,2024,21.0,3,15701.93,2023-10-20,26.65,9,1
경상,벼,곡물,비료,A,아니오,2020,26.0,2,81911.63,2023-05-07,16.4,3,0
경상,밀,곡물,수확,B,아니오,2023,20.0,1,39359.97,2023-06-16,23.76,18,0
충청,콩,채소,수확,A,예,2024,6.0,3,54472.01,2023-05-20,29.52,3,1
서울경기,고구마,과일,비료,B,아니오,2023,12.0,3,17706.61,2023-03-19,12.67,3,0
서울경기,밀,채소,비료,A,예,2018,10.0,3,34807.78,2023-03-27,24.02,16,0
경상,벼,채소,비료,B,예,2022,26.0,1,32513.21,2023-03-12,15.81,10,0
강원,고구마,채소,방제,A,아니오,2020,15.0,3,63218.42,2023-06-22,19.99,3,0
서울경기,감자,채소,비료,B,아니오,2021,17.0,3,29198.86,2023-04-14,23.33,4,0
강원,밀,과일,수확,B,예,2020,9.0,2,26981.78,2023-10-02,28.75,3,1
충청,벼,과일,경작,C,아니오,2023,20.0,3,57391.49,2023-08-27,24.92,10,0
경상,감자,과일,비료,A,예,2019,17.0,1,43421.01,2023-05-05,16.01,4,0
서울경기,콩,곡물,방제,B,예,2018,13.0,1,67960.44,2023-06-05,18.61,19,0
강원,밀,곡물,비료,B,예,2019,16.0,2,34204.11,2023-06-27,13.25,13,0
서울경기,벼,채소,경작,C,예,2022,7.0,1,98045.26,2023-05-08,23.73,3,0
충청,밀,곡물,수확,A,예,2018,17.0,3,27996.85,2023-07-09,18.19,6,0
경상,벼,곡물,비료,A,아니오,2021,7.0,3,98791.74,2023-07-24,13.09,5,0
충청,콩,과일,비료,A,아니오,2020,17.0,2,55594.99,2023-04-10,19.0,18,0
충청,콩,과일,경작,B,예,2021,4.0,4,50240.63,2023-09-13,24.75,4,1
충청,벼,채소,경작,B,아니오,2020,18.0,1,99717.59,2023-07-01,16.85,11,0
경상,벼,채소,방제,B,예,2020,2.0,2,7083.36,2023-08-01,19.57,8,2
서울경기,벼,곡물,비료,C,아니오,2022,16.0,1,46981.11,2023-03-14,14.89,18,0
전라,밀,채소,비료,A,예,2022,25.0,2,20168.47,2023-04-21,20.22,11,0
전라,밀,곡물,경작,B,아니오,2021,25.0,3,88226.54,2023-07-09,15.44,17,0
충청,콩,곡물,비료,C,아니오,2021,22.0,1,30026.97,2023-04-19,19.24,4,0
충청,감자,과일,경작,A,예,2018,8.0,3,62102.29,2023-03-14,22.88,13,0
강원,고구마,곡물,수확,A,예,2023,16.0,1,77300.08,2023-07-14,14.85,11,0
전라,밀,채소,비료,A,아니오,2022,18.0,1,99909.09,2023-06-01,14.35,15,0
전라,밀,채소,비료,C,예,2018,19.0,2,27364.74,2023-07-25,22.76,19,0
강원,감자,채소,경작,A,아니오,2023,16.0,1,54687.9,2023-08-04,24.33,3,0
경상,밀,과일,방제,B,예,2021,8.0,2,21212.94,2023-08-12,14.94,4,0
경상,콩,채소,비료,C,아니오,2019,29.0,1,26860.16,2023-05-27,12.27,3,0
서울경기,콩,곡물,경작,B,아니오,2020,27.0,2,59220.05,2023-02-02,23.82,8,0
경상,밀,곡물,경작,A,아니오,2020,28.0,1,94097.62,2023-06-19,23.76,9,0
전라,고구마,채소,비료,C,아니오,2022,15.0,2,84526.35,2023-06-19,14.67,13,0
강원,감자,채소,수확,B,아니오,2021,9.0,2,54505.9,2023-08-03,28.1,3,1
전라,콩,채소,수확,A,아니오,2018,7.0,4,54732.0,2023-09-16,25.32,6,1
강원,밀,채소,경작,C,아니오,2023,13.0,2,12711.95,2023-02-15,14.18,2,2
경상,벼,채소,방제,B,아니오,2019,11.0,2,27124.26,2023-11-03,20.33,4,2
강원,벼,곡물,방제,B,예,2019,22.0,1,74192.01,2023-06-12,18.59,6,0
서울경기,벼,곡물,비료,B,아니오,2018,17.0,2,96729.93,2023-06-27,23.44,7,0
강원,감자,채소,경작,C,아니오,2022,24.0,3,56863.14,2023-02-04,21.78,6,0
전라,벼,채소,비료,A,예,2021,17.0,2,13760.75,2023-05-27,18.24,13,0
서울경기,벼,채소,비료,A,예,2021,14.0,2,69710.93,2023-05-11,24.85,19,0
서울경기,벼,채소,경작,C,아니오,2024,19.0,3,48318.69,2023-04-21,14.78,6,0
충청,고구마,과일,방제,C,아니오,2024,12.0,1,20921.62,2023-08-03,19.09,8,0
전라,콩,채소,방제,B,아니오,2023,17.0,3,49543.35,2023-06-02,22.07,5,1
서울경기,벼,채소,경작,B,아니오,2021,12.0,2,14652.98,2023-08-03,19.67,19,0
서울경기,밀,채소,방제,A,아니오,2024,7.0,1,74202.43,2023-05-02,18.01,15,0
충청,감자,곡물,경작,B,아니오,2022,18.0,2,56847.79,2023-06-17,17.95,4,1
서울경기,콩,곡물,경작,C,아니오,2019,28.0,3,87663.03,2023-06-16,20.96,15,0
서울경기,밀,과일,비료,B,아니오,2023,17.0,1,31855.83,2023-02-07,21.01,5,0
강원,콩,채소,수확,A,아니오,2024,18.0,2,41905.78,2023-04-20,21.28,15,0
강원,고구마,곡물,수확,A,아니오,2020,12.0,1,51864.15,2023-04-22,24.23,8,0
서울경기,벼,채소,방제,B,예,2022,28.0,2,58418.67,2023-04-02,18.06,13,0
경상,벼,과일,방제,B,아니오,2018,4.0,3,945.46,2023-04-09,11.25,12,2
서울경기,콩,채소,경작,A,예,2021,18.0,2,42248.09,2023-04-25,23.13,18,0
충청,밀,곡물,수확,B,아니오,2021,16.0,3,13285.88,2023-11-10,22.17,11,1
강원,고구마,곡물,방제,B,예,2018,8.0,1,27204.3,2023-06-05,19.21,4,0
서울경기,벼,곡물,수확,A,예,2021,16.0,2,56529.69,2023-02-14,15.22,12,0
강원,콩,채소,수확,B,예,2022,7.0,3,7575.28,2023-09-28,25.17,7,1
강원,벼,과일,경작,B,예,2022,26.0,3,64083.44,2023-07-12,21.15,12,0
서울경기,콩,채소,비료,C,예,2021,16.0,3,17771.37,2023-06-13,21.02,9,1
경상,감자,곡물,경작,A,아니오,2021,7.0,2,44410.09,2023-05-28,16.59,10,0
충청,감자,채소,경작,A,예,2018,9.0,2,17858.02,2023-08-01,15.92,10,0
강원,밀,과일,수확,C,예,2023,11.0,4,63637.78,2023-05-06,23.03,16,1
전라,벼,채소,수확,B,아니오,2020,10.0,2,40485.77,2023-05-18,13.13,9,0
충청,밀,과일,비료,B,예,2024,10.0,2,57359.54,2023-06-12,17.07,10,0
충청,벼,채소,비료,A,예,2018,4.0,4,8949.62,2023-06-04,16.73,14,1
서울경기,밀,채소,비료,A,예,2020,13.0,3,32789.29,2023-04-05,12.16,17,0
서울경기,벼,과일,경작,A,예,2018,20.0,3,82698.69,2023-05-07,12.11,16,0
충청,감자,채소,비료,A,예,2018,12.0,3,90263.2,2023-07-10,22.74,9,0
강원,밀,곡물,비료,C,예,2018,29.0,3,43837.27,2023-05-16,23.77,4,0
서울경기,벼,곡물,경작,C,예,2024,8.0,3,44886.02,2023-02-15,16.48,14,0
충청,밀,곡물,방제,B,예,2018,9.0,3,21466.45,2023-02-20,15.42,10,0
강원,밀,곡물,경작,A,아니오,2022,19.0,2,42385.64,2023-05-05,13.9,6,0
강원,고구마,곡물,경작,B,예,2024,28.0,3,81733.75,2023-03-01,18.48,5,0
강원,고구마,채소,방제,B,아니오,2024,11.0,1,27001.21,2023-04-29,22.46,11,2
충청,벼,곡물,경작,A,예,2024,18.0,2,18242.47,2023-06-09,23.98,3,0
충청,벼,채소,방제,C,예,2024,16.0,2,12123.41,2023-02-19,17.79,5,0
충청,고구마,채소,비료,B,예,2021,15.0,2,41686.49,2023-03-17,23.6,16,0
전라,밀,채소,수확,B,아니오,2020,27.0,1,66426.92,2023-03-09,21.51,12,0
충청,콩,곡물,경작,B,예,2018,26.0,1,46324.9,2023-03-21,16.89,4,0
경상,벼,채소,비료,C,아니오,2021,12.0,1,85669.58,2023-08-18,21.09,12,0
전라,벼,과일,비료,A,아니오,2024,23.0,1,61019.31,2023-08-09,13.8,8,0
강원,감자,채소,수확,B,예,2018,3.0,3,40477.29,2023-06-17,17.47,11,1
충청,고구마,곡물,수확,A,예,2018,28.0,2,41893.53,2023-05-28,21.85,9,0
강원,벼,과일,수확,B,아니오,2023,7.0,4,28590.49,2023-07-07,26.28,10,1
서울경기,고구마,채소,수확,A,예,2023,16.0,1,25253.2,2023-06-19,17.42,8,0
강원,콩,곡물,방제,A,예,2023,9.0,1,82423.59,2023-08-02,13.72,16,0
충청,감자,곡물,비료,B,아니오,2020,22.0,4,5896.86,2023-11-24,16.53,15,1
서울경기,고구마,곡물,비료,B,예,2023,17.0,3,30332.25,2023-03-15,24.71,7,0
충청,콩,곡물,비료,C,아니오,2024,16.0,1,73165.77,2023-06-21,17.11,16,0
전라,콩,채소,수확,C,예,2024,18.0,2,36975.9,2023-09-02,24.27,6,1
강원,벼,곡물,경작,B,예,2020,25.0,3,27905.18,2023-07-29,13.48,7,0
서울경기,밀,채소,수확,A,아니오,2024,13.0,2,25741.62,2023-05-16,13.86,11,0
충청,고구마,채소,경작,C,아니오,2023,6.0,2,28422.46,2023-07-13,20.49,6,1
강원,밀,과일,방제,C,예,2018,20.0,3,60123.5,2023-08-20,19.96,5,0
전라,콩,곡물,경작,B,아니오,2022,24.0,2,25484.85,2023-05-08,24.28,15,0
충청,고구마,곡물,비료,C,아니오,2023,29.0,3,41680.65,2023-08-02,15.68,4,0
강원,고구마,과일,경작,B,아니오,2023,24.0,2,76080.27,2023-04-24,13.76,6,0
충청,밀,채소,수확,B,예,2020,5.0,4,47928.56,2023-05-16,25.53,9,1
경상,고구마,곡물,경작,B,아니오,2021,21.0,3,27504.01,2023-05-28,18.56,12,0
전라,밀,곡물,방제,C,아니오,2022,15.0,3,71835.84,2023-08-26,18.3,6,0
경상,감자,채소,방제,C,아니오,2018,14.0,1,27237.89,2023-05-10,24.31,11,2
강원,고구마,채소,경작,B,아니오,2022,27.0,2,96616.43,2023-04-23,23.49,9,0
서울경기,밀,채소,경작,A,예,2021,21.0,3,22518.99,2023-08-31,13.63,13,0
충청,감자,곡물,수확,B,아니오,2023,14.0,4,24879.33,2023-05-18,16.5,16,1
경상,고구마,채소,수확,B,아니오,2019,15.0,3,47924.32,2023-06-17,23.15,15,1
서울경기,밀,곡물,경작,A,예,2019,7.0,2,78058.59,2023-04-03,15.72,10,0
강원,벼,채소,경작,B,아니오,2024,11.0,3,81949.75,2023-04-18,14.69,14,0
강원,고구마,과일,비료,A,예,2024,12.0,2,95898.11,2023-04-11,12.88,4,0
충청,콩,곡물,방제,A,아니오,2023,22.0,3,85136.6,2023-03-11,20.49,14,0
경상,밀,곡물,방제,B,아니오,2024,7.0,2,66327.11,2023-02-27,18.68,11,0
경상,콩,곡물,방제,C,아니오,2024,14.0,1,50469.2,2023-07-08,15.14,13,0
강원,밀,채소,경작,A,아니오,2023,26.0,1,22528.54,2023-06-11,20.4,14,0
강원,감자,곡물,비료,C,아니오,2019,16.0,1,48524.65,2023-02-16,19.89,5,0
서울경기,벼,곡물,경작,B,아니오,2021,14.0,1,57231.89,2023-07-23,15.28,18,0
강원,벼,곡물,비료,B,아니오,2018,20.0,2,56496.81,2023-03-09,24.26,8,0
서울경기,감자,곡물,수확,B,예,2022,26.0,3,60235.62,2023-02-07,23.99,4,0
서울경기,고구마,곡물,방제,B,아니오,2021,28.0,1,14185.32,2023-04-23,14.37,15,0
강원,벼,채소,경작,B,아니오,2022,11.0,1,47812.7,2023-04-12,14.16,13,0
충청,콩,곡물,방제,C,아니오,2023,17.0,2,50635.52,2023-05-31,16.56,5,0
전라,벼,과일,경작,A,아니오,2022,12.0,2,97301.32,2023-06-25,24.14,5,0
강원,콩,채소,수확,A,아니오,2019,15.0,4,22623.18,2023-08-05,15.34,12,1
강원,벼,곡물,경작,B,아니오,2018,12.0,2,55190.35,2023-02-19,18.74,14,0
경상,밀,곡물,비료,C,아니오,2019,23.0,1,36677.43,2023-07-04,16.43,9,0
전라,밀,곡물,방제,A,아니오,2022,7.0,1,72537.56,2023-07-08,17.35,16,0
경상,콩,과일,방제,A,아니오,2024,9.0,3,90033.3,2023-04-05,23.55,8,0
강원,콩,곡물,비료,B,예,2020,9.0,3,45328.14,2023-08-25,24.49,14,0
전라,벼,채소,비료,C,예,2018,20.0,3,72591.01,2023-06-02,13.69,7,0
강원,감자,과일,경작,C,아니오,2019,16.0,1,41262.32,2023-03-10,18.19,12,0
충청,벼,곡물,수확,B,아니오,2024,21.0,2,56424.58,2023-03-20,13.69,14,0
강원,벼,곡물,경작,B,아니오,2022,9.0,2,77396.25,2023-02-05,24.7,3,0
강원,콩,과일,경작,A,예,2018,15.0,1,44186.97,2023-03-04,23.81,12,0
경상,콩,과일,경작,C,아니오,2018,15.0,2,46971.24,2023-07-06,23.81,15,0
전라,감자,곡물,비료,A,예,2020,9.0,4,21650.83,2023-06-22,21.53,14,1
충청,밀,채소,경작,B,예,2020,16.0,2,66190.11,2023-06-29,15.77,8,0
충청,벼,과일,비료,A,예,2021,22.0,3,60045.55,2023-03-07,14.97,14,0
전라,감자,채소,수확,B,아니오,2019,6.0,2,4144.33,2023-09-15,28.26,14,1
충청,벼,채소,수확,A,아니오,2023,20.0,2,14697.14,2023-07-09,15.61,10,0
충청,벼,곡물,경작,A,예,2022,22.0,2,36769.23,2023-08-25,14.2,14,0
경상,감자,채소,경작,C,예,2023,16.0,2,20152.36,2023-06-12,23.91,14,0
서울경기,콩,곡물,경작,A,예,2020,17.0,1,64002.71,2023-08-01,18.48,15,0
전라,콩,곡물,수확,B,아니오,2022,24.0,3,56726.3,2023-08-08,14.34,13,0
서울경기,고구마,곡물,수확,B,예,2018,12.0,3,21598.77,2023-04-27,19.69,17,0
서울경기,콩,곡물,수확,B,예,2018,22.0,2,23576.6,2023-10-13,24.49,7,1
서울경기,밀,채소,경작,A,예,2023,22.0,3,29567.86,2023-05-29,20.41,7,0
서울경기,콩,곡물,비료,B,예,2023,15.0,3,39032.41,2023-03-23,21.33,10,0
서울경기,고구마,채소,경작,B,아니오,2022,12.0,3,12553.05,2023-08-02,24.0,14,0
충청,벼,곡물,수확,B,아니오,2022,3.0,3,25789.74,2023-09-09,29.91,5,1
전라,콩,채소,경작,A,예,2021,16.0,1,76158.2,2023-04-16,23.13,18,0
경상,밀,과일,수확,B,예,2023,14.0,2,65090.05,2023-03-05,13.56,19,0
전라,콩,채소,수확,B,아니오,2022,18.0,4,39101.89,2023-10-15,24.57,8,1
전라,밀,채소,비료,C,아니오,2023,9.0,1,67049.97,2023-02-05,22.26,5,0
전라,벼,채소,수확,A,예,2023,25.0,2,47367.77,2023-06-27,19.54,7,0
강원,벼,과일,경작,B,아니오,2019,5.0,3,3565.74,2023-03-01,22.67,12,2
서울경기,벼,곡물,수확,B,아니오,2024,9.0,2,50727.88,2023-03-01,12.19,5,0
강원,벼,채소,수확,B,아니오,2021,16.0,4,46290.32,2023-10-04,23.51,15,1
서울경기,콩,과일,수확,C,아니오,2018,1.0,1,15061.16,2023-07-25,22.3,3,2
서울경기,밀,채소,방제,B,아니오,2022,8.0,3,25113.82,2023-05-09,18.11,4,2
전라,콩,과일,수확,B,아니오,2020,6.0,4,38478.58,2023-05-23,26.14,6,1
