사고년도,가해자성별,가해자연령,가해차종,가해자신체상해정도,피해자성별,피해자연령,피해차종,피해자신체상해정도,사고유형,가해자법규위반,기상상태,시각,사건번호
2017,남,47세,승용차,상해없음,남,53세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2017-01-07_16시,ID_4230
2016,남,53세,승용차,상해없음,여,64세,자전거,중상,차대차 - 기타,교차로운행방법위반,맑음,2016-03-15_8시,ID_3262
2017,남,58세,승용차,상해없음,남,62세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,2017-07-15_2시,ID_4799
2015,남,17세,승용차,상해없음,남,25세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,2015-11-22_22시,ID_1837
2016,남,40세,승용차,상해없음,남,13세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,2016-10-01_18시,ID_2810
2017,남,27세,승용차,상해없음,남,85세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2017-09-19_18시,ID_4113
2020,여,60세,승용차,상해없음,여,33세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2020-06-24_7시,ID_7768
2020,여,55세,승용차,상해없음,남,25세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2020-11-11_8시,ID_7577
2018,남,36세,승용차,상해없음,남,69세,자전거,경상,차대차 - 기타,교차로통행방법위반,맑음,2018-08-15_16시,ID_5751
2018,남,48세,승용차,상해없음,남,64세,자전거,경상,차대차 - 기타,교차로통행방법위반,맑음,2018-02-10_6시,ID_5553
2016,남,14세,자전거,상해없음,남,30세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,2016-11-06_16시,ID_2426
2015,남,57세,승용차,상해없음,남,10세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2015-10-27_19시,ID_1832
2017,여,32세,승용차,상해없음,여,22세,자전거,중상,차대차 - 기타,신호위반,맑음,2017-03-29_8시,ID_4501
2016,남,74세,승용차,상해없음,남,79세,자전거,중상,차대차 - 추돌 - 진행중,신호위반,맑음,2016-05-14_11시,ID_2629
2016,남,59세,승합차,상해없음,남,80세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,2016-09-29_9시,ID_2272
2019,남,71세,승용차,상해없음,남,69세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2019-11-26_12시,ID_6789
2018,남,10세,자전거,기타불명,여,50세,보행자,경상,차대사람 - 횡단중,안전운전불이행,맑음,2018-09-29_20시,ID_5087
2016,남,15세,자전거,부상신고,남,37세,보행자,중상,차대사람 - 기타,안전운전불이행,맑음,2016-01-11_17시,ID_2087
2017,남,33세,승용차,상해없음,남,14세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,2017-08-19_12시,ID_4789
2020,여,55세,승용차,상해없음,남,75세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2020-02-26_17시,ID_7548
2020,남,33세,화물차,상해없음,여,72세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2020-06-12_10시,ID_7763
2019,남,21세,승용차,상해없음,남,48세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2019-04-28_22시,ID_6193
2017,여,38세,승용차,상해없음,남,67세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2017-10-30_14시,ID_4474
2015,남,58세,자전거,상해없음,여,54세,보행자,경상,차대사람 - 횡단중,안전운전불이행,맑음,2015-04-01_22시,ID_172
2019,남,18세,자전거,상해없음,여,67세,보행자,중상,차대사람 - 횡단중,신호위반,흐림,2019-11-18_8시,ID_5885
2020,남,49세,이륜차,상해없음,여,49세,자전거,경상,차대차 - 측면충돌,신호위반,맑음,2020-03-07_19시,ID_7173
2015,남,22세,승용차,상해없음,남,21세,자전거,경상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,2015-05-28_23시,ID_777
2018,여,55세,승용차,상해없음,여,61세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2018-09-17_17시,ID_5763
2020,남,23세,승용차,상해없음,여,65세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2020-05-21_12시,ID_7339
2017,남,25세,승용차,상해없음,남,10세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2017-05-26_16시,ID_4622
2017,남,60세,승용차,상해없음,여,82세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2017-10-10_11시,ID_4197
2015,남,40세,승합차,상해없음,남,42세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2015-12-31_8시,ID_1364
2015,여,40세,승용차,상해없음,남,16세,자전거,중상,차대차 - 기타,안전운전불이행,흐림,2015-07-20_8시,ID_113
2020,여,48세,승용차,기타불명,남,31세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2020-12-22_15시,ID_7214
2016,남,54세,승용차,상해없음,남,71세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2016-05-23_13시,ID_3201
2019,남,47세,승합차,상해없음,남,28세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2019-06-03_21시,ID_5952
2015,남,44세,승용차,상해없음,남,18세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2015-06-23_1시,ID_1520
2015,남,25세,승용차,상해없음,여,10세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2015-03-09_14시,ID_1785
2018,남,57세,승용차,상해없음,여,74세,자전거,중상,차대차 - 기타,기타,맑음,2018-05-31_8시,ID_4866
2018,여,40세,승용차,상해없음,남,14세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2018-09-13_18시,ID_5573
2016,여,35세,승용차,상해없음,여,25세,자전거,중상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,2016-11-19_17시,ID_2698
2015,남,77세,이륜차,기타불명,남,57세,자전거,중상,차대차 - 측면직각충돌,신호위반,맑음,2015-05-25_21시,ID_830
2020,남,65세,승용차,상해없음,여,56세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2020-09-25_15시,ID_7203
2020,여,23세,자전거,상해없음,여,60세,보행자,경상,차대사람 - 보도통행중,안전운전불이행,맑음,2020-04-07_15시,ID_7200
2015,여,25세,승용차,상해없음,남,77세,자전거,경상,차대차 - 정면충돌,직진우회전진행방해,맑음,2015-11-26_16시,ID_1409
2015,남,58세,승용차,상해없음,여,20세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,2015-02-04_21시,ID_943
2016,남,45세,승합차,상해없음,여,41세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2016-04-25_12시,ID_3485
2017,남,17세,자전거,상해없음,여,51세,보행자,경상,차대사람 - 횡단중,안전운전불이행,맑음,2017-04-27_20시,ID_4006
2020,남,36세,이륜차,상해없음,여,25세,자전거,경상,차대차 - 기타,신호위반,맑음,2020-07-04_13시,ID_7181
2016,여,25세,승용차,상해없음,여,10세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,비,2016-05-10_15시,ID_3444
2017,남,29세,승용차,상해없음,여,65세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2017-09-29_17시,ID_4209
2017,여,48세,승용차,상해없음,남,11세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2017-10-15_18시,ID_4394
2018,남,78세,자전거,상해없음,남,60세,보행자,경상,차대사람 - 기타,중앙선침범,맑음,2018-02-12_13시,ID_5416
2015,남,46세,승용차,상해없음,남,7세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2015-08-30_17시,ID_1795
2018,여,62세,승용차,기타불명,남,57세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2018-02-26_10시,ID_5417
2020,여,49세,승용차,상해없음,남,79세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2020-12-22_13시,ID_7729
2016,남,52세,승용차,상해없음,남,61세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,2016-12-25_11시,ID_2481
2016,남,26세,자전거,기타불명,여,25세,보행자,중상,차대사람 - 기타,안전운전불이행,맑음,2016-05-04_18시,ID_2483
2015,남,28세,자전거,상해없음,여,50세,보행자,경상,차대사람 - 횡단중,안전운전불이행,맑음,2015-12-11_17시,ID_1680
2017,남,23세,승용차,상해없음,여,26세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2017-09-15_8시,ID_4095
2016,남,58세,승용차,상해없음,남,13세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2016-11-22_18시,ID_2813
2017,남,17세,원동기장치자전거,상해없음,남,30세,자전거,중상,차대차 - 측면충돌,중앙선침범,맑음,2017-11-02_23시,ID_3596
2017,여,33세,자전거,상해없음,여,69세,보행자,중상,차대사람 - 기타,안전운전불이행,맑음,2017-08-18_8시,ID_4597
2020,여,22세,자전거,상해없음,여,29세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2020-09-19_17시,ID_7076
2020,여,47세,승용차,상해없음,남,63세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,2020-09-24_13시,ID_7719
2017,남,66세,화물차,상해없음,남,69세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,2017-06-22_17시,ID_3690
2017,남,52세,자전거,상해없음,남,75세,자전거,중상,차대차 - 정면충돌,안전운전불이행,맑음,2017-07-27_6시,ID_3751
2018,남,72세,승용차,상해없음,남,49세,자전거,중상,차대차 - 측면충돌,안전거리미확보,맑음,2018-04-19_19시,ID_5437
2017,남,45세,화물차,상해없음,남,61세,자전거,경상,차대차 - 기타,안전운전불이행,흐림,2017-07-17_5시,ID_3935
2015,남,61세,승합차,상해없음,남,22세,자전거,경상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,2015-01-16_20시,ID_1067
2015,남,27세,자전거,상해없음,남,42세,이륜차,경상,차대차 - 정면충돌,안전운전불이행,맑음,2015-12-22_18시,ID_1775
2015,남,16세,자전거,상해없음,남,72세,보행자,중상,차대사람 - 횡단중,보행자보호위반,맑음,2015-11-10_8시,ID_1421
2016,남,50세,화물차,상해없음,남,27세,자전거,중상,차대차 - 측면직각충돌,신호위반,맑음,2016-06-23_9시,ID_3105
2015,남,46세,승용차,상해없음,남,23세,자전거,중상,차대차 - 기타,안전운전불이행,맑음,2015-07-31_22시,ID_2005
2016,남,49세,원동기장치자전거,상해없음,여,22세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,2016-04-25_22시,ID_3197
2019,여,26세,승용차,상해없음,남,21세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2019-08-18_18시,ID_6432
2017,남,46세,승용차,상해없음,여,31세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,2017-05-08_20시,ID_4596
2016,남,14세,자전거,부상신고,여,64세,보행자,경상,차대사람 - 차도통행중,안전운전불이행,맑음,2016-08-04_15시,ID_2385
2020,남,28세,승용차,상해없음,남,56세,자전거,경상,차대차 - 기타,신호위반,맑음,2020-05-29_18시,ID_7644
2020,남,59세,승용차,상해없음,남,28세,자전거,경상,차대차 - 측면충돌,교차로통행방법위반,맑음,2020-12-31_18시,ID_6944
2020,남,39세,자전거,경상,여,27세,자전거,경상,차대차 - 추돌,안전운전불이행,맑음,2020-05-16_20시,ID_7073
2016,여,29세,승용차,상해없음,남,57세,자전거,중상,차대차 - 측면직각충돌,안전운전불이행,맑음,2016-10-13_18시,ID_2760
2015,여,64세,승용차,상해없음,남,57세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2015-09-18_15시,ID_893
2020,남,45세,승용차,상해없음,남,40세,자전거,경상,차대차 - 측면충돌,안전거리미확보,맑음,2020-05-23_21시,ID_6829
2015,남,43세,승용차,상해없음,여,41세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2015-07-06_7시,ID_1002
2019,남,60세,승용차,상해없음,여,69세,자전거,중상,차대차 - 기타,중앙선침범,맑음,2019-11-11_18시,ID_5868
2020,남,25세,승용차,상해없음,남,16세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2020-07-17_22시,ID_7580
2016,여,59세,승용차,상해없음,남,71세,자전거,중상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,2016-02-03_11시,ID_2420
2016,남,64세,승용차,상해없음,남,30세,자전거,경상,차대차 - 정면충돌,안전운전불이행,맑음,2016-04-01_21시,ID_2508
2015,남,36세,승용차,상해없음,여,55세,자전거,중상,차대차 - 기타,안전운전불이행,흐림,2015-07-08_0시,ID_96
2019,여,56세,승용차,상해없음,남,51세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2019-07-31_18시,ID_6307
2016,여,30세,승용차,상해없음,남,60세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2016-05-12_21시,ID_2750
2017,남,70세,승용차,상해없음,여,51세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2017-01-05_5시,ID_3884
2019,남,79세,승용차,상해없음,남,12세,자전거,경상,차대차 - 추돌,안전운전불이행,맑음,2019-07-22_10시,ID_6778
2016,남,55세,원동기장치자전거,상해없음,남,14세,자전거,중상,차대차 - 기타,신호위반,맑음,2016-03-24_18시,ID_2258
2017,남,67세,승용차,상해없음,남,77세,자전거,중상,차대차 - 측면충돌,직진우회전진행방해,맑음,2017-09-08_14시,ID_3739
2018,여,61세,승용차,상해없음,남,67세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2018-10-31_20시,ID_5152
2015,남,64세,승용차,상해없음,남,17세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2015-04-03_7시,ID_639
2015,남,16세,자전거,상해없음,여,49세,보행자,중상,차대사람 - 횡단중,신호위반,맑음,2015-07-30_21시,ID_373
2018,남,69세,승용차,상해없음,남,55세,자전거,경상,차대차 - 측면충돌,신호위반,맑음,2018-03-22_5시,ID_4861
2019,남,39세,승용차,상해없음,남,48세,자전거,경상,차대차 - 기타,안전운전불이행,맑음,2019-10-22_19시,ID_6721
2018,남,47세,승용차,상해없음,남,63세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2018-03-29_10시,ID_5170
2020,남,36세,화물차,상해없음,여,70세,자전거,중상,차대차 - 기타,교차로통행방법위반,맑음,2020-07-08_16시,ID_7107
2015,남,43세,승합차,상해없음,여,19세,자전거,경상,차대차 - 측면직각충돌,안전운전불이행,맑음,2015-06-08_11시,ID_354
2019,남,70세,승용차,상해없음,여,64세,자전거,중상,차대차 - 측면충돌,안전운전불이행,비,2019-03-20_14시,ID_5981
2015,남,44세,자전거,상해없음,남,64세,보행자,경상,차대사람 - 기타,안전운전불이행,맑음,2015-05-10_11시,ID_451
2017,남,14세,자전거,상해없음,남,35세,이륜차,경상,차대차 - 측면충돌,기타,맑음,2017-07-18_16시,ID_3869
2018,남,38세,승용차,상해없음,남,37세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2018-07-20_17시,ID_5287
2017,남,59세,승용차,상해없음,남,28세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2017-06-12_21시,ID_4432
2016,남,48세,승합차,상해없음,남,87세,자전거,경상,차대차 - 측면직각충돌,신호위반,맑음,2016-10-04_14시,ID_3158
2019,남,64세,승합차,상해없음,여,68세,자전거,경상,차대차 - 측면충돌,안전운전불이행,맑음,2019-06-22_12시,ID_5946
2015,남,51세,승용차,상해없음,여,52세,자전거,중상,차대차 - 추돌 - 진행중,안전운전불이행,맑음,2015-06-27_22시,ID_1624
2017,남,55세,승용차,상해없음,남,74세,자전거,중상,차대차 - 측면충돌,안전운전불이행,맑음,2017-09-29_13시,ID_4619
2019,남,22세,승용차,상해없음,남,25세,자전거,경상,차대차 - 측면충돌,기타,맑음,2019-07-19_0시,ID_6496
