A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5,ID
3.0,5.0,2.0,4.0,5.0,6.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,6.0,5.0,1.0,6.0,1.0,1.0,6.0,5.0,2,6.0,5.0,2.0,ID_1905
1.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,1.0,2.0,4.0,6.0,2.0,1.0,5.0,5.0,6.0,6.0,4.0,6.0,4.0,4,2.0,5.0,2.0,ID_1906
4.0,4.0,5.0,3.0,4.0,4.0,6.0,5.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,1,6.0,6.0,2.0,ID_1907
5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,5,4.0,4.0,5.0,ID_1908
1.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,3.0,2.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,1,6.0,6.0,1.0,ID_1909
1.0,5.0,6.0,5.0,5.0,2.0,6.0,3.0,1.0,5.0,2.0,3.0,5.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,4.0,2,5.0,6.0,2.0,ID_1910
2.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,6.0,2,5.0,5.0,2.0,ID_1911
1.0,6.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,6.0,2,5.0,6.0,2.0,ID_1912
1.0,6.0,5.0,6.0,6.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,4,3.0,6.0,2.0,ID_1913
2.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,1.0,3.0,4.0,4.0,2,3.0,5.0,2.0,ID_1914
3.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,1.0,3.0,2.0,2.0,3.0,4.0,1,3.0,4.0,4.0,ID_1915
1.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,2.0,4.0,6.0,5.0,1.0,2.0,2.0,2.0,2.0,5.0,4,5.0,6.0,3.0,ID_1916
4.0,4.0,5.0,4.0,4.0,6.0,6.0,1.0,4.0,6.0,2.0,5.0,4.0,1.0,2.0,5.0,5.0,3.0,6.0,5.0,5.0,1,6.0,6.0,1.0,ID_1917
1.0,6.0,4.0,6.0,4.0,5.0,6.0,6.0,2.0,2.0,4.0,4.0,5.0,4.0,6.0,2.0,5.0,1.0,2.0,1.0,6.0,1,6.0,5.0,2.0,ID_1918
5.0,6.0,6.0,6.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,6.0,3.0,1.0,2.0,5.0,2.0,2.0,5.0,3,5.0,6.0,2.0,ID_1919
3.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,2.0,1.0,1.0,1.0,4.0,6.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,3,4.0,5.0,3.0,ID_1920
3.0,3.0,2.0,6.0,2.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,2.0,5.0,2.0,1.0,1.0,2.0,1.0,4.0,1,4.0,5.0,3.0,ID_1921
2.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,6.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,6.0,4.0,4,3.0,6.0,5.0,ID_1922
3.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,2.0,4.0,4,4.0,3.0,3.0,ID_1923
2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,6.0,1,6.0,6.0,1.0,ID_1924
1.0,5.0,6.0,4.0,6.0,5.0,5.0,4.0,2.0,5.0,2.0,4.0,5.0,4.0,6.0,2.0,2.0,2.0,5.0,1.0,6.0,2,6.0,6.0,1.0,ID_1925
2.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,3,4.0,4.0,3.0,ID_1926
4.0,4.0,2.0,5.0,2.0,5.0,4.0,6.0,1.0,1.0,5.0,4.0,2.0,3.0,5.0,6.0,1.0,5.0,4.0,3.0,6.0,2,4.0,5.0,2.0,ID_1927
1.0,6.0,6.0,5.0,5.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,5.0,5.0,4.0,1.0,3.0,3.0,3.0,4.0,6.0,1,6.0,6.0,1.0,ID_1928
2.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,3.0,5.0,3.0,ID_1929
1.0,6.0,6.0,6.0,5.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,6.0,5.0,2.0,3.0,2.0,1.0,2.0,6.0,2,5.0,5.0,1.0,ID_1930
4.0,6.0,4.0,6.0,4.0,3.0,6.0,4.0,1.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,6.0,1,6.0,5.0,2.0,ID_1931
1.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,1.0,6.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,6.0,5.0,4,4.0,1.0,6.0,ID_1932
2.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,6.0,5.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,2,2.0,6.0,1.0,ID_1933
2.0,5.0,6.0,6.0,6.0,3.0,6.0,3.0,3.0,4.0,1.0,1.0,3.0,6.0,6.0,3.0,4.0,3.0,1.0,3.0,6.0,2,6.0,5.0,2.0,ID_1934
1.0,6.0,6.0,6.0,6.0,1.0,1.0,5.0,2.0,6.0,1.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,1,6.0,6.0,1.0,ID_1935
2.0,5.0,5.0,6.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,4.0,2,5.0,4.0,2.0,ID_1936
2.0,5.0,5.0,6.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,4.0,2,5.0,4.0,2.0,ID_1937
2.0,5.0,5.0,6.0,4.0,5.0,5.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,4.0,2,5.0,4.0,2.0,ID_1938
2.0,5.0,5.0,6.0,5.0,5.0,6.0,2.0,3.0,3.0,4.0,2.0,6.0,4.0,2.0,3.0,3.0,5.0,6.0,2.0,6.0,3,6.0,6.0,1.0,ID_1939
4.0,6.0,5.0,4.0,5.0,2.0,5.0,4.0,3.0,2.0,4.0,2.0,3.0,5.0,5.0,5.0,4.0,1.0,4.0,2.0,6.0,4,5.0,5.0,2.0,ID_1940
6.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,6.0,6.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,1,5.0,6.0,3.0,ID_1941
2.0,3.0,4.0,3.0,4.0,6.0,5.0,4.0,2.0,2.0,3.0,2.0,5.0,3.0,6.0,4.0,4.0,3.0,2.0,1.0,6.0,1,6.0,4.0,1.0,ID_1942
3.0,5.0,4.0,5.0,2.0,4.0,5.0,2.0,3.0,2.0,4.0,2.0,4.0,4.0,6.0,3.0,4.0,4.0,2.0,2.0,5.0,3,4.0,4.0,3.0,ID_1943
1.0,6.0,5.0,1.0,3.0,6.0,6.0,5.0,1.0,4.0,1.0,6.0,4.0,5.0,6.0,1.0,5.0,1.0,6.0,5.0,6.0,3,5.0,6.0,2.0,ID_1944
2.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2,5.0,5.0,2.0,ID_1945
3.0,6.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,3.0,4.0,5.0,5,6.0,4.0,2.0,ID_1946
6.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,1.0,3.0,6.0,4.0,3.0,2.0,2.0,1.0,3.0,4.0,5.0,3.0,5.0,2,4.0,5.0,1.0,ID_1947
1.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,6.0,4.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,3,5.0,6.0,2.0,ID_1948
1.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,6.0,1,5.0,6.0,1.0,ID_1949
2.0,6.0,4.0,5.0,4.0,6.0,6.0,6.0,3.0,1.0,4.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,6.0,1,6.0,5.0,2.0,ID_1950
2.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,1.0,1.0,4.0,1.0,5.0,6.0,5.0,2.0,2.0,2.0,1.0,2.0,6.0,3,6.0,5.0,4.0,ID_1951
3.0,6.0,6.0,3.0,5.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,3.0,4.0,2.0,1.0,1.0,6.0,1,6.0,2.0,2.0,ID_1952
2.0,3.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,6.0,6.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,3,5.0,5.0,1.0,ID_1953
5.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,2.0,3.0,1.0,2.0,5.0,6.0,6.0,4.0,4.0,4.0,3.0,4.0,4.0,4,5.0,4.0,2.0,ID_1954
4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,6.0,2.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,4,3.0,4.0,4.0,ID_1955
1.0,5.0,5.0,6.0,4.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,3.0,5.0,3,4.0,5.0,2.0,ID_1956
3.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,5.0,2,4.0,6.0,3.0,ID_1957
1.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,6.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,2.0,5.0,1,5.0,6.0,1.0,ID_1958
2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4,4.0,4.0,3.0,ID_1959
1.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,2.0,3.0,1.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,4.0,3,4.0,5.0,2.0,ID_1960
1.0,6.0,5.0,6.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,2,4.0,4.0,3.0,ID_1961
4.0,5.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,3.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,3,3.0,2.0,2.0,ID_1962
1.0,5.0,5.0,5.0,6.0,1.0,2.0,5.0,5.0,6.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5,2.0,2.0,1.0,ID_1963
2.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,3.0,3.0,3.0,5.0,4.0,3,4.0,5.0,1.0,ID_1964
4.0,4.0,3.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,4,4.0,4.0,2.0,ID_1965
3.0,6.0,6.0,6.0,2.0,3.0,5.0,5.0,2.0,3.0,1.0,2.0,5.0,6.0,5.0,2.0,4.0,2.0,1.0,2.0,5.0,5,3.0,4.0,3.0,ID_1966
5.0,3.0,2.0,4.0,4.0,4.0,6.0,5.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,4.0,6.0,3,5.0,2.0,3.0,ID_1967
4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,6.0,2,4.0,5.0,2.0,ID_1968
1.0,5.0,6.0,6.0,6.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,1,3.0,5.0,3.0,ID_1969
3.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,2.0,2.0,4.0,2,4.0,5.0,2.0,ID_1970
1.0,5.0,6.0,4.0,5.0,2.0,5.0,4.0,3.0,6.0,4.0,6.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2,4.0,6.0,1.0,ID_1971
1.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,6.0,4.0,6.0,4,4.0,4.0,3.0,ID_1972
1.0,6.0,6.0,5.0,6.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,6.0,6.0,5.0,1.0,2.0,1.0,3.0,2.0,5.0,2,6.0,3.0,1.0,ID_1973
4.0,4.0,6.0,6.0,5.0,6.0,4.0,4.0,4.0,6.0,1.0,3.0,5.0,5.0,4.0,1.0,2.0,3.0,6.0,2.0,2.0,3,3.0,5.0,5.0,ID_1974
5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,6,4.0,6.0,3.0,ID_1975
1.0,4.0,5.0,3.0,3.0,6.0,6.0,4.0,2.0,6.0,1.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,6.0,5.0,6.0,6,6.0,6.0,3.0,ID_1976
1.0,6.0,3.0,5.0,6.0,6.0,5.0,6.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,6.0,2.0,4.0,5.0,1,5.0,6.0,1.0,ID_1977
1.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,1.0,2.0,3.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,5,4.0,5.0,4.0,ID_1978
1.0,6.0,6.0,6.0,6.0,1.0,5.0,6.0,3.0,4.0,4.0,1.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,4,5.0,5.0,2.0,ID_1979
4.0,5.0,4.0,6.0,5.0,4.0,6.0,5.0,1.0,1.0,2.0,3.0,4.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1,6.0,3.0,3.0,ID_1980
2.0,5.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,6,2.0,4.0,4.0,ID_1981
2.0,5.0,5.0,6.0,4.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,2,4.0,4.0,2.0,ID_1982
2.0,4.0,2.0,6.0,4.0,3.0,5.0,5.0,3.0,4.0,1.0,3.0,4.0,5.0,6.0,4.0,5.0,3.0,4.0,6.0,4.0,4,4.0,5.0,3.0,ID_1983
1.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,4.0,1.0,2.0,5.0,6.0,5.0,2.0,3.0,3.0,2.0,4.0,5.0,3,4.0,5.0,1.0,ID_1984
2.0,4.0,5.0,5.0,6.0,6.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,5,2.0,5.0,2.0,ID_1985
3.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,2.0,2.0,6.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,5,3.0,4.0,3.0,ID_1986
1.0,5.0,5.0,5.0,6.0,3.0,5.0,2.0,2.0,4.0,3.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4,4.0,4.0,4.0,ID_1987
2.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0,4.0,6.0,2,3.0,6.0,1.0,ID_1988
2.0,2.0,1.0,6.0,4.0,6.0,6.0,6.0,1.0,1.0,5.0,5.0,3.0,1.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,1,1.0,6.0,1.0,ID_1989
1.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,6.0,2,4.0,5.0,2.0,ID_1990
1.0,5.0,6.0,6.0,5.0,6.0,4.0,6.0,4.0,2.0,3.0,3.0,3.0,5.0,6.0,2.0,1.0,1.0,1.0,6.0,4.0,1,5.0,5.0,4.0,ID_1991
3.0,4.0,4.0,2.0,5.0,6.0,6.0,4.0,2.0,5.0,2.0,2.0,5.0,2.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6,4.0,6.0,5.0,ID_1992
2.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,3.0,2.0,2.0,6.0,6.0,6.0,3.0,4.0,2.0,2.0,1.0,5.0,2,4.0,6.0,2.0,ID_1993
4.0,4.0,2.0,5.0,3.0,6.0,6.0,6.0,1.0,2.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,5,3.0,5.0,4.0,ID_1994
1.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,1.0,1.0,2.0,1.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,1,5.0,2.0,1.0,ID_1995
1.0,6.0,5.0,6.0,4.0,6.0,5.0,5.0,2.0,4.0,2.0,6.0,2.0,3.0,5.0,1.0,4.0,4.0,4.0,3.0,5.0,3,6.0,6.0,1.0,ID_1996
2.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,2.0,5.0,1.0,1.0,1.0,6.0,2,6.0,5.0,3.0,ID_1997
2.0,5.0,3.0,6.0,3.0,4.0,3.0,3.0,5.0,4.0,6.0,6.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,2,4.0,5.0,2.0,ID_1998
2.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,2.0,4.0,3.0,4.0,3.0,2.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,2,4.0,6.0,1.0,ID_1999
4.0,5.0,6.0,4.0,5.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,5.0,6.0,4.0,4.0,2.0,2.0,3.0,1.0,5.0,6,2.0,6.0,1.0,ID_2000
3.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,4.0,6.0,5.0,3.0,3.0,5.0,2.0,3.0,5.0,4,5.0,5.0,3.0,ID_2001
4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,2.0,4,3.0,6.0,4.0,ID_2002
1.0,5.0,6.0,5.0,4.0,5.0,5.0,4.0,1.0,3.0,2.0,2.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,4,4.0,4.0,2.0,ID_2003
2.0,5.0,4.0,3.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,3,4.0,3.0,4.0,ID_2004
1.0,4.0,4.0,5.0,6.0,6.0,5.0,6.0,1.0,1.0,2.0,2.0,6.0,5.0,5.0,2.0,4.0,3.0,1.0,4.0,6.0,1,6.0,6.0,1.0,ID_2005
3.0,5.0,4.0,4.0,2.0,3.0,4.0,6.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,2.0,4.0,1.0,1.0,3.0,5.0,4,4.0,2.0,3.0,ID_2006
3.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,3,5.0,4.0,3.0,ID_2007
2.0,6.0,5.0,3.0,6.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,6.0,5.0,3,5.0,6.0,1.0,ID_2008
2.0,6.0,4.0,6.0,4.0,5.0,5.0,5.0,4.0,6.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,5.0,5,5.0,4.0,4.0,ID_2009
1.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,2.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,4,4.0,6.0,6.0,ID_2010
2.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,3,4.0,6.0,3.0,ID_2011
2.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,5,5.0,5.0,1.0,ID_2012
1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,4.0,6.0,2.0,4.0,5.0,5.0,1.0,4.0,2.0,5.0,3.0,6.0,1,5.0,6.0,3.0,ID_2013
2.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,3,4.0,5.0,3.0,ID_2014
1.0,4.0,6.0,6.0,2.0,6.0,6.0,3.0,2.0,1.0,6.0,6.0,3.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,6.0,2,3.0,6.0,3.0,ID_2015
4.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,1.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,6.0,3.0,1.0,6.0,1,4.0,3.0,4.0,ID_2016
6.0,1.0,1.0,6.0,1.0,6.0,5.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1,1.0,6.0,1.0,ID_2017
1.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,4.0,1.0,1.0,2.0,5.0,6.0,6.0,6.0,5.0,4.0,1.0,6.0,1,6.0,6.0,1.0,ID_2018
1.0,4.0,4.0,1.0,6.0,5.0,4.0,4.0,4.0,6.0,1.0,1.0,4.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,5.0,1,6.0,2.0,4.0,ID_2019
3.0,4.0,3.0,1.0,4.0,2.0,2.0,1.0,4.0,5.0,4.0,5.0,1.0,2.0,5.0,4.0,4.0,3.0,6.0,5.0,6.0,1,6.0,6.0,1.0,ID_2020
5.0,4.0,5.0,6.0,3.0,4.0,5.0,6.0,2.0,1.0,1.0,3.0,3.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,6.0,6,6.0,3.0,4.0,ID_2021
2.0,4.0,6.0,4.0,6.0,5.0,5.0,4.0,1.0,2.0,2.0,1.0,6.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,6.0,1,6.0,5.0,1.0,ID_2022
4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,5,4.0,5.0,3.0,ID_2023
5.0,5.0,4.0,6.0,4.0,3.0,5.0,5.0,3.0,1.0,6.0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1,4.0,5.0,1.0,ID_2024
4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4,4.0,6.0,4.0,ID_2025
6.0,6.0,6.0,6.0,6.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,4.0,6.0,1,6.0,3.0,1.0,ID_2026
1.0,6.0,5.0,5.0,5.0,3.0,4.0,6.0,4.0,5.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,4,4.0,5.0,2.0,ID_2027
1.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,2,5.0,5.0,1.0,ID_2028
1.0,4.0,4.0,2.0,2.0,5.0,3.0,6.0,2.0,6.0,5.0,6.0,1.0,1.0,1.0,5.0,6.0,6.0,5.0,6.0,5.0,5,4.0,6.0,2.0,ID_2029
2.0,5.0,4.0,6.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,2.0,4,4.0,4.0,5.0,ID_2030
2.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,3,4.0,5.0,2.0,ID_2031
1.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,5.0,4.0,2.0,6.0,2.0,5.0,2.0,2.0,3.0,5.0,1,5.0,6.0,2.0,ID_2032
2.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,1.0,2.0,1.0,2.0,5.0,6.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0,3,5.0,6.0,3.0,ID_2033
1.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,2.0,5.0,4.0,3.0,6.0,2,4.0,6.0,2.0,ID_2034
4.0,4.0,6.0,3.0,6.0,5.0,5.0,2.0,4.0,6.0,2.0,3.0,6.0,6.0,4.0,3.0,4.0,5.0,2.0,3.0,6.0,5,6.0,6.0,1.0,ID_2035
4.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,2.0,2.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,1,5.0,6.0,1.0,ID_2036
2.0,6.0,5.0,6.0,5.0,4.0,6.0,5.0,3.0,3.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,3,4.0,5.0,3.0,ID_2037
