ID,satisfaction
91423,neutral or dissatisfied
91425,satisfied
91427,neutral or dissatisfied
91429,neutral or dissatisfied
91430,satisfied
91432,neutral or dissatisfied
91433,neutral or dissatisfied
91434,neutral or dissatisfied
91436,neutral or dissatisfied
91438,satisfied
91440,neutral or dissatisfied
91441,satisfied
91442,neutral or dissatisfied
91443,satisfied
91445,neutral or dissatisfied
91446,satisfied
91447,neutral or dissatisfied
91448,satisfied
91449,satisfied
91450,satisfied
91452,neutral or dissatisfied
91456,satisfied
91457,neutral or dissatisfied
91458,neutral or dissatisfied
91459,neutral or dissatisfied
91461,neutral or dissatisfied
91462,neutral or dissatisfied
91463,satisfied
91465,satisfied
91466,satisfied
91467,neutral or dissatisfied
91468,satisfied
91469,neutral or dissatisfied
91470,neutral or dissatisfied
91471,satisfied
91472,satisfied
91473,satisfied
91474,neutral or dissatisfied
91475,satisfied
91478,satisfied
91481,neutral or dissatisfied
91482,neutral or dissatisfied
91483,neutral or dissatisfied
91484,neutral or dissatisfied
91488,neutral or dissatisfied
91489,satisfied
91492,satisfied
91493,satisfied
91494,satisfied
91495,neutral or dissatisfied
91496,neutral or dissatisfied
91497,neutral or dissatisfied
91498,neutral or dissatisfied
91499,satisfied
91500,satisfied
91502,satisfied
91503,neutral or dissatisfied
91504,satisfied
91505,satisfied
91507,satisfied
91508,satisfied
91509,satisfied
91510,neutral or dissatisfied
91511,neutral or dissatisfied
91512,satisfied
91513,neutral or dissatisfied
91514,neutral or dissatisfied
91515,satisfied
91516,neutral or dissatisfied
91517,satisfied
91518,neutral or dissatisfied
91519,satisfied
91521,neutral or dissatisfied
91522,satisfied
91523,satisfied
91524,neutral or dissatisfied
91525,neutral or dissatisfied
91527,neutral or dissatisfied
91528,satisfied
91529,neutral or dissatisfied
91530,neutral or dissatisfied
91532,satisfied
91533,neutral or dissatisfied
91534,neutral or dissatisfied
91535,neutral or dissatisfied
91536,neutral or dissatisfied
91537,neutral or dissatisfied
91538,neutral or dissatisfied
91539,neutral or dissatisfied
91540,neutral or dissatisfied
91541,neutral or dissatisfied
91542,neutral or dissatisfied
91543,satisfied
91545,neutral or dissatisfied
91546,satisfied
91547,neutral or dissatisfied
91548,satisfied
91549,neutral or dissatisfied
91551,neutral or dissatisfied
91552,neutral or dissatisfied
91553,neutral or dissatisfied
91554,neutral or dissatisfied
91556,neutral or dissatisfied
91557,satisfied
91558,satisfied
91560,neutral or dissatisfied
91561,satisfied
91562,satisfied
91563,neutral or dissatisfied
91564,neutral or dissatisfied
91565,neutral or dissatisfied
91566,neutral or dissatisfied
91567,neutral or dissatisfied
91568,neutral or dissatisfied
91569,neutral or dissatisfied
91570,neutral or dissatisfied
91571,neutral or dissatisfied
91572,neutral or dissatisfied
91573,satisfied
91574,neutral or dissatisfied
91575,neutral or dissatisfied
91576,neutral or dissatisfied
91577,neutral or dissatisfied
91578,neutral or dissatisfied
91580,neutral or dissatisfied
91583,neutral or dissatisfied
91584,satisfied
91585,satisfied
91586,satisfied
91587,satisfied
91589,neutral or dissatisfied
91590,neutral or dissatisfied
91591,neutral or dissatisfied
91592,satisfied
91594,neutral or dissatisfied
91595,satisfied
91597,satisfied
91598,neutral or dissatisfied
91599,satisfied
91600,neutral or dissatisfied
91602,neutral or dissatisfied
91603,satisfied
91604,neutral or dissatisfied
91605,neutral or dissatisfied
91606,neutral or dissatisfied
91608,satisfied
91609,neutral or dissatisfied
91610,satisfied
91611,neutral or dissatisfied
91614,neutral or dissatisfied
91616,neutral or dissatisfied
91617,neutral or dissatisfied
91618,neutral or dissatisfied
91619,neutral or dissatisfied
91620,neutral or dissatisfied
91621,satisfied
91622,neutral or dissatisfied
91623,neutral or dissatisfied
91624,satisfied
91625,neutral or dissatisfied
91627,satisfied
91628,neutral or dissatisfied
91630,satisfied
91631,neutral or dissatisfied
91632,neutral or dissatisfied
91633,neutral or dissatisfied
91635,satisfied
91637,satisfied
91638,satisfied
91639,neutral or dissatisfied
91640,satisfied
91641,satisfied
91643,satisfied
91644,neutral or dissatisfied
91645,neutral or dissatisfied
91646,satisfied
91647,satisfied
91648,neutral or dissatisfied
91649,neutral or dissatisfied
91650,satisfied
91654,neutral or dissatisfied
91655,neutral or dissatisfied
91656,satisfied
91657,neutral or dissatisfied
91658,neutral or dissatisfied
91659,neutral or dissatisfied
91660,satisfied
91661,satisfied
91663,neutral or dissatisfied
91664,satisfied
91665,satisfied
91669,neutral or dissatisfied
91670,neutral or dissatisfied
91671,neutral or dissatisfied
91672,neutral or dissatisfied
91673,neutral or dissatisfied
91674,neutral or dissatisfied
91675,neutral or dissatisfied
91676,neutral or dissatisfied
91677,satisfied
91681,neutral or dissatisfied
91682,neutral or dissatisfied
91683,satisfied
91684,satisfied
91685,satisfied
91686,neutral or dissatisfied
91687,neutral or dissatisfied
91689,satisfied
91690,neutral or dissatisfied
91691,neutral or dissatisfied
91692,neutral or dissatisfied
91693,satisfied
91694,satisfied
91696,satisfied
91699,satisfied
91701,neutral or dissatisfied
91702,satisfied
91703,satisfied
91704,neutral or dissatisfied
91705,neutral or dissatisfied
91706,satisfied
91707,neutral or dissatisfied
91708,neutral or dissatisfied
91709,satisfied
91710,neutral or dissatisfied
91712,neutral or dissatisfied
91714,neutral or dissatisfied
91715,satisfied
91716,satisfied
91717,neutral or dissatisfied
91718,neutral or dissatisfied
91719,satisfied
91720,satisfied
91722,satisfied
91724,neutral or dissatisfied
91726,satisfied
91727,satisfied
91728,satisfied
91729,satisfied
91730,satisfied
91731,neutral or dissatisfied
91732,neutral or dissatisfied
91733,neutral or dissatisfied
91734,neutral or dissatisfied
91735,neutral or dissatisfied
91736,satisfied
91737,neutral or dissatisfied
91738,neutral or dissatisfied
91739,satisfied
91740,satisfied
91741,neutral or dissatisfied
91742,neutral or dissatisfied
91744,neutral or dissatisfied
91745,neutral or dissatisfied
91746,satisfied
91748,neutral or dissatisfied
91749,neutral or dissatisfied
91750,satisfied
91751,satisfied
91752,neutral or dissatisfied
91753,neutral or dissatisfied
91754,neutral or dissatisfied
91755,satisfied
91757,satisfied
91758,satisfied
91759,satisfied
91760,neutral or dissatisfied
91761,neutral or dissatisfied
91762,satisfied
91763,neutral or dissatisfied
91768,neutral or dissatisfied
91769,satisfied
91772,neutral or dissatisfied
91773,satisfied
91774,satisfied
91777,satisfied
91778,neutral or dissatisfied
91781,neutral or dissatisfied
91783,neutral or dissatisfied
91784,satisfied
91785,neutral or dissatisfied
91786,satisfied
91788,neutral or dissatisfied
91790,neutral or dissatisfied
91791,neutral or dissatisfied
91792,neutral or dissatisfied
91794,satisfied
91795,neutral or dissatisfied
91796,satisfied
91797,neutral or dissatisfied
91798,neutral or dissatisfied
91799,satisfied
91801,neutral or dissatisfied
91802,neutral or dissatisfied
91803,neutral or dissatisfied
91804,neutral or dissatisfied
91805,neutral or dissatisfied
91806,neutral or dissatisfied
91807,satisfied
91808,satisfied
91809,neutral or dissatisfied
91810,neutral or dissatisfied
91812,satisfied
91813,neutral or dissatisfied
91814,neutral or dissatisfied
91815,neutral or dissatisfied
91816,satisfied
91817,satisfied
91818,neutral or dissatisfied
91819,satisfied
91820,satisfied
91823,neutral or dissatisfied
91824,satisfied
91825,satisfied
91827,neutral or dissatisfied
91828,satisfied
91829,satisfied
91830,satisfied
91831,satisfied
91832,neutral or dissatisfied
91833,neutral or dissatisfied
91834,neutral or dissatisfied
91836,neutral or dissatisfied
91837,satisfied
91838,satisfied
91840,neutral or dissatisfied
91841,neutral or dissatisfied
91842,satisfied
91844,neutral or dissatisfied
91845,neutral or dissatisfied
91847,neutral or dissatisfied
91848,satisfied
91849,satisfied
91850,neutral or dissatisfied
91851,neutral or dissatisfied
91853,satisfied
91854,neutral or dissatisfied
91855,neutral or dissatisfied
91857,satisfied
91860,neutral or dissatisfied
91861,neutral or dissatisfied
91862,satisfied
91863,neutral or dissatisfied
91864,neutral or dissatisfied
91865,satisfied
91866,satisfied
91867,satisfied
91868,satisfied
91870,satisfied
91871,satisfied
91872,neutral or dissatisfied
91874,satisfied
91875,satisfied
91876,satisfied
91877,satisfied
91878,neutral or dissatisfied
91879,satisfied
91882,neutral or dissatisfied
91883,neutral or dissatisfied
91884,satisfied
91886,neutral or dissatisfied
91888,neutral or dissatisfied
91889,neutral or dissatisfied
91892,neutral or dissatisfied
91893,satisfied
91894,neutral or dissatisfied
91895,satisfied
91897,neutral or dissatisfied
91898,neutral or dissatisfied
91899,neutral or dissatisfied
91900,satisfied
91901,neutral or dissatisfied
91903,satisfied
91905,satisfied
91906,neutral or dissatisfied
91907,satisfied
91908,satisfied
91909,neutral or dissatisfied
91910,satisfied
91911,satisfied
91912,satisfied
91913,neutral or dissatisfied
91914,satisfied
91915,neutral or dissatisfied
91916,neutral or dissatisfied
91917,neutral or dissatisfied
91918,satisfied
91919,neutral or dissatisfied
91920,neutral or dissatisfied
91921,satisfied
91922,satisfied
91923,neutral or dissatisfied
91924,satisfied
91927,satisfied
91928,satisfied
91929,satisfied
91931,satisfied
91932,neutral or dissatisfied
91933,satisfied
91934,neutral or dissatisfied
91935,satisfied
91937,neutral or dissatisfied
91938,satisfied
91939,neutral or dissatisfied
91940,satisfied
91941,satisfied
91942,satisfied
91943,neutral or dissatisfied
91944,neutral or dissatisfied
91945,neutral or dissatisfied
91946,satisfied
91947,neutral or dissatisfied
91948,satisfied
91949,satisfied
91950,neutral or dissatisfied
91952,neutral or dissatisfied
91953,neutral or dissatisfied
91954,satisfied
91955,neutral or dissatisfied
91956,neutral or dissatisfied
91957,neutral or dissatisfied
91958,satisfied
91959,satisfied
91960,neutral or dissatisfied
91962,neutral or dissatisfied
91964,satisfied
91965,neutral or dissatisfied
91966,satisfied
91968,satisfied
91969,neutral or dissatisfied
91971,neutral or dissatisfied
91972,neutral or dissatisfied
91973,satisfied
91974,neutral or dissatisfied
91975,satisfied
91976,satisfied
91979,neutral or dissatisfied
91981,satisfied
91983,satisfied
91984,neutral or dissatisfied
91985,satisfied
91986,neutral or dissatisfied
91987,neutral or dissatisfied
91988,neutral or dissatisfied
91989,neutral or dissatisfied
91990,satisfied
91991,satisfied
91992,neutral or dissatisfied
91993,neutral or dissatisfied
91995,neutral or dissatisfied
91996,satisfied
91997,neutral or dissatisfied
91998,neutral or dissatisfied
91999,neutral or dissatisfied
92000,neutral or dissatisfied
92001,neutral or dissatisfied
92002,satisfied
92004,neutral or dissatisfied
92005,satisfied
92006,neutral or dissatisfied
92007,satisfied
92008,neutral or dissatisfied
92009,neutral or dissatisfied
92011,neutral or dissatisfied
92012,satisfied
92013,neutral or dissatisfied
92015,neutral or dissatisfied
92017,satisfied
92021,neutral or dissatisfied
92022,satisfied
92023,neutral or dissatisfied
92024,neutral or dissatisfied
92025,satisfied
92026,neutral or dissatisfied
92027,neutral or dissatisfied
92028,satisfied
92029,satisfied
92030,neutral or dissatisfied
92031,neutral or dissatisfied
92032,satisfied
92033,satisfied
92034,neutral or dissatisfied
92036,satisfied
92037,neutral or dissatisfied
92038,neutral or dissatisfied
92039,neutral or dissatisfied
92040,satisfied
92041,neutral or dissatisfied
92042,neutral or dissatisfied
92043,satisfied
92044,neutral or dissatisfied
92046,satisfied
92047,satisfied
92048,neutral or dissatisfied
92049,neutral or dissatisfied
92050,neutral or dissatisfied
92052,neutral or dissatisfied
92053,neutral or dissatisfied
92054,neutral or dissatisfied
92055,neutral or dissatisfied
92056,neutral or dissatisfied
92058,neutral or dissatisfied
92059,neutral or dissatisfied
92060,neutral or dissatisfied
92061,neutral or dissatisfied
92062,satisfied
92063,neutral or dissatisfied
92064,neutral or dissatisfied
92065,neutral or dissatisfied
92066,satisfied
92067,neutral or dissatisfied
92068,satisfied
92069,satisfied
92070,neutral or dissatisfied
92071,neutral or dissatisfied
92072,neutral or dissatisfied
92073,neutral or dissatisfied
92074,satisfied
92076,satisfied
92077,satisfied
92078,neutral or dissatisfied
92079,satisfied
92081,satisfied
92082,neutral or dissatisfied
92085,satisfied
92086,neutral or dissatisfied
92087,satisfied
92089,neutral or dissatisfied
92090,neutral or dissatisfied
92091,neutral or dissatisfied
92093,neutral or dissatisfied
92094,satisfied
92096,neutral or dissatisfied
92097,neutral or dissatisfied
92099,satisfied
92100,satisfied
92101,satisfied
92103,satisfied
92105,satisfied
92106,neutral or dissatisfied
92108,satisfied
92109,neutral or dissatisfied
92110,satisfied
92111,satisfied
92112,satisfied
92116,satisfied
92117,neutral or dissatisfied
92118,satisfied
92119,satisfied
92120,satisfied
92121,neutral or dissatisfied
92122,satisfied
92123,satisfied
92124,neutral or dissatisfied
92125,satisfied
92126,neutral or dissatisfied
92127,satisfied
92129,neutral or dissatisfied
92133,neutral or dissatisfied
92134,neutral or dissatisfied
92136,neutral or dissatisfied
92138,satisfied
92139,satisfied
92140,satisfied
92141,satisfied
92142,satisfied
92143,neutral or dissatisfied
92145,neutral or dissatisfied
92146,satisfied
92147,neutral or dissatisfied
92148,neutral or dissatisfied
92150,neutral or dissatisfied
92151,neutral or dissatisfied
92152,neutral or dissatisfied
92153,satisfied
92154,neutral or dissatisfied
92155,neutral or dissatisfied
92156,neutral or dissatisfied
92157,satisfied
92158,satisfied
92159,neutral or dissatisfied
92160,neutral or dissatisfied
92161,satisfied
92163,neutral or dissatisfied
92164,neutral or dissatisfied
92166,neutral or dissatisfied
92167,neutral or dissatisfied
92168,satisfied
92169,neutral or dissatisfied
92170,neutral or dissatisfied
92171,satisfied
92172,satisfied
92173,neutral or dissatisfied
92174,neutral or dissatisfied
92175,neutral or dissatisfied
92176,neutral or dissatisfied
92178,satisfied
92180,neutral or dissatisfied
92181,neutral or dissatisfied
92182,neutral or dissatisfied
92183,neutral or dissatisfied
92184,satisfied
92185,neutral or dissatisfied
92186,neutral or dissatisfied
92187,neutral or dissatisfied
92188,satisfied
92189,neutral or dissatisfied
92190,neutral or dissatisfied
92191,neutral or dissatisfied
92192,satisfied
92193,neutral or dissatisfied
92195,satisfied
92196,satisfied
92198,satisfied
92199,neutral or dissatisfied
92200,neutral or dissatisfied
92201,neutral or dissatisfied
92204,satisfied
92205,neutral or dissatisfied
92206,neutral or dissatisfied
92208,satisfied
92209,satisfied
92210,satisfied
92212,satisfied
92213,satisfied
92214,satisfied
92215,satisfied
92216,satisfied
92217,satisfied
92219,satisfied
92221,satisfied
92223,neutral or dissatisfied
92224,satisfied
92225,satisfied
92227,satisfied
92228,neutral or dissatisfied
92229,satisfied
92230,neutral or dissatisfied
92231,neutral or dissatisfied
92232,satisfied
92233,neutral or dissatisfied
92234,neutral or dissatisfied
92235,neutral or dissatisfied
92236,satisfied
92237,satisfied
92238,satisfied
92239,satisfied
92240,satisfied
92242,neutral or dissatisfied
92243,satisfied
92244,satisfied
92245,neutral or dissatisfied
92246,neutral or dissatisfied
92247,neutral or dissatisfied
92248,neutral or dissatisfied
