ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
1354,B,Road,3,2,158.0,3,medium,F,39,1512,1
9740,F,Flight,3,4,143.0,3,low,M,10,5261,0
870,F,Ship,3,1,196.0,3,low,F,64,2911,1
1319,C,Ship,2,3,159.0,3,medium,M,62,1124,1
8564,F,Ship,3,2,177.0,2,high,M,9,4648,0
10808,F,Road,5,5,223.0,6,medium,F,10,1711,0
10504,B,Ship,5,5,244.0,3,medium,M,7,4078,1
1864,B,Ship,4,1,192.0,3,medium,F,29,3347,1
1062,F,Ship,4,2,199.0,3,low,M,64,2470,1
9551,C,Ship,6,5,204.0,3,medium,M,7,4119,0
8403,A,Ship,4,1,186.0,3,low,F,6,4758,0
7183,D,Ship,4,4,184.0,3,low,M,4,1330,1
10169,C,Ship,4,4,258.0,2,medium,F,5,4562,0
253,D,Road,2,1,157.0,3,low,M,58,1930,1
5616,F,Flight,2,3,223.0,3,low,F,9,5653,0
1524,F,Flight,3,5,202.0,2,low,F,4,3372,1
10937,C,Road,5,3,257.0,5,medium,M,8,1981,1
8974,B,Ship,5,1,160.0,4,medium,M,5,5841,0
2022,F,Ship,4,5,246.0,6,low,M,64,2271,1
522,F,Road,4,5,149.0,2,medium,M,56,1141,1
3589,D,Ship,4,3,185.0,10,high,M,1,4973,0
9237,A,Ship,5,4,209.0,4,low,F,10,5461,0
10912,B,Ship,4,5,227.0,10,low,M,7,4403,0
6510,F,Ship,5,5,265.0,5,medium,M,1,1568,0
5456,F,Road,3,5,256.0,2,medium,F,9,5750,0
2340,F,Flight,5,1,198.0,2,medium,F,37,3025,1
7944,F,Flight,4,5,173.0,4,low,M,7,4978,1
4738,B,Ship,4,1,188.0,2,low,M,6,5894,1
1422,F,Ship,5,5,167.0,3,low,F,53,1564,1
9886,B,Ship,5,1,275.0,5,low,M,6,1156,1
3066,F,Ship,3,3,243.0,3,medium,F,27,2052,1
1962,F,Ship,2,3,117.0,2,medium,M,36,1210,1
5987,C,Ship,5,2,265.0,3,low,M,8,5447,1
881,C,Ship,2,4,194.0,6,medium,F,39,3770,1
10559,C,Flight,3,5,214.0,2,medium,F,4,4077,1
313,D,Ship,3,3,140.0,3,medium,M,51,1046,1
9013,D,Ship,5,2,141.0,2,medium,F,1,4287,0
220,B,Ship,3,5,270.0,3,low,M,60,3885,1
8156,F,Ship,3,3,224.0,3,medium,F,5,4214,1
3386,F,Ship,5,3,250.0,3,medium,M,4,4343,0
734,F,Ship,4,4,197.0,7,medium,F,22,2065,1
1295,C,Ship,4,3,190.0,3,medium,F,2,2125,1
3296,F,Flight,3,5,125.0,2,low,M,5,4933,1
6212,F,Ship,5,4,241.0,2,medium,F,7,4413,0
10078,B,Ship,4,2,162.0,3,low,M,7,5614,0
4684,B,Ship,4,4,171.0,2,low,M,4,4962,0
2385,A,Ship,4,5,260.0,3,medium,M,59,3951,1
8153,C,Ship,4,5,254.0,3,medium,F,3,4404,0
2224,B,Ship,4,1,97.0,2,high,M,15,1836,1
7685,C,Flight,5,2,265.0,4,low,F,7,4883,0
1472,F,Ship,5,2,243.0,2,medium,F,4,3681,1
4539,A,Ship,3,1,219.0,8,low,M,2,5334,0
7715,C,Ship,5,2,228.0,5,low,M,6,1726,1
5259,A,Ship,$7,3,310.0,4,medium,M,8,1860,1
2510,F,Ship,5,1,235.0,2,low,M,27,2451,1
7222,B,Ship,3,1,268.0,4,medium,F,4,5006,0
1176,F,Ship,3,1,263.0,3,low,M,25,3689,1
8296,B,Ship,3,3,174.0,2,low,F,1,5556,0
7693,D,Ship,5,2,146.0,7,low,M,7,5204,0
9896,F,Ship,6,1,155.0,5,medium,F,8,4882,0
6747,A,Ship,4,5,202.0,3,medium,M,8,5416,0
10313,C,Ship,3,5,236.0,3,medium,F,1,5220,0
5755,D,Flight,6,4,305.0,4,low,F,7,1172,1
7210,B,Ship,6,3,265.0,5,medium,M,10,1897,0
1583,C,Ship,3,3,143.0,3,low,M,64,1630,1
7915,D,Ship,3,2,163.0,2,low,F,5,5021,0
3849,A,Flight,3,4,224.0,2,low,M,8,4162,0
7587,A,Ship,5,1,238.0,6,medium,M,10,5508,0
1651,D,Flight,4,2,203.0,5,low,F,20,3098,1
5895,A,Flight,4,3,142.0,2,low,F,5,5502,1
1920,F,Flight,3,3,161.0,3,low,F,24,1920,1
6604,B,Ship,5,3,221.0,6,medium,F,3,1960,1
10404,F,Road,4,4,264.0,6,medium,F,6,1748,1
346,B,Ship,5,1,264.0,3,low,M,6,2882,1
10240,B,Ship,5,2,218.0,3,low,M,4,5363,1
7432,B,Ship,3,2,166.0,2,medium,M,6,4765,0
8124,F,Ship,3,5,152.0,4,medium,M,2,4809,0
8298,F,Ship,4,1,270.0,10,medium,F,5,5494,1
6344,F,Ship,4,3,275.0,5,low,M,2,4622,1
7906,B,Ship,3,2,139.0,3,medium,M,4,5531,0
5386,B,Ship,3,2,238.0,4,low,F,7,5254,0
633,A,Ship,4,3,171.0,4,low,F,55,1539,1
3563,C,Flight,3,1,203.0,3,medium,F,3,4137,0
2974,B,Ship,5,3,213.0,2,high,F,27,2581,1
5067,A,Flight,4,2,236.0,3,medium,M,9,4725,0
5116,B,Ship,3,2,207.0,3,medium,F,1,4369,0
461,C,Ship,4,1,202.0,3,medium,F,18,3940,1
10688,F,Flight,2,4,258.0,3,medium,M,7,5736,0
1235,C,Flight,2,3,280.0,4,low,M,17,3555,1
10349,C,Ship,5,4,187.0,4,medium,F,1,4147,0
1350,F,Road,2,4,257.0,6,low,M,5,3986,1
4573,D,Ship,3,2,182.0,2,low,M,10,4391,1
1298,F,Ship,4,4,158.0,2,medium,M,15,1030,1
1302,F,Ship,4,4,247.0,3,low,M,55,2361,1
6512,F,Ship,5,2,222.0,5,low,F,5,1329,0
5162,F,Ship,4,3,130.0,3,medium,F,3,4317,0
1658,F,Flight,4,5,236.0,7,medium,F,44,3808,1
6398,F,Ship,4,3,250.0,3,high,F,4,5272,1
4992,F,Ship,6,2,243.0,4,low,M,9,1258,1
1840,B,Ship,3,2,188.0,3,medium,M,3,3837,1
6477,A,Ship,3,2,261.0,8,low,F,3,5171,0
430,B,Ship,5,1,205.0,2,medium,M,27,3569,1
4687,D,Ship,4,2,190.0,6,high,M,5,4139,1
3290,F,Flight,2,5,172.0,2,low,M,7,4649,0
10314,F,Ship,3,2,229.0,6,medium,F,3,5689,1
180,F,Ship,5,5,255.0,4,medium,M,3,3440,1
2597,C,Road,3,5,189.0,3,low,F,61,2203,1
9225,A,Ship,3,1,178.0,4,medium,M,9,5727,1
8169,A,Ship,5,5,193.0,4,medium,M,8,5714,0
986,F,Ship,6,1,172.0,6,high,F,50,1052,1
4891,D,Ship,3,4,232.0,3,low,F,6,4050,0
5505,A,Ship,6,2,282.0,4,medium,M,8,1553,0
10311,A,Ship,4,4,163.0,3,low,M,8,4921,1
9165,A,Road,4,2,232.0,5,medium,M,3,1197,0
123,A,Road,4,2,160.0,3,low,M,64,1714,1
2268,F,Ship,5,4,281.0,4,medium,F,40,3381,1
1067,C,Ship,3,4,165.0,2,low,M,48,1706,1
428,F,Flight,5,4,197.0,4,low,F,40,3303,1
9173,C,Road,6,1,308.0,4,low,F,7,1260,1
1535,C,Ship,3,5,169.0,2,low,F,20,1021,1
5578,B,Ship,3,1,242.0,6,low,M,10,5493,1
8494,B,Flight,3,1,267.0,2,low,M,7,4486,1
4875,A,Ship,4,4,238.0,5,low,M,1,4753,0
6269,C,Ship,5,5,249.0,4,medium,M,2,1727,1
4272,F,Ship,3,1,140.0,3,low,M,6,4488,1
2693,C,Ship,4,2,191.0,3,medium,F,12,3676,1
3626,F,Ship,3,4,165.0,2,medium,F,8,4280,1
6485,C,Ship,3,5,240.0,7,medium,F,9,5525,1
390,F,Road,4,2,167.0,4,low,F,20,1705,1
3930,F,Ship,4,4,181.0,4,low,M,4,5767,0
9803,C,Ship,4,2,204.0,3,medium,F,3,4001,0
8085,A,Flight,2,5,239.0,2,low,F,9,5363,1
5147,C,Ship,3,4,243.0,4,medium,F,10,4076,0
6072,F,Ship,3,4,257.0,5,medium,F,5,5365,0
2404,B,Ship,3,2,199.0,4,low,F,47,2208,1
8922,F,Flight,4,5,250.0,5,medium,M,6,1662,0
2704,B,Ship,3,4,185.0,2,low,F,62,2849,1
8023,D,Ship,6,2,263.0,4,low,F,8,1635,0
8132,F,Ship,5,4,237.0,3,medium,F,1,4369,0
617,C,Ship,5,5,143.0,2,high,F,18,1066,1
9584,F,Road,3,2,145.0,2,low,M,3,4409,0
619,D,Ship,4,1,133.0,4,medium,M,64,1834,1
1710,F,Ship,3,3,152.0,2,low,M,32,1665,1
2800,B,Ship,4,3,223.0,4,low,F,25,3148,1
9397,D,Ship,$7,5,255.0,4,low,M,7,1104,0
8319,A,Ship,$7,3,296.0,4,medium,F,2,1304,1
6948,F,Ship,4,1,196.0,4,low,F,3,5496,0
6311,C,Flight,5,2,227.0,5,medium,M,9,1917,0
3534,F,Ship,5,1,245.0,3,low,M,6,4343,1
8275,D,Ship,3,1,138.0,3,medium,F,2,4766,1
1212,F,Road,4,1,140.0,3,medium,M,9,1431,1
482,F,Ship,4,5,202.0,3,medium,F,46,3181,1
10436,F,Ship,3,3,232.0,5,medium,M,10,5580,0
6047,C,Ship,5,2,275.0,5,low,M,9,1373,0
5159,C,Ship,4,3,254.0,2,high,F,3,4930,0
10514,F,Ship,3,4,205.0,3,low,F,7,4490,0
4969,D,Ship,3,3,269.0,3,high,M,8,5910,0
2403,A,Ship,3,2,123.0,4,medium,F,7,1596,1
650,F,Ship,5,4,162.0,2,low,F,54,1635,1
7150,B,Ship,5,5,235.0,5,medium,M,9,1032,1
5339,C,Flight,2,5,254.0,2,low,M,10,5718,1
3202,B,Ship,3,5,205.0,4,low,M,2,1648,0
1803,A,Ship,3,5,249.0,2,low,F,26,2029,1
7305,A,Ship,3,3,274.0,3,medium,M,3,5157,0
6170,F,Flight,3,4,172.0,2,medium,F,5,4647,0
3304,B,Flight,4,2,222.0,2,medium,M,5,4268,0
10583,C,Ship,4,3,184.0,4,low,M,4,4030,1
7131,A,Flight,4,3,169.0,6,medium,M,3,5957,1
2579,C,Road,3,4,150.0,2,medium,M,64,1777,1
3079,D,Ship,4,5,135.0,2,low,M,60,1026,1
5285,C,Ship,$7,4,305.0,4,medium,F,6,1873,0
1876,B,Ship,4,5,253.0,3,low,F,58,3096,1
2760,F,Ship,3,1,206.0,3,medium,M,28,2892,1
9609,A,Ship,5,3,191.0,3,high,F,6,4244,0
1147,D,Ship,5,5,191.0,2,high,M,34,2708,1
8135,C,Ship,4,5,226.0,2,low,M,1,4532,0
4516,B,Road,2,4,255.0,7,low,F,9,5224,1
5063,C,Road,6,2,140.0,2,high,M,1,4053,0
2006,F,Ship,4,2,244.0,2,medium,M,15,2857,1
2168,F,Road,3,2,151.0,2,low,M,26,1793,1
4817,C,Ship,6,5,244.0,4,low,M,9,1789,1
2092,B,Ship,2,4,225.0,10,high,M,56,3384,1
10175,C,Ship,4,4,196.0,3,medium,F,2,4320,1
8122,B,Ship,4,2,197.0,2,medium,M,3,4715,1
1576,B,Ship,4,4,153.0,3,low,M,13,1402,1
1796,F,Flight,3,3,165.0,3,high,M,35,1459,1
8841,A,Ship,5,3,235.0,5,low,M,4,1990,0
9257,C,Ship,5,3,273.0,4,medium,M,1,5119,0
4957,D,Ship,3,3,135.0,3,medium,M,2,5860,0
161,C,Ship,2,2,112.0,4,medium,M,56,1138,1
9222,F,Ship,4,3,235.0,3,medium,F,4,5748,1
7903,D,Ship,3,4,202.0,2,medium,F,6,5030,0
4635,A,Road,5,3,263.0,3,medium,F,2,4688,0
957,A,Flight,4,1,208.0,7,high,F,65,2674,1
3274,B,Road,3,5,195.0,2,low,F,4,4864,0
555,A,Flight,5,4,250.0,3,low,F,11,3373,1
8562,F,Ship,5,1,271.0,5,low,F,5,1869,1
128,F,Road,3,3,147.0,4,low,F,60,1722,1
5884,B,Road,3,2,157.0,2,low,F,7,5228,0
3820,B,Road,5,5,184.0,3,low,F,2,5800,0
10131,A,Road,5,1,151.0,3,medium,F,1,4981,0
4477,D,Ship,3,3,197.0,2,medium,M,10,5255,0
9209,C,Ship,3,3,255.0,3,low,M,4,4628,1
338,F,Ship,4,4,201.0,2,low,F,1,3147,1
9184,B,Flight,5,1,247.0,5,low,M,10,1562,1
2437,D,Ship,3,1,169.0,2,medium,F,19,1183,1
7659,A,Road,5,3,216.0,10,medium,M,4,4409,1
9304,B,Road,2,4,269.0,4,low,M,2,4267,1
1950,F,Ship,5,1,201.0,2,medium,F,54,2158,1
9912,F,Ship,5,5,267.0,5,low,F,1,1352,1
6990,F,Flight,3,1,187.0,2,low,F,8,4292,1
7634,F,Ship,4,5,111.0,4,medium,M,7,5988,1
2568,F,Ship,2,4,255.0,3,low,F,55,1663,1
144,F,Flight,2,1,205.0,4,medium,F,63,2156,1
7947,A,Flight,3,5,255.0,7,medium,M,8,4091,1
10629,A,Ship,3,3,228.0,2,low,M,5,4470,0
10305,A,Ship,4,5,272.0,2,low,F,10,4962,0
368,F,Ship,3,3,135.0,3,low,M,8,1074,1
5305,D,Ship,4,5,183.0,2,medium,F,8,4422,0
10491,A,Ship,3,1,194.0,4,low,F,8,4308,0
5257,D,Ship,6,5,292.0,4,low,F,10,1969,1
5935,D,Ship,3,4,263.0,6,high,M,3,4429,0
1372,B,Flight,5,4,268.0,3,medium,M,6,2206,1
1340,F,Ship,2,2,240.0,3,low,M,53,2980,1
7920,F,Road,5,1,223.0,3,medium,F,4,4905,1
1214,F,Road,4,3,256.0,3,low,F,15,3155,1
4080,F,Ship,5,4,160.0,3,high,M,2,5876,0
9984,F,Road,4,2,158.0,3,medium,F,9,4078,1
10955,C,Road,4,1,261.0,3,low,F,8,5206,1
9426,F,Ship,4,5,251.0,5,medium,M,10,1683,1
6279,A,Road,6,3,261.0,4,medium,F,8,1397,1
8330,F,Ship,5,1,232.0,5,low,M,4,1776,0
1107,A,Flight,3,3,213.0,6,low,F,17,2424,1
3824,F,Road,3,3,154.0,10,medium,F,1,5235,1
8698,B,Ship,5,4,252.0,3,medium,M,2,4162,0
4445,C,Ship,2,2,150.0,2,medium,F,9,4917,1
7146,F,Ship,5,4,243.0,5,low,F,2,1637,0
188,F,Ship,2,1,222.0,2,medium,M,5,3778,1
6862,B,Flight,6,4,289.0,4,high,F,4,1822,0
4550,F,Ship,5,5,276.0,4,low,F,7,1742,0
4238,F,Road,2,1,137.0,3,low,M,1,4539,0
7479,A,Ship,5,5,245.0,5,low,F,1,1924,1
4408,B,Ship,3,5,107.0,5,low,F,4,5624,0
2463,A,Flight,5,2,224.0,4,medium,M,43,2336,1
6345,A,Ship,4,5,195.0,2,low,M,2,4008,1
3840,F,Flight,5,2,171.0,3,low,M,3,4749,1
172,B,Ship,4,4,176.0,4,high,F,52,1096,1
4159,D,Ship,2,4,100.0,4,low,M,3,5398,0
9836,F,Ship,4,3,244.0,3,low,M,9,5339,0
1708,B,Ship,3,1,254.0,3,medium,F,35,2965,1
10392,F,Road,4,3,180.0,3,medium,M,4,5471,0
7460,F,Ship,5,5,225.0,5,low,F,9,1646,1
2486,F,Ship,5,3,210.0,2,medium,M,44,3382,1
9366,F,Ship,4,5,219.0,3,low,F,1,5221,0
10291,D,Flight,4,1,266.0,2,high,M,4,5116,0
10981,D,Ship,4,4,261.0,5,low,F,4,1649,1
6695,C,Road,5,3,261.0,4,medium,F,5,4623,1
6928,B,Ship,6,4,283.0,4,low,F,8,1480,0
3169,D,Ship,3,1,273.0,6,low,F,9,1198,1
6705,A,Road,5,3,230.0,3,medium,M,4,4914,1
10926,F,Ship,5,1,240.0,5,low,M,10,1373,1
10934,F,Road,5,1,251.0,6,low,F,3,1562,0
326,F,Ship,3,4,246.0,3,medium,M,30,3748,1
4689,A,Ship,3,4,254.0,3,medium,M,6,5716,0
7175,C,Ship,5,5,271.0,4,low,M,9,1989,0
4206,F,Ship,5,2,243.0,3,low,M,4,5415,0
4899,A,Ship,4,5,159.0,5,low,F,7,4063,0
3500,F,Ship,3,2,195.0,2,medium,M,9,5779,1
1515,A,Flight,3,2,241.0,3,medium,F,60,3922,1
10598,F,Ship,2,2,258.0,3,medium,F,3,5365,1
4220,F,Ship,5,4,264.0,3,medium,M,2,5716,0
3892,B,Ship,3,4,243.0,2,high,M,7,4024,0
9238,B,Ship,4,4,246.0,2,medium,F,2,4633,1
1595,C,Ship,3,2,148.0,4,medium,F,38,1322,1
7922,F,Road,4,2,248.0,2,low,F,10,5783,0
7512,F,Road,$7,5,275.0,4,low,F,3,1107,0
9335,C,Ship,5,4,242.0,4,medium,F,5,5375,0
3140,F,Road,5,3,277.0,3,medium,M,1,4186,1
9671,C,Ship,4,2,258.0,5,medium,M,1,1920,0
8565,A,Ship,3,2,193.0,2,low,M,3,4799,1
9650,F,Ship,5,2,192.0,7,medium,M,2,4045,1
5133,A,Ship,4,4,208.0,5,medium,F,7,5401,0
2999,C,Road,5,1,271.0,4,low,F,4,2718,1
9840,F,Road,4,4,224.0,2,low,F,3,4817,0
10085,C,Ship,4,4,249.0,3,medium,F,1,5743,0
5667,A,Ship,5,3,280.0,4,medium,F,4,5192,0
10561,D,Flight,3,4,216.0,3,low,F,3,5817,0
6955,D,Ship,3,2,245.0,2,low,F,7,4692,0
7905,A,Ship,4,4,224.0,2,low,F,8,5754,1
3528,F,Ship,4,5,274.0,3,medium,M,4,4521,0
7464,F,Ship,5,5,266.0,5,medium,M,7,1440,0
921,A,Ship,3,2,214.0,2,low,M,26,3503,1
8471,C,Road,3,5,135.0,2,medium,M,7,5331,0
7288,B,Ship,3,5,236.0,2,low,M,10,5755,1
8903,C,Flight,6,3,269.0,4,low,F,4,1948,1
701,C,Flight,6,1,281.0,3,medium,F,36,2536,1
7355,C,Ship,3,5,265.0,4,low,F,8,5087,1
8575,D,Ship,3,2,155.0,3,low,M,1,5731,1
6508,B,Ship,6,4,309.0,4,low,M,9,1771,1
70,B,Ship,3,5,206.0,3,medium,M,39,2929,1
6775,D,Ship,3,2,150.0,3,low,M,2,4660,1
1215,A,Road,3,3,270.0,4,low,F,18,2397,1
6860,F,Flight,5,4,259.0,5,low,M,10,1177,0
2152,B,Ship,5,1,155.0,2,medium,F,40,1024,1
2898,F,Ship,4,1,160.0,2,high,F,65,1861,1
642,F,Ship,3,2,148.0,3,medium,F,64,1280,1
777,A,Ship,5,1,175.0,3,medium,F,64,1110,1
6966,F,Road,4,5,268.0,6,medium,F,7,4709,0
8897,C,Road,6,4,294.0,4,medium,M,5,1174,0
4814,F,Ship,6,1,303.0,4,medium,F,10,1003,0
9928,B,Ship,$7,2,254.0,4,medium,F,9,1788,0
3033,A,Ship,3,2,141.0,4,low,M,9,1909,1
8669,C,Ship,3,1,152.0,3,low,M,1,4949,1
8738,F,Ship,3,4,264.0,3,low,M,8,4575,1
10844,F,Ship,4,1,154.0,2,low,M,1,5578,0
10557,A,Flight,4,1,227.0,3,high,M,8,4795,0
6562,B,Road,6,2,161.0,4,low,F,9,1377,0
3464,F,Ship,4,4,186.0,2,medium,F,9,4887,1
7128,F,Flight,4,1,214.0,5,medium,F,6,4573,1
2417,C,Ship,3,1,153.0,2,low,F,6,1314,1
754,B,Ship,5,1,227.0,3,low,F,14,2589,1
3080,F,Ship,3,1,188.0,2,low,F,14,2074,1
8704,B,Ship,4,4,149.0,2,medium,F,2,5881,0
1604,F,Ship,4,5,278.0,6,low,M,4,3909,1
6359,C,Ship,4,4,272.0,4,medium,M,4,4363,1
2384,F,Ship,4,3,163.0,5,low,M,29,1349,1
9904,B,Ship,3,3,202.0,4,medium,M,10,5137,1
7849,D,Ship,3,5,211.0,3,medium,M,5,4058,1
7578,F,Ship,5,3,236.0,4,medium,M,7,4308,0
10617,A,Ship,4,2,253.0,3,medium,F,7,5813,1
9297,A,Road,4,4,128.0,6,medium,F,3,5459,0
10762,B,Ship,5,1,220.0,5,low,F,4,1156,1
9911,C,Ship,6,4,296.0,4,low,M,4,1973,0
6674,F,Ship,4,2,232.0,3,medium,F,7,5737,1
6431,C,Road,3,3,150.0,4,medium,F,1,4662,0
10983,A,Ship,5,1,275.0,5,low,M,7,1623,1
1455,A,Ship,3,5,230.0,2,low,M,27,3840,1
3384,F,Ship,3,3,150.0,3,medium,M,4,5536,0
3396,F,Ship,6,5,224.0,4,medium,M,6,4616,0
5416,B,Ship,4,5,157.0,3,medium,F,2,4343,1
739,D,Ship,3,2,223.0,3,medium,F,6,2127,1
96,F,Ship,2,3,235.0,3,low,M,57,2034,1
6763,D,Ship,2,1,277.0,6,low,M,10,4165,0
9773,C,Ship,2,1,234.0,4,medium,F,9,5075,0
4579,D,Ship,4,4,218.0,2,low,M,4,4104,1
9245,C,Ship,4,1,224.0,2,low,M,10,4653,1
6549,A,Ship,5,4,231.0,5,low,M,10,1247,0
1267,D,Ship,4,2,221.0,2,low,F,13,3097,1
5759,C,Flight,5,1,287.0,4,low,F,4,1579,0
8850,F,Ship,3,5,203.0,10,medium,F,1,4996,0
9425,C,Ship,$7,5,256.0,4,medium,M,4,1139,1
5324,F,Road,4,4,238.0,3,medium,F,5,4724,1
3366,F,Ship,4,4,256.0,3,medium,M,1,5784,1
898,B,Ship,3,4,135.0,3,low,M,22,1378,1
3555,A,Road,3,4,182.0,3,medium,F,7,5409,1
5784,F,Ship,4,3,249.0,5,low,F,3,1012,1
6440,F,Flight,4,1,173.0,3,low,F,4,4634,0
9946,B,Ship,6,5,157.0,5,low,F,10,1133,0
1730,F,Ship,3,3,238.0,3,medium,M,54,2860,1
2205,A,Flight,4,3,255.0,5,low,M,18,3644,1
8277,A,Ship,4,2,245.0,3,low,F,5,5226,0
6938,F,Ship,4,2,271.0,3,medium,F,4,4186,1
8031,A,Ship,5,5,238.0,6,low,F,3,1965,1
6608,F,Ship,3,5,250.0,2,low,F,9,1205,0
4898,F,Ship,5,3,211.0,3,low,F,5,5087,0
2960,F,Ship,3,4,231.0,3,medium,F,49,3441,1
127,D,Road,4,5,220.0,3,medium,M,40,3516,1
6616,B,Ship,6,5,266.0,4,low,M,8,1709,0
9554,F,Ship,3,1,189.0,4,low,F,4,4785,0
10086,F,Ship,4,5,217.0,3,low,F,3,5380,1
8749,D,Road,4,5,258.0,3,low,M,8,4046,1
6209,C,Ship,5,3,258.0,2,low,F,10,5371,1
9871,D,Flight,3,4,194.0,3,medium,M,7,4565,0
3794,F,Ship,2,2,230.0,3,low,F,7,4889,0
3175,D,Ship,3,2,207.0,3,high,F,3,4909,1
9158,F,Road,6,4,287.0,4,medium,F,10,1811,1
521,C,Ship,3,1,145.0,2,low,F,34,1773,1
1177,D,Ship,6,4,269.0,2,high,M,47,4000,1
9876,F,Flight,5,1,137.0,5,low,F,8,4584,0
3561,A,Flight,4,3,185.0,10,high,F,7,4818,1
9367,D,Ship,4,3,189.0,3,medium,F,4,5613,1
517,D,Ship,3,5,274.0,3,medium,F,51,3476,1
10125,A,Road,6,2,269.0,6,medium,M,4,4423,0
1986,F,Ship,2,1,209.0,5,low,F,64,2016,1
8237,C,Flight,5,1,264.0,6,high,F,4,5337,0
10000,B,Flight,3,3,158.0,3,low,M,1,5502,0
4878,F,Ship,3,3,165.0,3,medium,F,4,5924,1
2765,C,Ship,5,4,177.0,4,medium,M,48,1920,1
8773,D,Flight,3,3,196.0,4,low,F,9,5631,1
3416,F,Road,5,3,234.0,3,low,M,10,5673,0
9636,F,Ship,$7,3,256.0,4,medium,M,4,1628,0
7586,F,Ship,5,5,260.0,3,medium,M,8,4586,1
604,B,Ship,3,1,162.0,2,low,F,52,1125,1
7978,B,Ship,4,1,153.0,7,medium,F,4,5761,1
9742,B,Flight,2,5,151.0,3,medium,M,9,4767,1
1335,A,Ship,3,1,198.0,4,medium,F,44,2848,1
7843,D,Ship,4,3,227.0,3,medium,M,10,5782,1
385,D,Road,4,3,236.0,2,high,M,23,3123,1
2946,F,Ship,3,2,212.0,3,medium,F,9,2521,1
4648,B,Road,3,2,271.0,2,medium,M,6,5280,1
8305,D,Ship,3,2,245.0,3,medium,F,7,4121,0
3258,F,Ship,4,2,222.0,3,high,F,9,5337,0
9986,F,Road,4,4,233.0,3,low,M,9,4300,1
2575,D,Ship,4,1,189.0,2,medium,F,63,3474,1
3171,A,Ship,4,5,139.0,3,low,F,3,5824,1
7095,A,Ship,3,2,182.0,10,low,M,1,4303,0
8292,F,Ship,4,2,208.0,3,low,M,8,4342,0
1544,F,Ship,3,4,212.0,2,medium,F,56,3976,1
7527,A,Road,3,3,157.0,3,low,F,6,5187,0
3963,A,Road,3,4,186.0,3,medium,M,7,4536,0
10234,B,Ship,5,1,158.0,2,medium,M,6,4873,0
4141,D,Ship,3,5,232.0,3,low,M,10,5333,0
6280,B,Road,6,1,286.0,4,low,F,3,1747,1
2401,D,Ship,2,5,171.0,3,medium,F,13,1101,1
1440,F,Ship,4,3,217.0,3,medium,F,16,3444,1
8606,F,Road,6,5,246.0,4,medium,M,2,1581,0
421,D,Flight,3,1,184.0,5,medium,F,58,2544,1
1486,B,Road,3,4,149.0,2,medium,F,37,1080,1
7293,A,Ship,3,2,221.0,2,medium,M,10,4715,1
4332,F,Ship,5,5,192.0,3,medium,M,3,4015,1
10012,B,Flight,4,2,253.0,2,low,F,4,4502,1
5098,B,Ship,5,4,202.0,5,low,F,6,5230,1
8935,D,Ship,5,2,268.0,5,medium,F,2,1061,1
10971,A,Flight,4,4,216.0,6,low,M,5,1272,0
3813,A,Road,4,3,229.0,3,low,M,5,5225,1
1984,B,Ship,3,4,234.0,2,medium,M,52,3543,1
10564,B,Flight,4,5,219.0,2,low,M,4,4197,1
3036,F,Ship,5,2,184.0,2,medium,M,27,3276,1
10899,A,Ship,4,1,222.0,2,high,M,3,5665,1
9652,B,Ship,2,4,180.0,2,low,F,5,4010,1
896,F,Ship,4,3,170.0,3,low,F,21,1588,1
10774,B,Ship,5,4,223.0,5,low,F,2,1713,0
9191,C,Flight,4,4,264.0,5,low,M,3,1782,0
3380,F,Ship,2,2,162.0,3,high,M,10,4489,1
9587,C,Flight,4,5,265.0,2,low,M,9,5040,0
5160,F,Ship,5,2,196.0,5,low,M,10,5111,0
10233,A,Ship,3,3,262.0,2,low,F,10,5951,1
8851,D,Ship,4,4,266.0,7,medium,M,3,5672,1
348,F,Ship,5,3,186.0,2,medium,F,58,2259,1
8418,F,Ship,3,1,202.0,2,medium,M,7,4598,0
7410,F,Flight,5,4,266.0,5,medium,M,8,1592,1
5754,F,Flight,3,4,239.0,8,high,M,4,4192,0
10503,A,Ship,3,1,248.0,3,medium,M,7,5588,0
4084,B,Road,3,4,172.0,10,high,M,9,4883,0
9328,B,Flight,4,3,261.0,6,low,F,6,5068,0
8753,C,Road,5,1,258.0,3,high,M,3,4908,0
2582,F,Road,4,3,162.0,2,medium,F,58,1708,1
2919,A,Ship,3,5,252.0,3,low,M,18,3701,1
1466,F,Ship,4,3,232.0,3,low,M,11,2624,1
6368,F,Ship,3,1,266.0,3,low,M,5,5154,0
7045,D,Ship,3,2,164.0,2,medium,M,3,4442,1
7158,F,Ship,$7,2,295.0,4,low,F,10,1587,0
9743,C,Flight,3,3,154.0,2,low,M,1,5884,1
2046,F,Road,3,3,273.0,4,low,M,12,2151,1
8371,D,Flight,3,3,163.0,3,medium,M,5,5362,0
7592,F,Ship,5,2,169.0,3,medium,M,3,5692,0
993,A,Ship,4,3,136.0,3,medium,M,9,1548,1
1104,F,Flight,3,3,104.0,5,medium,F,41,1936,1
7531,D,Flight,3,4,174.0,3,low,F,10,4998,1
9456,F,Flight,4,2,270.0,5,low,F,5,1747,1
