발전기명,일자,설비용량,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
d,2022-04-26,324.774,0.167,0.23099999999999998,0.233,0.228,0.19,0.178,0.496,6.202,11.595,19.258,35.438,20.228,12.519,6.8420000000000005,12.471,7.204,11.222,12.020999999999999,6.622,1.553,0.0,0.01,0.0,0.0
a,2022-04-27,308.874,0.0,0.0,0.0,0.0,0.0,0.01,8.38,41.12,105.55,157.72,192.31,232.65,227.91,220.31,196.52,142.57,108.84,62.53,18.55,8.22,7.83,5.52,1.4,0.22
b,2022-04-27,319.974,0.0,0.0,0.0,0.0,0.0,0.01,7.849000000000001,43.973,112.297,168.492,193.445,255.276,205.8,228.441,186.137,146.238,106.20400000000001,65.338,19.692,7.694000000000001,7.936,5.475,1.4929999999999999,0.232
c,2022-04-27,309.674,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,8.835,37.076,115.809,150.007,191.835,232.463,249.12199999999999,209.457,194.17600000000002,136.273,100.75,57.352000000000004,20.080000000000002,7.622000000000001,8.472,5.409,1.2979999999999998,0.217
d,2022-04-27,324.774,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,7.972,39.799,108.083,148.996,193.829,240.651,206.483,209.445,191.406,149.159,117.346,65.672,19.487000000000002,8.027000000000001,7.064,5.188999999999999,1.378,0.229
a,2022-04-28,308.874,0.17,0.24,0.23,0.23,0.22,0.26,12.57,53.29,120.72,175.85,182.54,176.06,193.59,202.98,200.43,150.11,78.68,46.63,16.76,8.26,8.15,5.7,1.39,0.22
b,2022-04-28,319.974,0.18300000000000002,0.219,0.225,0.24200000000000002,0.214,0.23600000000000002,12.849,50.863,123.717,181.275,171.09199999999998,162.094,181.39600000000002,195.832,187.267,157.72400000000002,84.658,44.263000000000005,15.669000000000002,8.847,7.503,5.715,1.39,0.229
c,2022-04-28,309.674,0.16,0.22999999999999998,0.224,0.223,0.229,0.244,13.584,58.46,112.404,174.76,165.57399999999998,181.51500000000001,192.107,200.01,180.62900000000002,157.36100000000002,86.343,42.027,15.329,8.602,8.864,5.876,1.404,0.219
d,2022-04-28,324.774,0.18300000000000002,0.253,0.229,0.226,0.226,0.278,13.52,50.181,125.581,180.713,193.06099999999998,164.925,186.847,204.345,204.145,163.733,84.88600000000001,44.023,18.251,7.564,7.913,6.2170000000000005,1.434,0.212
a,2022-04-29,308.874,0.17,0.23,0.23,0.23,0.22,0.22,0.83,8.61,24.3,44.17,113.96,176.53,162.62,84.9,48.05,40.01,30.48,19.11,7.33,8.05,4.98,1.66,0.04,0.0
b,2022-04-29,319.974,0.163,0.227,0.223,0.24400000000000002,0.241,0.201,0.868,8.415,25.667,39.772000000000006,111.19699999999999,165.208,150.805,90.643,45.775999999999996,39.507,30.977,17.469,6.724,7.73,4.921,1.5219999999999998,0.043000000000000003,0.0
c,2022-04-29,309.674,0.17200000000000001,0.223,0.218,0.228,0.203,0.238,0.838,7.965999999999999,26.452,41.15,105.69,180.036,148.59,76.462,45.230999999999995,39.878,28.854,18.099999999999998,6.674,8.485000000000001,5.0200000000000005,1.523,0.04,0.0
d,2022-04-29,324.774,0.16,0.225,0.217,0.22,0.208,0.201,0.7719999999999999,7.8149999999999995,24.356,44.0,102.919,166.976,168.135,89.03800000000001,43.45399999999999,36.221,28.183,19.3,6.748,7.612000000000001,5.348000000000001,1.652,0.039,0.0
a,2022-04-30,308.874,0.0,0.06,0.06,0.06,0.02,0.07,5.9,30.24,69.04,114.62,145.54,168.41,165.63,150.63,153.4,143.85,101.71,51.12,17.11,7.75,5.24,3.45,1.27,0.26
b,2022-04-30,319.974,0.0,0.06,0.056999999999999995,0.061,0.021,0.07,5.4,33.138,73.976,107.85300000000001,141.259,179.119,166.871,155.709,140.29000000000002,141.792,98.829,54.190999999999995,16.618,7.0649999999999995,5.644,3.624,1.34,0.246
c,2022-04-30,309.674,0.0,0.059,0.055,0.059,0.022,0.067,5.906000000000001,28.554,74.21400000000001,104.31,159.441,182.94,158.31,141.784,143.397,147.101,97.61,55.817,16.377,7.447,5.339,3.5900000000000003,1.174,0.248
d,2022-04-30,324.774,0.0,0.066,0.062,0.056999999999999995,0.022,0.07,6.291,30.636,68.56800000000001,120.995,152.708,182.618,172.648,141.466,160.684,143.434,97.845,50.282999999999994,17.695,7.158,4.921,3.6100000000000003,1.241,0.25
a,2022-05-01,312.984,0.18,0.24,0.21,0.18,0.19,0.12,12.94,54.95,122.79,175.77,188.26,175.54,175.64,171.22,168.0,163.98,131.16,66.56,19.61,8.46,8.21,6.04,1.36,0.28
b,2022-05-01,315.584,0.192,0.22599999999999998,0.22899999999999998,0.16499999999999998,0.201,0.111,12.456,57.172000000000004,129.37900000000002,165.166,198.15099999999998,177.44,162.47199999999998,175.106,156.876,153.878,126.372,71.602,19.307,7.636000000000001,8.276000000000002,5.897,1.443,0.277
c,2022-05-01,309.884,0.16599999999999998,0.22699999999999998,0.19799999999999998,0.16699999999999998,0.2,0.111,13.014,58.54600000000001,123.68700000000001,173.592,177.095,171.394,164.065,166.869,168.275,161.68099999999998,130.704,72.907,21.357,9.005,8.285,5.572,1.375,0.29400000000000004
d,2022-05-01,304.484,0.177,0.221,0.20099999999999998,0.179,0.201,0.11299999999999999,13.104,55.239000000000004,124.918,162.05100000000002,177.756,159.833,169.30999999999997,169.692,156.149,175.07299999999998,126.717,71.58,20.842,7.703000000000001,8.874,5.889,1.25,0.278
a,2022-05-02,312.984,0.19,0.2,0.19,0.19,0.21,0.36,11.34,52.88,115.76,169.11,204.16,216.64,203.43,210.48,206.75,181.98,123.59,65.39,17.99,8.39,8.08,6.04,1.5,0.26
b,2022-05-02,315.584,0.20700000000000002,0.203,0.177,0.181,0.19899999999999998,0.369,10.33,56.016000000000005,104.76100000000001,162.931,201.18699999999998,231.96599999999998,192.886,227.74699999999999,215.458,183.378,127.143,70.169,16.523999999999997,8.674000000000001,7.672,6.095,1.53,0.28
c,2022-05-02,309.884,0.189,0.183,0.185,0.20400000000000001,0.215,0.368,10.424,54.671,120.84400000000001,176.05200000000002,200.04,213.01899999999998,187.83,228.565,212.236,176.238,126.467,64.133,16.851,8.144,8.88,6.047,1.4,0.23600000000000002
d,2022-05-02,304.484,0.181,0.202,0.20600000000000002,0.195,0.211,0.376,11.155,56.611000000000004,116.81400000000001,165.20000000000002,211.844,200.634,190.572,199.82,226.074,191.815,112.7,60.416,18.497,8.190000000000001,8.01,5.706,1.565,0.23600000000000002
a,2022-05-03,312.984,0.18,0.25,0.25,0.25,0.22,0.37,12.39,62.87,132.29,189.37,220.17,229.6,217.76,216.36,216.94,184.51,128.43,65.72,17.93,8.58,8.25,6.12,1.34,0.22
b,2022-05-03,315.584,0.179,0.225,0.272,0.254,0.208,0.37,11.475000000000001,58.992,138.696,204.829,237.26299999999998,227.228,227.646,224.002,229.305,194.582,136.22,61.734,18.923,7.835,8.6,5.699,1.207,0.233
c,2022-05-03,309.884,0.179,0.265,0.24,0.266,0.233,0.346,12.038,62.284,121.77499999999999,178.852,203.795,220.391,226.271,233.246,232.817,174.761,118.37700000000001,66.691,18.669999999999998,7.804,7.584,5.83,1.298,0.207
d,2022-05-03,304.484,0.16999999999999998,0.266,0.248,0.251,0.238,0.33999999999999997,11.346,56.696999999999996,133.459,179.39000000000001,221.74699999999999,228.56199999999998,221.97,229.60700000000003,230.194,197.32,138.501,68.147,18.961,8.216,8.556,5.524,1.3110000000000002,0.24
a,2022-05-04,312.984,0.18,0.24,0.25,0.25,0.22,0.4,12.52,63.68,132.57,189.04,219.35,226.8,219.28,218.92,216.15,188.4,132.78,67.96,17.61,8.51,8.24,6.12,1.49,0.28
b,2022-05-04,315.584,0.186,0.22999999999999998,0.23399999999999999,0.23399999999999999,0.222,0.378,11.722,69.373,123.854,188.694,221.779,242.512,228.208,223.974,236.868,202.627,144.852,66.12899999999999,18.344,9.337,8.465,6.671,1.43,0.30100000000000005
c,2022-05-04,309.884,0.186,0.252,0.261,0.254,0.241,0.41900000000000004,11.286999999999999,61.465,143.486,196.838,236.113,210.443,225.773,206.976,231.78,204.93,125.309,69.14999999999999,16.3,8.982,7.667,5.843,1.559,0.28300000000000003
d,2022-05-04,304.484,0.194,0.238,0.245,0.23399999999999999,0.218,0.385,13.35,68.438,133.974,182.547,208.61599999999999,228.70600000000002,239.638,229.73999999999998,223.226,203.38,130.474,70.622,18.533,9.045,8.395,6.1690000000000005,1.576,0.29000000000000004
a,2022-05-05,312.984,0.18,0.24,0.24,0.24,0.23,0.38,13.05,60.03,125.41,177.28,181.21,168.82,161.68,169.54,164.26,125.38,80.0,52.5,18.55,8.64,8.1,5.07,1.3,0.26
b,2022-05-05,315.584,0.184,0.23199999999999998,0.248,0.255,0.23800000000000002,0.391,13.302000000000001,61.343,116.59299999999999,163.044,178.824,173.21099999999998,158.48000000000002,180.38,175.471,137.018,86.188,50.784,17.595000000000002,9.394,8.366999999999999,4.872,1.248,0.275
c,2022-05-05,309.884,0.16999999999999998,0.219,0.23199999999999998,0.22399999999999998,0.225,0.41000000000000003,13.430000000000001,65.837,116.67999999999999,169.451,186.815,167.68099999999998,158.817,157.744,167.771,119.399,73.636,54.22,16.808,8.703000000000001,7.5089999999999995,4.808,1.2550000000000001,0.267
d,2022-05-05,304.484,0.172,0.261,0.22599999999999998,0.255,0.232,0.389,12.625,54.343,130.536,178.606,178.731,157.73999999999998,156.39100000000002,175.607,155.48499999999999,137.488,80.3,55.631,18.148,7.855,8.852,4.625,1.2790000000000001,0.23700000000000002
a,2022-05-06,312.984,0.17,0.24,0.23,0.23,0.23,0.39,13.12,59.74,121.74,158.67,175.17,210.07,226.46,226.42,193.01,164.93,117.46,61.21,18.45,8.77,8.33,5.88,1.49,0.26
b,2022-05-06,315.584,0.17800000000000002,0.218,0.222,0.227,0.24300000000000002,0.42100000000000004,13.110999999999999,53.836,131.313,166.726,165.277,193.357,237.636,233.659,176.70399999999998,171.47,122.91099999999999,64.641,18.735,8.257,8.851,6.231,1.388,0.254
c,2022-05-06,309.884,0.17200000000000001,0.221,0.20700000000000002,0.253,0.234,0.383,14.293999999999999,54.231,129.13299999999998,144.018,189.81799999999998,216.07299999999998,220.889,226.60199999999998,211.828,150.95000000000002,112.71199999999999,58.874,17.291,7.983,7.5600000000000005,5.337,1.462,0.234
d,2022-05-06,304.484,0.17900000000000002,0.24,0.20900000000000002,0.23500000000000001,0.229,0.41700000000000004,13.806999999999999,61.792,130.887,147.28099999999998,186.867,228.5,238.228,230.166,192.67399999999998,157.58700000000002,127.97,67.293,18.852,8.532,7.63,5.801,1.386,0.243
a,2022-05-07,312.984,0.17,0.24,0.23,0.23,0.23,0.42,13.29,54.26,114.83,163.52,186.12,172.77,167.43,177.04,173.24,153.49,112.64,62.05,18.25,8.75,7.97,5.1,1.34,0.26
b,2022-05-07,315.584,0.15400000000000003,0.235,0.25,0.228,0.216,0.45299999999999996,14.353,59.583999999999996,116.989,159.104,169.811,171.25300000000001,170.229,181.98999999999998,159.859,167.16400000000002,121.037,63.169,17.197,9.153,8.075,5.249,1.377,0.272
c,2022-05-07,309.884,0.18400000000000002,0.241,0.21200000000000002,0.23800000000000002,0.231,0.39,14.422999999999998,57.751999999999995,112.236,172.654,186.431,159.172,153.382,165.91,190.191,154.065,107.743,57.858,19.98,8.765,8.266,5.278,1.4520000000000002,0.279
d,2022-05-07,304.484,0.17900000000000002,0.23199999999999998,0.222,0.225,0.23900000000000002,0.378,12.831999999999999,57.082,123.961,149.24300000000002,201.346,189.357,155.578,161.92499999999998,185.978,145.328,102.753,64.39399999999999,19.019,9.62,8.369,4.609999999999999,1.28,0.24000000000000002
a,2022-05-08,312.984,0.18,0.24,0.08,0.06,0.05,0.15,7.46,28.61,56.36,80.48,99.14,85.55,80.27,78.09,75.67,82.71,66.77,34.64,13.44,7.86,7.24,3.69,0.33,0.14
b,2022-05-08,315.584,0.19799999999999998,0.237,0.085,0.057999999999999996,0.047,0.13699999999999998,6.832,27.846,53.254,72.693,107.665,85.327,85.871,76.161,79.248,90.01599999999999,72.35,37.069,13.32,8.119,6.756,3.509,0.30000000000000004,0.14300000000000002
c,2022-05-08,309.884,0.196,0.22699999999999998,0.084,0.055999999999999994,0.045000000000000005,0.13599999999999998,7.342,25.816,60.246,87.60600000000001,108.615,86.351,88.044,84.14,74.763,77.761,64.99199999999999,31.366,13.645,7.436,7.369,3.33,0.35000000000000003,0.128
d,2022-05-08,304.484,0.181,0.239,0.083,0.055,0.055,0.156,6.957,27.558,59.72,80.78200000000001,93.973,80.994,79.956,70.61200000000001,76.752,75.25,68.113,36.398,14.110999999999999,8.471,7.96,3.678,0.305,0.127
a,2022-05-09,312.984,0.0,0.06,0.06,0.06,0.05,0.1,9.05,25.27,59.26,92.75,150.88,186.8,207.03,200.62,175.15,142.08,105.33,52.13,23.95,9.15,7.43,4.52,1.18,0.23
b,2022-05-09,315.584,0.0,0.062,0.061,0.059,0.048,0.10600000000000001,9.842,23.643,55.14,101.306,162.41,181.54500000000002,214.162,214.302,170.072,147.52900000000002,99.015,54.294000000000004,24.762,9.995000000000001,6.718999999999999,4.802,1.244,0.227
c,2022-05-09,309.884,0.0,0.054,0.055999999999999994,0.057999999999999996,0.05,0.10200000000000001,9.849,25.7,57.223,86.537,165.19,192.949,205.959,182.797,174.86100000000002,130.335,112.695,54.944,25.963,8.295,7.254,4.837,1.2349999999999999,0.248
d,2022-05-09,304.484,0.0,0.064,0.065,0.061,0.047,0.093,8.765,27.522,54.46,100.345,147.772,188.79500000000002,222.839,208.705,179.579,139.14800000000002,111.88,51.734,24.397,8.462,6.708,4.912999999999999,1.151,0.229
a,2022-05-10,312.984,0.18,0.24,0.24,0.22,0.18,0.33,6.39,25.91,43.37,75.62,73.24,63.31,93.92,122.71,103.29,83.83,56.44,35.15,11.97,8.08,6.25,3.87,1.21,0.25
b,2022-05-10,315.584,0.186,0.252,0.245,0.236,0.183,0.321,6.419,23.875,43.529999999999994,79.14,76.768,59.017,95.657,116.36999999999999,107.504,77.357,60.777,32.933,10.949000000000002,8.406,6.752,3.923,1.202,0.27
c,2022-05-10,309.884,0.184,0.22299999999999998,0.241,0.218,0.19,0.328,6.236,24.551000000000002,39.893,70.69300000000001,78.87899999999999,64.598,85.404,130.191,102.857,80.948,53.107,35.888999999999996,11.229000000000001,7.636,6.585,3.805,1.251,0.228
d,2022-05-10,304.484,0.191,0.23199999999999998,0.254,0.2,0.16799999999999998,0.342,6.733,25.359,42.147,79.32000000000001,74.80099999999999,58.637,88.036,114.716,105.269,91.53,59.678,35.859,12.335,8.43,6.852,3.487,1.29,0.257
a,2022-05-11,312.984,0.12,0.06,0.06,0.06,0.01,0.07,1.18,9.07,24.06,36.99,43.56,56.92,40.85,24.86,24.35,22.73,25.84,19.31,6.63,4.07,2.26,0.05,0.0,0.0
b,2022-05-11,315.584,0.11199999999999999,0.065,0.056999999999999995,0.055999999999999994,0.011,0.07400000000000001,1.2129999999999999,9.779,25.183999999999997,38.628,44.538000000000004,57.703,40.572,26.133,26.425,23.991,26.764,19.823999999999998,6.7829999999999995,4.268000000000001,2.4149999999999996,0.05,0.0,0.0
c,2022-05-11,309.884,0.131,0.064,0.056999999999999995,0.06,0.01,0.069,1.157,8.576,22.801,38.105000000000004,39.696000000000005,57.894,43.337,26.431,23.727,21.942,27.023,17.413999999999998,6.293,4.026000000000001,2.0439999999999996,0.052000000000000005,0.0,0.0
d,2022-05-11,304.484,0.122,0.065,0.06,0.055999999999999994,0.009000000000000001,0.07500000000000001,1.256,9.828,25.656,34.851,40.404,51.526,40.225,27.186,23.804000000000002,21.39,27.581,20.74,6.005,3.8430000000000004,2.4059999999999997,0.046,0.0,0.0
a,2022-05-12,312.984,0.0,0.04,0.0,0.0,0.02,0.1,8.81,35.02,66.39,109.43,91.62,104.31,106.75,93.86,81.87,54.28,51.74,33.57,12.62,7.81,5.79,2.56,0.98,0.08
b,2022-05-12,315.584,0.0,0.041,0.0,0.0,0.021,0.10300000000000001,8.899000000000001,34.945,70.741,99.31,93.61200000000001,107.947,116.32,86.284,74.59100000000001,49.597,50.212,35.241,12.870999999999999,7.56,5.608,2.769,0.893,0.082
c,2022-05-12,309.884,0.0,0.04,0.0,0.0,0.02,0.093,8.632,37.039,62.299,120.15,91.72200000000001,105.554,111.816,91.832,79.161,57.931,48.802,36.795,11.369,8.058,5.492,2.569,0.907,0.076
d,2022-05-12,304.484,0.0,0.043000000000000003,0.0,0.0,0.019,0.093,9.104000000000001,31.878000000000004,71.985,105.22500000000001,97.89200000000001,104.85300000000001,109.711,102.023,81.061,56.507,56.868,34.641,11.561,7.665,6.132,2.305,1.062,0.075
a,2022-05-13,312.984,0.0,0.06,0.04,0.0,0.02,0.05,1.1,4.29,12.04,23.81,29.32,28.81,36.23,41.13,29.16,17.12,8.77,12.81,3.84,3.32,0.23,0.01,0.0,0.0
b,2022-05-13,315.584,0.0,0.061,0.039,0.0,0.019,0.048,1.193,4.359,11.748999999999999,26.046999999999997,26.867,27.555,39.721999999999994,43.524,29.11,17.53,8.927999999999999,13.275,3.548,3.399,0.234,0.01,0.0,0.0
c,2022-05-13,309.884,0.0,0.062,0.037,0.0,0.019,0.046,1.0290000000000001,3.951,11.399999999999999,23.488999999999997,31.119,26.523,38.022999999999996,37.1,26.725,17.281000000000002,8.567,11.784,3.681,3.1849999999999996,0.20900000000000002,0.01,0.0,0.0
d,2022-05-13,304.484,0.0,0.065,0.041,0.0,0.022,0.047,1.024,4.572,12.011,23.488,29.738,28.293,39.186,40.35,30.087,18.755000000000003,7.906,13.695,4.0249999999999995,3.199,0.24300000000000002,0.01,0.0,0.0
a,2022-05-14,312.984,0.0,0.03,0.0,0.0,0.0,0.53,15.53,65.28,130.02,183.41,191.06,194.1,186.09,179.52,151.99,145.38,107.67,48.97,18.11,8.38,7.82,5.29,1.07,0.24
b,2022-05-14,315.584,0.0,0.027999999999999997,0.0,0.0,0.0,0.5630000000000001,16.938,63.592,122.278,178.648,194.77700000000002,203.462,174.249,163.585,152.9,147.906,105.23400000000001,44.141999999999996,17.091,9.119000000000002,7.182,5.316,1.169,0.257
c,2022-05-14,309.884,0.0,0.027999999999999997,0.0,0.0,0.0,0.5790000000000001,16.773,71.34,121.22900000000001,171.252,203.664,202.471,204.211,168.29500000000002,147.997,138.486,102.892,44.092,17.775,7.831,8.027000000000001,4.973,1.074,0.253
d,2022-05-14,304.484,0.0,0.033,0.0,0.0,0.0,0.5650000000000001,16.878999999999998,61.253,120.24600000000001,174.671,201.404,187.57,179.834,189.745,151.81,146.22299999999998,105.313,52.269,17.826999999999998,7.904000000000001,7.868,5.598,1.127,0.254
a,2022-05-15,312.984,0.2,0.25,0.25,0.25,0.24,0.22,5.19,29.84,56.88,145.61,152.41,165.27,141.27,169.31,168.04,160.28,111.71,57.93,25.45,9.21,8.07,4.93,1.28,0.28
b,2022-05-15,315.584,0.183,0.238,0.263,0.262,0.24,0.216,5.186000000000001,28.821,58.267,144.67100000000002,161.242,173.925,145.31400000000002,158.14000000000001,181.618,168.442,117.86099999999999,62.262,26.108999999999998,9.964,8.079,5.165,1.158,0.29500000000000004
c,2022-05-15,309.884,0.201,0.251,0.243,0.24,0.22599999999999998,0.21,5.235,30.886,57.703,141.144,141.792,181.62300000000002,141.354,165.118,173.039,168.557,108.75099999999999,59.491,26.348,8.733,8.011000000000001,5.258,1.1600000000000001,0.266
d,2022-05-15,304.484,0.18200000000000002,0.263,0.237,0.263,0.258,0.199,5.423,32.719,59.188,144.66500000000002,152.88,171.28900000000002,148.27200000000002,185.798,173.273,168.115,109.875,52.259,26.46,8.686,7.796,4.545999999999999,1.408,0.28600000000000003
a,2022-05-16,312.984,0.19,0.25,0.25,0.11,0.05,0.46,16.94,57.97,114.97,158.72,196.84,227.32,222.35,200.89,171.84,134.46,104.24,73.12,28.4,9.89,7.87,5.98,1.47,0.28
b,2022-05-16,315.584,0.177,0.263,0.231,0.104,0.053000000000000005,0.42500000000000004,18.049,63.510999999999996,121.166,147.383,201.309,247.26,233.384,185.6,174.528,136.161,98.695,76.059,28.886999999999997,9.944,7.996,6.165,1.458,0.30200000000000005
c,2022-05-16,309.884,0.179,0.241,0.244,0.10200000000000001,0.051000000000000004,0.48200000000000004,16.811,57.679,110.43599999999999,146.536,203.553,233.474,226.202,190.291,159.111,122.06,112.473,76.708,27.628,9.304,8.277,5.807,1.3579999999999999,0.256
d,2022-05-16,304.484,0.178,0.243,0.274,0.104,0.051000000000000004,0.45,15.840000000000002,59.515,125.87,149.907,200.145,227.96599999999998,204.96699999999998,213.56199999999998,171.455,139.375,111.66499999999999,72.739,30.421,9.056000000000001,7.722,6.418,1.392,0.30100000000000005
a,2022-05-17,312.984,0.19,0.25,0.25,0.25,0.22,0.87,16.94,65.0,128.57,181.32,212.18,231.26,232.7,223.3,209.07,174.71,123.26,66.66,21.41,9.1,8.15,5.83,1.37,0.09
b,2022-05-17,315.584,0.194,0.242,0.264,0.236,0.211,0.844,18.019000000000002,59.449,136.435,173.03799999999998,219.25900000000001,223.464,223.09699999999998,240.918,214.69,178.287,118.30300000000001,61.135999999999996,20.312,9.613,7.371,6.059,1.389,0.093
c,2022-05-17,309.884,0.198,0.272,0.259,0.228,0.208,0.8089999999999999,15.478000000000002,61.207,122.28599999999999,181.271,208.746,246.659,239.93699999999998,223.833,212.182,185.261,135.428,61.946999999999996,19.776,8.888,8.332,5.473,1.413,0.097
d,2022-05-17,304.484,0.186,0.251,0.238,0.236,0.211,0.901,16.306,62.49,137.058,169.802,193.592,254.11499999999998,225.11499999999998,204.513,229.46099999999998,160.12300000000002,125.61500000000001,65.319,23.073,9.58,8.955,5.808,1.3800000000000001,0.086
a,2022-05-18,312.984,0.0,0.06,0.06,0.06,0.03,0.71,16.97,64.43,127.08,180.17,208.8,231.09,236.23,233.0,214.56,178.65,126.71,67.28,21.87,9.17,7.95,5.79,1.39,0.1
b,2022-05-18,315.584,0.0,0.061,0.059,0.06,0.032,0.6399999999999999,17.444,58.601000000000006,124.736,197.92899999999997,208.715,216.979,220.166,245.138,215.615,193.33100000000002,126.332,67.711,23.159000000000002,8.807,7.615,5.236,1.275,0.094
c,2022-05-18,309.884,0.0,0.055999999999999994,0.055,0.055999999999999994,0.027999999999999997,0.766,17.537,62.727000000000004,118.645,185.791,210.663,245.25300000000001,234.303,210.635,216.913,180.169,134.18,66.45,22.659000000000002,8.624,8.265,5.533,1.4549999999999998,0.098
