ID,model,year,transmission,mileage,fuelType,tax(£),mpg,engineSize
4241, I10,2017,Manual,27640,Petrol,20,60.1,1.0
4242, I800,2019,Automatic,14674,Diesel,145,31.7,2.5
4243, Tucson,2017,Semi-Auto,30865,Diesel,150,57.7,1.7
4244, Ioniq,2018,Automatic,37439,Hybrid,135,78.5,1.6
4246, Santa Fe,2020,Semi-Auto,10,Diesel,145,39.2,2.2
4247, I10,2017,Manual,10049,Petrol,30,57.7,1.2
4248, Tucson,2017,Semi-Auto,14640,Diesel,125,57.6,1.7
4250, Tucson,2018,Manual,9653,Petrol,150,34.9,1.6
4251, Tucson,2017,Manual,36681,Diesel,30,61.7,1.7
4252, Santa Fe,2016,Semi-Auto,19201,Diesel,240,42.8,2.2
4253, Tucson,2019,Semi-Auto,2248,Petrol,145,36.2,1.6
4254, I10,2019,Manual,5607,Petrol,145,57.6,1.2
4255, I10,2011,Manual,68000,Petrol,20,61.4,1.2
4256, Kona,2019,Manual,6380,Petrol,145,44.1,1.0
4257, I10,2017,Semi-Auto,30435,Petrol,145,47.9,1.2
4258, I20,2017,Automatic,46443,Petrol,145,45.6,1.4
4259, Tucson,2018,Semi-Auto,9545,Petrol,150,39.8,1.6
4260, I20,2016,Manual,17124,Petrol,30,58.9,1.2
4262, I30,2017,Manual,9172,Petrol,145,56.5,1.0
4263, Kona,2018,Semi-Auto,7769,Petrol,145,42.2,1.6
4264, I10,2017,Manual,32360,Petrol,145,57.7,1.2
4266, I10,2015,Semi-Auto,3006,Petrol,160,45.6,1.2
4267, I20,2015,Manual,41590,Petrol,125,51.4,1.4
4268, IX35,2015,Automatic,24128,Diesel,260,41.5,2.0
4269, I30,2015,Manual,16412,Petrol,145,48.7,1.4
4270, I10,2016,Manual,13971,Petrol,20,60.1,1.0
4271, I20,2018,Manual,5000,Petrol,145,58.9,1.2
4272, Tucson,2019,Manual,50,Petrol,145,34.9,1.6
4273, I10,2018,Manual,6871,Petrol,145,60.1,1.0
4274, Tucson,2017,Manual,38300,Diesel,145,58.9,2.0
4276, Ioniq,2020,Semi-Auto,3000,Hybrid,135,62.8,1.6
4277, I10,2017,Manual,16483,Petrol,30,57.7,1.2
4278, I10,2019,Manual,3123,Petrol,145,49.6,1.0
4279, Tucson,2019,Manual,3000,Hybrid,145,51.4,1.6
4281, Tucson,2017,Manual,17310,Diesel,145,61.7,1.7
4282, I40,2016,Semi-Auto,29334,Diesel,125,56.5,1.7
4283, Kona,2017,Manual,26301,Petrol,145,52.3,1.0
4284, Tucson,2017,Manual,24598,Diesel,125,58.9,2.0
4285, Tucson,2018,Manual,19495,Diesel,145,61.7,1.7
4286, Kona,2018,Manual,10920,Petrol,145,44.1,1.0
4287, I20,2016,Manual,23916,Petrol,20,62.8,1.0
4288, Tucson,2019,Semi-Auto,2515,Hybrid,150,40.4,2.0
4289, IX20,2017,Automatic,18250,Petrol,160,43.5,1.6
4290, Santa Fe,2017,Semi-Auto,28847,Diesel,240,42.8,2.2
4291, Kona,2019,Manual,9946,Petrol,145,44.1,1.0
4292, Tucson,2017,Manual,32223,Diesel,30,61.7,1.7
4293, Kona,2019,Manual,7178,Petrol,145,44.1,1.0
4295, I20,2015,Manual,33925,Petrol,125,51.4,1.4
4296, Santa Fe,2019,Semi-Auto,4223,Diesel,145,39.8,2.2
4297, Tucson,2016,Automatic,38340,Diesel,240,43.5,2.0
4298, I20,2017,Automatic,20187,Petrol,160,45.6,1.4
4299, Tucson,2016,Manual,60996,Diesel,30,61.7,1.7
4300, Kona,2019,Automatic,2041,Hybrid,140,52.3,1.6
4301, Kona,2018,Manual,7400,Petrol,145,44.1,1.0
4303, I10,2019,Manual,25,Petrol,145,49.6,1.0
4305, I20,2015,Manual,47900,Petrol,30,55.4,1.2
4307, I10,2016,Manual,19570,Petrol,20,60.1,1.0
4308, I800,2018,Manual,32997,Diesel,145,37.7,2.5
4309, I10,2018,Manual,32641,Petrol,145,60.1,1.0
4310, Tucson,2017,Semi-Auto,37241,Diesel,125,57.6,1.7
4312, I10,2018,Manual,7727,Petrol,145,60.1,1.0
4313, I10,2016,Manual,16422,Petrol,20,60.1,1.0
4314, I10,2017,Manual,32259,Petrol,145,57.7,1.2
4315, I10,2016,Manual,10500,Petrol,30,57.6,1.2
4317, I30,2018,Manual,14875,Petrol,145,56.5,1.0
4318, Tucson,2018,Semi-Auto,22983,Petrol,145,39.8,1.6
4319, IX20,2014,Manual,38601,Petrol,125,50.4,0.0
4320, I30,2019,Manual,1000,Petrol,145,41.5,1.4
4322, Kona,2019,Manual,6280,Petrol,145,44.1,1.0
4323, Tucson,2017,Semi-Auto,25630,Diesel,125,57.6,1.7
4324, I10,2017,Manual,33859,Petrol,145,57.7,1.2
4325, I10,2017,Manual,6875,Petrol,150,60.1,1.0
4327, I10,2019,Manual,4587,Petrol,145,49.6,1.0
4328, IX35,2014,Manual,50664,Diesel,145,53.3,1.7
4329, I40,2015,Manual,41000,Diesel,30,65.7,1.7
4330, I30,2013,Manual,58000,Diesel,0,76.3,1.6
4331, IX20,2017,Manual,13217,Petrol,145,50.4,1.4
4332, Ioniq,2020,Automatic,3140,Hybrid,140,62.8,1.6
4333, I40,2019,Manual,10,Diesel,145,52.3,1.6
4334, I20,2015,Manual,40700,Petrol,30,55.4,1.2
4335, I10,2014,Manual,20127,Petrol,20,60.1,1.0
4336, I20,2020,Manual,1974,Petrol,145,47.9,1.0
4337, Tucson,2018,Manual,23091,Petrol,145,44.8,1.6
4338, I10,2019,Manual,642,Petrol,145,49.6,1.0
4339, I10,2019,Manual,8483,Petrol,145,60.1,1.0
4340, I10,2018,Manual,40050,Petrol,150,60.1,1.0
4341, Santa Fe,2017,Semi-Auto,39589,Diesel,240,42.8,2.2
4342, Tucson,2017,Manual,31013,Diesel,30,61.4,1.7
4343, Tucson,2019,Manual,13980,Petrol,145,34.9,1.6
4345, Tucson,2016,Manual,52455,Diesel,30,61.7,0.0
4346, I10,2016,Manual,41519,Petrol,30,57.6,1.2
4347, Tucson,2018,Manual,13934,Petrol,150,44.8,1.6
4348, Ioniq,2018,Automatic,17598,Hybrid,135,78.5,1.6
4349, Ioniq,2019,Automatic,7865,Hybrid,135,78.5,1.6
4351, Tucson,2018,Manual,21000,Petrol,145,34.9,1.6
4352, I20,2017,Manual,9392,Petrol,30,58.9,1.2
4353, I10,2017,Manual,7913,Petrol,20,60.1,1.0
4354, I30,2017,Manual,35138,Diesel,145,74.3,1.6
4358, I10,2018,Manual,7963,Petrol,150,57.7,1.2
4359, Tucson,2018,Manual,10300,Diesel,145,48.7,1.6
4360, Tucson,2016,Manual,10710,Diesel,30,61.7,1.7
4361, I10,2019,Manual,9023,Petrol,150,57.6,1.2
4362, I40,2014,Manual,38406,Diesel,30,62.8,1.7
4363, I30,2015,Manual,50122,Petrol,150,47.1,1.4
4365, I20,2019,Manual,9748,Petrol,145,46.3,1.2
4366, I20,2013,Manual,33000,Petrol,30,57.6,1.2
4367, Kona,2019,Manual,9283,Petrol,150,44.1,1.0
4369, I10,2016,Manual,37721,Petrol,20,60.1,1.0
4371, Tucson,2017,Manual,10726,Diesel,150,61.7,1.7
4372, IX20,2016,Manual,28933,Petrol,125,50.4,1.4
4373, Kona,2018,Manual,23000,Petrol,145,54.3,1.0
4377, Ioniq,2019,Automatic,4048,Hybrid,135,62.8,1.6
4378, Kona,2019,Manual,5000,Petrol,145,44.1,1.0
4379, Tucson,2017,Manual,15679,Diesel,145,61.7,1.7
4380, Tucson,2017,Semi-Auto,37578,Diesel,150,57.6,1.7
4381, Tucson,2016,Manual,23793,Diesel,30,61.7,1.7
4382, I30,2007,Automatic,51279,Petrol,200,40.9,1.6
4384, I20,2018,Manual,13951,Petrol,145,46.3,1.2
4385, IX20,2016,Manual,15560,Petrol,125,50.4,1.4
4386, I10,2019,Manual,1586,Petrol,145,49.6,1.0
4387, Santa Fe,2019,Semi-Auto,9993,Diesel,145,42.8,2.2
4388, I10,2017,Manual,23455,Petrol,20,60.1,1.0
4389, I20,2017,Manual,21043,Petrol,30,58.9,1.2
4390, I10,2017,Manual,9273,Petrol,145,60.1,1.0
4391, I20,2017,Manual,2515,Petrol,145,55.4,1.2
4393, Kona,2018,Manual,14441,Petrol,145,44.1,1.0
4395, I30,2015,Automatic,33791,Diesel,20,67.3,1.6
4396, Ioniq,2018,Automatic,3297,Hybrid,135,78.5,1.6
4397, Tucson,2018,Manual,18856,Petrol,150,38.7,1.6
4399, I30,2016,Manual,32795,Diesel,0,78.4,1.6
4400, IX20,2017,Manual,19363,Petrol,145,50.4,1.4
4401, I20,2015,Manual,48458,Petrol,30,55.4,1.2
4402, Ioniq,2018,Automatic,24905,Hybrid,140,78.5,1.6
4403, I20,2020,Manual,1298,Petrol,145,46.3,1.2
4404, I800,2019,Manual,4054,Diesel,145,31.7,2.5
4407, I40,2014,Manual,46152,Diesel,30,62.8,1.7
4408, IX20,2013,Automatic,50150,Petrol,200,43.6,1.6
4409, I20,2016,Manual,34826,Petrol,30,58.9,1.2
4410, I30,2017,Manual,34817,Diesel,145,74.3,1.6
4412, I10,2016,Semi-Auto,21597,Petrol,150,47.9,1.2
4413, I20,2017,Manual,21640,Diesel,150,68.9,1.4
4414, Ioniq,2019,Automatic,5530,Hybrid,140,62.8,1.6
4415, Tucson,2018,Semi-Auto,33500,Diesel,145,57.7,1.7
4417, Tucson,2019,Automatic,548,Diesel,145,47.1,1.6
4418, Tucson,2019,Semi-Auto,20,Petrol,145,36.2,1.6
4419, Tucson,2018,Manual,25148,Petrol,145,44.8,1.6
4420, Tucson,2016,Automatic,20000,Diesel,200,47.1,2.0
4421, Tucson,2016,Manual,41953,Diesel,30,61.7,1.7
4422, I10,2018,Manual,7096,Petrol,145,57.7,1.2
4423, Santa Fe,2016,Manual,44905,Diesel,200,47.1,2.2
4425, I10,2019,Manual,50,Petrol,145,49.6,1.0
4426, I10,2017,Manual,22969,Petrol,145,60.1,1.0
4427, Tucson,2016,Manual,59776,Diesel,30,61.7,1.7
4429, Tucson,2018,Semi-Auto,12037,Petrol,145,39.8,1.6
4430, I30,2017,Manual,11581,Petrol,145,56.5,1.0
4432, I40,2019,Semi-Auto,11013,Diesel,145,53.3,1.6
4433, I20,2019,Manual,10758,Petrol,145,46.3,1.2
4435, Tucson,2019,Manual,5757,Petrol,145,34.9,1.6
4436, I10,2017,Manual,31589,Petrol,145,60.1,1.0
4437, I10,2016,Manual,32000,Petrol,30,57.6,1.2
4438, I30,2019,Manual,15000,Petrol,145,41.5,1.4
4439, Tucson,2018,Manual,19500,Petrol,145,38.7,1.6
4441, Tucson,2018,Manual,15474,Diesel,145,61.7,1.7
4442, I10,2018,Semi-Auto,29700,Petrol,150,47.9,1.2
4443, I800,2018,Automatic,32543,Diesel,145,28.0,2.5
4444, I20,2016,Manual,27918,Petrol,0,65.7,1.0
4445, Ioniq,2017,Other,27779,Hybrid,0,78.5,1.6
4446, I30,2017,Manual,34590,Diesel,0,78.4,1.6
4447, I10,2017,Manual,37798,Petrol,145,57.7,1.2
4448, Tucson,2016,Manual,27283,Diesel,30,61.7,1.7
4450, I30,2018,Manual,14927,Petrol,145,56.5,1.0
4451, IX20,2017,Automatic,4076,Petrol,145,43.5,1.6
4452, I10,2018,Manual,11175,Petrol,145,57.7,1.2
4453, Tucson,2019,Semi-Auto,3649,Petrol,150,36.2,1.6
4455, I10,2019,Manual,11005,Petrol,150,57.6,1.2
4456, Tucson,2017,Manual,36303,Diesel,30,61.4,1.7
4457, Santa Fe,2019,Semi-Auto,6982,Diesel,145,39.2,2.2
4458, I10,2018,Manual,15190,Petrol,145,60.1,1.0
4459, Tucson,2016,Semi-Auto,18864,Diesel,125,57.6,1.7
4460, I10,2013,Manual,33145,Petrol,20,61.4,1.2
4461, IX20,2013,Automatic,50150,Petrol,200,43.6,1.6
4462, IX20,2016,Manual,16407,Petrol,125,50.4,1.4
4463, I10,2020,Manual,500,Petrol,145,53.3,1.0
4464, I30,2011,Automatic,59220,Diesel,160,49.6,1.6
4465, Tucson,2019,Semi-Auto,4371,Diesel,145,40.4,2.0
4466, IX20,2012,Manual,32000,Diesel,30,64.2,1.6
4467, I30,2015,Manual,22653,Petrol,145,48.7,1.4
4468, I10,2017,Manual,26908,Petrol,20,60.1,1.0
4470, I10,2016,Manual,12938,Petrol,20,61.4,1.0
4471, Ioniq,2019,Automatic,4967,Hybrid,135,78.5,1.6
4472, I20,2016,Manual,34690,Petrol,30,58.9,1.2
4473, Tucson,2019,Manual,23773,Petrol,145,34.9,1.6
4474, Tucson,2017,Automatic,36459,Diesel,150,46.3,2.0
4475, I20,2016,Manual,28106,Petrol,30,56.5,1.2
4477, I30,2018,Manual,8265,Petrol,145,52.3,1.4
4478, Santa Fe,2017,Semi-Auto,26551,Diesel,150,42.8,2.2
4479, I20,2016,Manual,8000,Petrol,20,60.1,1.2
4480, I10,2018,Automatic,28889,Petrol,145,47.9,1.2
4481, I20,2017,Manual,35937,Petrol,30,58.9,1.2
4482, Tucson,2017,Manual,5863,Petrol,160,44.8,1.6
4484, I40,2016,Manual,40741,Diesel,30,65.7,1.7
4485, Ioniq,2018,Automatic,37445,Hybrid,135,78.5,1.6
4486, Tucson,2016,Manual,36469,Diesel,30,61.7,1.7
4487, I20,2016,Manual,18777,Petrol,30,55.4,1.2
4488, Tucson,2018,Manual,10,Diesel,145,61.4,1.7
4489, I20,2017,Manual,17772,Petrol,145,58.9,1.2
4490, Tucson,2017,Manual,30085,Diesel,150,61.4,1.7
4491, Ioniq,2019,Automatic,17212,Hybrid,135,78.5,1.6
4492, I800,2018,Manual,33389,Diesel,145,31.7,2.5
4494, I10,2018,Manual,15207,Petrol,145,60.1,1.0
4495, Kona,2019,Manual,10,Petrol,145,44.1,1.0
4499, Santa Fe,2015,Manual,61798,Diesel,205,46.3,2.2
4500, I30,2019,Manual,2122,Petrol,145,42.2,1.4
4501, I30,2019,Manual,4952,Petrol,145,42.2,1.4
4502, Tucson,2017,Manual,34498,Diesel,30,61.7,1.7
4503, I10,2016,Manual,17272,Petrol,20,61.4,0.0
4504, I10,2016,Semi-Auto,39063,Petrol,150,47.9,1.2
4505, Tucson,2017,Manual,2916,Diesel,145,61.7,1.7
4506, Tucson,2019,Semi-Auto,18731,Petrol,145,36.2,1.6
4507, Santa Fe,2019,Automatic,4000,Diesel,145,42.8,2.2
4508, I10,2014,Manual,24986,Petrol,30,57.6,1.2
4510, I10,2017,Manual,32107,Petrol,145,57.7,1.2
4511, I30,2017,Manual,21542,Diesel,150,74.3,1.6
4512, I20,2017,Manual,10670,Petrol,145,58.9,1.2
4513, I40,2015,Manual,43492,Diesel,30,62.8,1.7
4514, IX20,2017,Automatic,20673,Petrol,150,43.5,1.6
4515, Kona,2019,Manual,4672,Petrol,150,44.1,1.0
4516, I10,2020,Manual,1958,Petrol,150,56.5,1.0
4518, Tucson,2017,Manual,21000,Diesel,30,61.7,1.7
4519, IX20,2017,Manual,12245,Petrol,150,50.4,1.4
4520, Tucson,2017,Manual,26500,Diesel,145,54.3,2.0
4521, I10,2014,Manual,31575,Petrol,30,57.6,1.2
4523, I30,2019,Manual,3908,Petrol,145,34.0,2.0
4524, I30,2017,Manual,13480,Petrol,150,52.3,1.4
4526, Santa Fe,2018,Semi-Auto,13018,Diesel,145,42.8,2.2
4527, I20,2016,Manual,47282,Petrol,30,55.4,1.2
4528, Tucson,2020,Manual,4092,Diesel,145,48.7,1.6
4529, I40,2017,Manual,30000,Diesel,150,67.3,1.7
4531, I10,2017,Manual,27782,Petrol,145,60.1,1.0
4532, I800,2018,Manual,37620,Diesel,150,37.7,2.5
4533, I40,2015,Manual,54000,Diesel,30,65.7,1.7
4535, I30,2019,Manual,8259,Petrol,145,34.0,2.0
4536, Kona,2019,Automatic,165,Petrol,145,37.7,1.6
4537, Tucson,2019,Manual,2012,Petrol,145,35.3,1.6
4538, I10,2019,Manual,9995,Petrol,145,57.6,1.2
4539, Tucson,2017,Automatic,35753,Diesel,200,47.1,2.0
4540, I10,2014,Manual,23346,Petrol,30,57.6,1.2
4542, I30,2016,Manual,12668,Petrol,145,48.7,1.4
4543, Tucson,2017,Manual,37587,Diesel,145,54.3,2.0
4544, I10,2016,Manual,8790,Petrol,20,61.4,1.0
4545, Tucson,2018,Manual,13421,Diesel,150,48.7,1.6
4546, Tucson,2016,Manual,30581,Diesel,30,61.7,1.7
4547, Tucson,2017,Manual,12520,Diesel,145,61.7,1.7
4548, I10,2018,Manual,30655,Petrol,145,57.7,1.2
4550, I30,2019,Manual,6416,Petrol,145,44.8,1.0
4551, Ioniq,2018,Automatic,11942,Hybrid,135,78.5,1.6
4552, Tucson,2016,Manual,29508,Diesel,125,58.9,2.0
4554, I30,2018,Manual,11122,Diesel,145,74.3,1.6
4556, I10,2019,Manual,11544,Petrol,145,57.6,1.2
4557, IX20,2016,Manual,12936,Petrol,125,50.4,1.4
4558, I20,2016,Manual,15085,Petrol,30,58.9,1.0
4559, I30,2018,Manual,12233,Petrol,145,57.7,1.0
4561, I10,2016,Manual,31854,Petrol,20,60.1,0.0
4562, IX35,2013,Manual,56726,Diesel,150,48.7,1.7
4563, Tucson,2017,Manual,37173,Diesel,145,61.7,1.7
4564, I10,2017,Manual,30946,Petrol,150,57.7,1.2
4565, I800,2018,Manual,38330,Diesel,150,37.7,2.5
4566, I20,2013,Manual,24003,Petrol,125,54.3,1.4
4567, I30,2015,Manual,30010,Petrol,150,47.1,1.4
4569, Santa Fe,2016,Semi-Auto,30822,Diesel,235,42.8,2.2
4570, Ioniq,2019,Automatic,14368,Hybrid,135,78.5,1.6
4571, IX20,2013,Manual,85000,Petrol,150,45.6,1.4
4572, I10,2019,Manual,3000,Petrol,145,49.6,1.0
4573, I10,2019,Manual,3066,Petrol,145,60.1,1.0
4574, Santa Fe,2019,Semi-Auto,4372,Diesel,145,39.2,2.2
4575, I30,2020,Manual,1622,Petrol,150,34.0,2.0
4576, Ioniq,2018,Automatic,32360,Hybrid,135,78.5,1.6
4577, I10,2019,Manual,2362,Petrol,145,60.1,1.0
4578, Tucson,2017,Manual,27892,Diesel,145,61.7,1.7
4579, IX20,2015,Automatic,24610,Petrol,205,43.6,1.6
4580, I10,2015,Manual,47660,Petrol,20,60.1,0.0
4581, Tucson,2016,Manual,45876,Diesel,30,61.7,1.7
4582, I30,2018,Manual,11852,Petrol,145,57.7,1.0
4583, Santa Fe,2016,Automatic,23656,Diesel,235,42.8,2.2
4584, IX20,2019,Manual,100,Petrol,145,37.2,1.6
4585, I10,2017,Manual,23692,Petrol,20,60.1,1.0
4586, I10,2017,Manual,33834,Petrol,145,57.7,1.2
4587, I20,2017,Manual,20259,Petrol,20,62.8,1.0
4588, I10,2019,Manual,10000,Petrol,145,57.6,1.2
4589, I30,2019,Manual,3107,Petrol,145,44.8,1.4
4590, Tucson,2018,Manual,12085,Diesel,145,61.7,1.7
4591, Tucson,2019,Manual,5338,Petrol,145,34.9,1.6
4593, Tucson,2016,Manual,69332,Diesel,145,54.3,2.0
4595, I20,2016,Automatic,28600,Petrol,200,42.2,1.4
4596, IX20,2017,Automatic,31100,Petrol,160,43.5,1.6
4597, I30,2017,Manual,11276,Petrol,145,52.3,1.4
4598, IX35,2015,Manual,64708,Diesel,150,53.3,1.7
4599, Tucson,2017,Manual,21431,Diesel,145,58.9,2.0
4600, I800,2018,Manual,37530,Diesel,145,37.7,2.5
4602, I20,2017,Manual,19229,Petrol,145,62.8,1.0
4603, I20,2016,Manual,37027,Petrol,30,56.5,1.2
4604, Tucson,2019,Manual,10,Petrol,145,35.3,1.6
4605, Tucson,2019,Manual,7374,Hybrid,145,47.9,1.6
4606, I30,2009,Manual,94000,Petrol,160,46.3,1.4
4607, I30,2015,Manual,48949,Diesel,0,78.4,1.6
4608, I10,2015,Manual,13425,Petrol,30,57.6,1.2
4609, I10,2018,Manual,15395,Petrol,150,60.1,1.0
4610, I800,2018,Automatic,35757,Diesel,145,28.0,2.5
4616, I30,2015,Automatic,49489,Petrol,200,41.5,1.6
4617, IX35,2015,Manual,45163,Diesel,145,53.3,1.7
4618, I20,2018,Manual,28998,Petrol,145,55.4,1.2
4619, Kona,2019,Manual,1990,Petrol,145,44.1,1.0
4621, Tucson,2018,Manual,19076,Diesel,145,61.7,1.7
4622, Ioniq,2019,Automatic,3827,Hybrid,135,78.5,1.6
4623, I800,2016,Manual,48859,Diesel,300,37.7,2.5
4625, I20,2019,Manual,6979,Petrol,145,46.3,1.2
4626, I10,2018,Manual,9151,Petrol,145,57.7,1.2
4627, Kona,2019,Manual,15,Petrol,145,44.1,1.0
4628, I10,2009,Automatic,59000,Petrol,140,47.9,1.2
4630, I10,2014,Manual,45495,Petrol,30,57.6,1.2
4631, I10,2019,Manual,2000,Petrol,145,49.6,1.0
4632, I10,2017,Manual,9966,Petrol,145,57.7,1.2
4633, Santa Fe,2016,Automatic,55000,Diesel,235,42.8,2.2
4636, I10,2016,Manual,49430,Petrol,20,60.1,1.0
4637, Tucson,2017,Manual,15999,Diesel,145,61.7,1.7
4638, I20,2018,Manual,4650,Petrol,145,56.5,1.0
4639, I30,2015,Automatic,18078,Diesel,20,67.3,1.6
4640, Tucson,2016,Automatic,35794,Diesel,205,46.3,2.0
4643, IX20,2017,Manual,12803,Petrol,125,50.4,1.4
4644, Tucson,2017,Manual,23643,Diesel,145,61.7,1.7
4646, I10,2011,Manual,94138,Petrol,20,61.4,1.2
4647, Kona,2019,Manual,5986,Petrol,145,44.1,1.0
4648, Tucson,2017,Semi-Auto,34755,Diesel,125,57.6,1.7
4649, Santa Fe,2019,Semi-Auto,130,Diesel,145,42.8,2.2
4650, Tucson,2016,Manual,26000,Diesel,125,58.9,2.0
4651, I10,2017,Manual,10000,Petrol,150,57.7,1.2
4652, I20,2017,Manual,24286,Petrol,150,58.9,1.2
4653, Santa Fe,2019,Semi-Auto,5931,Diesel,145,39.2,2.2
4655, I10,2016,Manual,36193,Petrol,30,57.6,1.2
4657, I30,2019,Manual,2144,Petrol,145,34.0,2.0
4658, Santa Fe,2014,Semi-Auto,48900,Diesel,260,41.5,2.2
4659, Ioniq,2017,Automatic,29058,Hybrid,0,78.5,1.6
4660, I10,2018,Manual,12544,Petrol,145,57.7,1.2
4661, Tucson,2018,Semi-Auto,31400,Petrol,145,39.8,1.6
4662, Santa Fe,2016,Manual,10236,Diesel,200,47.1,2.2
4663, Santa Fe,2013,Semi-Auto,25976,Diesel,260,41.5,2.2
4664, IX20,2018,Manual,2259,Petrol,145,37.2,1.6
4665, Tucson,2017,Manual,19744,Diesel,30,61.7,1.7
4666, I800,2018,Manual,38560,Diesel,145,37.7,2.5
4667, I10,2015,Manual,25705,Petrol,20,60.1,1.0
4668, Santa Fe,2009,Manual,95000,Diesel,305,38.7,2.2
4669, Tucson,2018,Manual,7482,Petrol,145,44.8,1.6
4670, I800,2018,Automatic,33389,Diesel,145,31.7,2.5
4671, Tucson,2018,Manual,8523,Diesel,145,45.6,1.6
4672, I10,2019,Manual,10,Petrol,145,49.6,1.0
4673, Tucson,2016,Manual,25910,Diesel,200,47.9,2.0
4674, Tucson,2016,Semi-Auto,15589,Diesel,125,57.6,1.7
4675, Tucson,2017,Semi-Auto,35776,Diesel,125,57.6,1.7
4676, I40,2019,Semi-Auto,1650,Diesel,145,54.3,1.6
4677, Tucson,2018,Semi-Auto,32652,Diesel,145,57.7,1.7
4678, I10,2018,Manual,30549,Petrol,145,57.7,1.2
4679, I800,2019,Automatic,15927,Diesel,145,28.0,2.5
4680, I20,2018,Manual,4856,Petrol,150,47.9,1.0
4681, Ioniq,2019,Automatic,5500,Hybrid,135,78.5,1.6
4682, Tucson,2019,Manual,10000,Petrol,150,34.9,1.6
4683, I10,2018,Manual,10164,Petrol,145,60.1,1.0
4684, I10,2017,Manual,27821,Petrol,20,60.1,1.0
4685, I10,2016,Automatic,18000,Petrol,150,47.9,1.2
4686, Ioniq,2018,Automatic,20000,Hybrid,135,78.5,1.6
4687, I40,2016,Manual,56001,Diesel,20,67.3,1.7
4689, Tucson,2017,Manual,31164,Diesel,145,61.7,1.7
4691, IX20,2015,Automatic,12000,Petrol,200,43.6,1.6
4692, I40,2019,Semi-Auto,2450,Diesel,145,53.3,1.6
4693, I10,2018,Manual,13678,Petrol,145,60.1,1.0
4694, I30,2018,Manual,12130,Petrol,145,57.7,1.0
4695, IX35,2011,Manual,42000,Diesel,205,47.9,2.0
4697, Ioniq,2018,Automatic,14886,Hybrid,135,256.8,1.6
4698, Kona,2019,Semi-Auto,5521,Petrol,145,34.0,1.6
4699, Tucson,2016,Automatic,40601,Diesel,200,47.1,2.0
4700, I20,2019,Manual,310,Petrol,145,46.3,1.2
4702, IX35,2014,Manual,54550,Diesel,150,53.3,1.7
4703, Tucson,2017,Manual,10320,Diesel,30,61.7,1.7
4705, I30,2019,Manual,3398,Petrol,145,41.5,1.4
4706, Kona,2018,Manual,20414,Petrol,145,52.3,1.0
4709, I10,2015,Manual,7516,Petrol,20,60.1,1.0
4710, Kona,2019,Manual,4989,Petrol,145,44.1,1.0
4711, I20,2014,Manual,48701,Petrol,30,57.6,1.2
4712, Santa Fe,2010,Manual,72570,Diesel,260,41.5,2.2
4714, Tucson,2015,Automatic,75000,Diesel,200,46.3,2.0
4715, I30,2016,Manual,56693,Diesel,0,78.4,1.6
4716, I10,2017,Manual,22500,Petrol,30,57.6,1.2
4718, I30,2019,Manual,500,Petrol,145,34.0,2.0
4719, I20,2014,Manual,47278,Diesel,20,68.9,1.4
4721, I10,2017,Manual,7856,Petrol,150,60.1,1.0
4723, I30,2018,Manual,15804,Petrol,145,57.7,1.0
4725, I20,2017,Manual,5000,Petrol,145,65.7,1.0
4726, I40,2016,Manual,32309,Diesel,20,67.3,1.7
4727, Kona,2019,Semi-Auto,4461,Diesel,145,52.3,1.6
4730, I800,2019,Manual,14674,Diesel,145,31.7,2.5
4731, I10,2020,Manual,371,Petrol,150,56.5,1.0
4733, IX20,2019,Manual,3850,Petrol,145,37.2,1.6
4735, I40,2019,Semi-Auto,9000,Diesel,145,54.3,1.6
4738, I30,2017,Manual,19273,Diesel,145,74.3,1.6
4739, I10,2018,Manual,7006,Petrol,145,57.7,1.2
4740, Tucson,2018,Manual,17330,Petrol,145,38.7,1.6
4741, I800,2018,Automatic,34605,Diesel,145,28.0,2.5
4742, Santa Fe,2019,Semi-Auto,6697,Diesel,145,39.2,2.2
4743, Santa Fe,2018,Automatic,9648,Diesel,145,39.2,2.2
4744, Kona,2018,Manual,7138,Petrol,145,52.3,1.0
4745, Tucson,2018,Manual,16314,Petrol,145,44.8,1.6
4748, I30,2015,Manual,124000,Diesel,0,78.4,1.6
4749, I10,2015,Semi-Auto,8537,Petrol,145,47.9,1.2
4750, I10,2015,Manual,42692,Petrol,20,61.4,1.0
4751, I30,2018,Manual,17070,Petrol,145,56.5,1.0
4752, Tucson,2018,Manual,4411,Petrol,145,34.9,1.6
4753, Ioniq,2017,Automatic,11469,Hybrid,135,78.5,1.6
4754, I800,2018,Manual,38090,Diesel,145,37.7,2.5
4759, I10,2015,Manual,16000,Petrol,30,57.6,1.2
4760, Santa Fe,2019,Semi-Auto,1173,Diesel,145,39.2,2.2
4762, IX20,2016,Manual,27000,Petrol,125,50.4,1.4
4764, Tucson,2019,Semi-Auto,10003,Hybrid,150,50.4,1.6
4765, I10,2016,Manual,16751,Petrol,30,57.6,1.2
4766, I20,2013,Manual,45461,Petrol,30,57.6,1.2
4767, I30,2018,Manual,7217,Petrol,150,57.7,1.0
4768, I20,2018,Automatic,20796,Petrol,145,45.6,1.4
4769, Tucson,2019,Manual,2450,Petrol,145,35.3,1.6
4770, Santa Fe,2019,Automatic,1791,Diesel,145,39.2,2.2
