ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
9375,F,Flight,4,2,180,4,medium,M,9,4329
9376,F,Ship,4,5,261,2,medium,M,6,5920
9377,A,Ship,5,4,259,3,low,F,38,3720
9378,A,Ship,4,3,163,8,medium,F,6,5739
9379,C,Ship,2,2,152,4,low,M,6,4606
9380,C,Ship,3,4,184,3,low,M,7,5438
9381,F,Ship,5,1,258,2,medium,F,22,3713
9382,A,Ship,4,2,258,7,medium,M,3,4538
9383,A,Ship,4,4,163,2,low,F,9,4720
9384,C,Ship,4,3,229,2,low,M,6,4226
9385,C,Flight,5,4,217,2,medium,F,3,5925
9386,A,Ship,3,5,143,3,low,F,10,5021
9387,C,Ship,3,4,175,3,medium,M,4,1519
9388,D,Flight,5,4,212,6,medium,F,5,2041
9389,F,Ship,2,3,188,3,medium,F,51,3191
9390,B,Ship,5,1,239,5,low,M,1,1239
9391,A,Road,6,2,240,4,low,M,9,4099
9392,C,Ship,6,4,285,4,medium,M,4,1244
9394,B,Ship,4,2,240,5,medium,M,7,1711
9397,F,Ship,3,2,264,3,medium,F,43,3439
9398,C,Road,3,5,242,2,low,F,6,5635
9399,C,Ship,3,4,165,2,low,M,48,1706
9400,A,Ship,3,1,150,3,low,F,43,1831
9401,F,Ship,3,5,193,2,low,F,10,5776
9402,A,Flight,5,2,240,2,medium,M,4,4447
9403,A,Flight,4,4,154,6,medium,F,10,4361
9404,F,Flight,3,5,242,2,low,M,1,5803
9405,C,Ship,5,1,245,3,medium,M,9,5690
9406,A,Ship,2,2,161,2,medium,F,1,1642
9407,B,Road,4,5,265,3,medium,F,41,3101
9408,F,Ship,4,1,177,2,low,F,22,1698
9410,B,Ship,5,1,241,3,low,M,7,5342
9411,B,Flight,3,4,179,2,medium,M,5,1340
9412,A,Road,5,1,179,3,low,F,62,1945
9413,A,Ship,3,3,137,4,low,M,6,4803
9414,B,Ship,3,3,229,3,medium,F,8,4549
9415,B,Ship,3,3,240,3,low,F,5,4888
9416,F,Ship,4,3,263,3,low,F,3,5253
9419,F,Road,3,1,119,2,low,F,10,4146
9420,F,Ship,3,5,265,3,medium,M,4,4268
9421,C,Ship,3,3,160,3,low,M,1,4769
9422,F,Ship,5,4,266,6,low,F,5,5481
9423,F,Flight,4,1,222,2,low,F,10,4714
9424,D,Ship,$7,1,300,4,medium,F,10,1148
9425,D,Flight,3,3,163,3,medium,M,5,5362
9426,B,Ship,6,4,294,4,medium,M,6,1112
9427,F,Ship,5,2,168,3,low,F,50,1486
9428,C,Ship,6,5,300,5,low,M,1,1188
9430,D,Ship,3,5,227,4,low,F,9,4647
9431,C,Ship,3,3,160,3,medium,F,65,1228
9432,C,Road,5,2,250,2,medium,F,6,5565
9433,A,Ship,4,5,215,2,medium,F,34,2258
9434,C,Ship,4,1,160,5,low,F,10,4018
9436,D,Road,2,1,154,3,medium,F,4,5100
9437,F,Ship,5,5,124,3,low,M,10,4331
9438,A,Flight,3,5,254,3,low,M,6,4703
9439,F,Ship,3,3,177,3,medium,M,10,5374
9441,D,Ship,6,1,222,5,medium,M,26,3137
9442,B,Ship,3,1,227,3,low,M,10,4305
9443,B,Ship,5,5,167,3,low,M,10,5591
9444,A,Ship,$7,2,310,4,low,F,7,1294
9445,A,Flight,4,2,249,6,low,F,9,1673
9446,A,Ship,3,4,265,8,low,M,2,3622
9447,B,Road,3,4,156,3,low,M,4,4628
9448,F,Ship,4,5,261,2,low,M,3,4119
9449,A,Ship,4,3,262,3,medium,M,46,2904
9450,B,Ship,2,1,271,6,low,F,2,4237
9451,F,Road,3,3,205,3,medium,F,19,2167
9452,D,Ship,3,5,133,8,medium,F,8,5002
9453,F,Flight,3,3,157,2,medium,F,62,1366
9457,D,Ship,6,5,213,4,medium,F,3,5549
9458,C,Ship,5,2,260,3,low,M,1,4799
9459,B,Flight,4,5,257,3,medium,M,5,4180
9460,F,Ship,5,1,156,6,medium,F,4,4821
9462,F,Ship,5,2,270,4,medium,M,8,1631
9465,B,Flight,5,2,278,2,low,F,17,2493
9466,F,Ship,5,1,224,2,low,F,14,2959
9468,D,Ship,3,1,167,2,low,F,8,4171
9469,A,Ship,4,3,118,5,low,F,15,1601
9470,C,Road,4,4,203,5,low,M,36,3912
9471,D,Flight,3,5,157,4,medium,M,26,1969
9472,D,Ship,3,5,269,8,medium,M,8,4462
9475,A,Road,5,2,192,2,low,M,5,4046
9476,B,Ship,3,4,205,3,high,F,1,5407
9477,C,Ship,4,4,232,5,medium,M,2,1386
9478,C,Flight,6,2,290,4,medium,M,1,1111
9479,D,Ship,4,2,185,2,medium,M,4,2212
9481,F,Flight,4,1,241,3,medium,M,6,4558
9484,F,Ship,4,5,198,2,medium,M,51,2820
9486,F,Ship,3,5,270,2,medium,F,46,2716
9487,B,Ship,6,4,292,4,medium,F,7,1094
9488,F,Road,3,3,236,2,medium,F,58,3360
9491,A,Ship,5,4,229,5,low,M,9,1069
9492,A,Ship,$7,3,288,4,medium,M,3,1989
9493,B,Flight,5,5,142,4,medium,M,8,5372
9494,A,Ship,6,2,309,4,medium,F,8,1289
9495,A,Ship,6,5,254,4,low,M,7,1674
9496,D,Ship,4,3,241,5,low,M,6,1324
9497,A,Ship,3,2,181,3,low,F,29,2164
9498,F,Ship,5,3,123,2,low,F,30,1068
9500,B,Ship,4,4,197,3,medium,M,20,3080
9501,F,Ship,3,5,205,4,low,F,9,4819
9502,F,Ship,3,5,163,2,low,F,49,1034
9504,D,Ship,3,2,109,3,medium,F,15,1710
9506,A,Flight,4,2,246,3,medium,M,1,5113
9507,F,Ship,4,5,145,3,medium,M,45,1059
9508,F,Ship,3,5,146,3,medium,F,7,4126
9509,C,Ship,3,5,212,3,low,F,2,2456
9511,F,Ship,4,3,170,2,medium,F,33,1980
9512,C,Ship,3,4,269,3,medium,F,21,3716
9513,D,Ship,4,4,259,3,low,M,3,4509
9514,F,Ship,6,5,284,4,medium,M,8,5346
9515,F,Flight,3,5,220,4,low,M,2,4313
9517,F,Road,3,3,154,10,medium,F,1,5235
9518,F,Ship,5,5,139,4,medium,F,3,4433
9520,F,Flight,3,1,153,2,medium,F,51,1841
9521,C,Ship,4,4,218,4,low,M,6,4377
9522,C,Ship,4,2,273,3,low,M,2,5712
9523,B,Ship,4,3,244,3,low,M,7,4761
9524,A,Ship,4,4,224,5,medium,F,5,1184
9529,D,Ship,5,2,176,4,low,M,1,5810
9530,D,Ship,2,2,249,3,low,F,3,4129
9531,A,Ship,4,1,256,4,medium,F,3,5324
9532,F,Ship,4,3,157,3,medium,M,9,4990
9533,B,Ship,3,1,154,10,medium,F,3,4524
9534,F,Ship,6,5,240,3,low,M,4,5219
9536,F,Ship,5,2,280,3,high,F,8,5858
9537,F,Road,5,5,218,5,low,M,5,4303
9541,B,Ship,5,2,195,6,high,M,5,5339
9542,B,Road,3,2,227,2,low,M,10,5401
9543,A,Flight,5,4,250,4,medium,M,4,4531
9544,A,Ship,6,4,217,5,low,F,7,3725
9545,D,Ship,5,5,287,4,low,M,4,1509
9546,C,Ship,5,4,222,3,low,M,3,5555
9547,A,Ship,4,4,228,5,low,F,1,1788
9548,F,Road,4,5,153,3,low,M,10,1183
9549,A,Ship,3,1,165,3,low,F,1,1417
9550,A,Ship,4,2,163,3,low,F,11,1926
9551,F,Ship,4,1,114,3,medium,F,9,1240
9553,A,Ship,3,3,154,4,high,F,2,4921
9554,F,Ship,4,5,274,3,medium,M,5,4773
9555,F,Ship,5,3,267,3,low,M,9,5258
9556,A,Ship,3,1,255,2,medium,M,42,3459
9557,A,Flight,3,5,212,2,medium,M,56,3547
9558,D,Road,4,1,259,3,low,M,20,2154
9559,C,Ship,4,3,139,2,high,F,2,4041
9560,F,Ship,5,4,226,2,low,M,6,4547
9562,B,Road,3,5,110,3,medium,M,3,4252
9563,B,Ship,4,5,272,4,medium,F,9,5034
9565,F,Road,3,3,153,3,low,F,3,4829
9566,F,Ship,4,1,246,6,low,M,4,1489
9567,F,Flight,6,2,243,4,low,M,4,1768
9570,B,Ship,3,1,242,6,low,M,10,5493
9572,C,Ship,3,1,196,2,low,M,10,4141
9574,F,Flight,4,5,134,3,medium,M,3,5000
9575,B,Ship,3,2,198,4,medium,F,4,4564
9576,A,Flight,5,5,132,2,high,M,6,4392
9578,F,Ship,5,4,173,4,high,F,8,5284
9579,F,Road,4,1,208,2,low,F,5,5707
9580,F,Ship,3,1,150,2,low,F,6,5697
9581,C,Flight,5,2,254,3,medium,F,8,5892
9583,A,Ship,$7,5,254,4,medium,F,1,1347
9585,B,Flight,3,5,189,2,low,M,8,4567
9588,F,Ship,6,5,286,4,medium,F,4,4889
9589,A,Ship,6,4,271,4,medium,M,8,1867
9590,C,Ship,5,4,215,3,low,F,5,5552
9592,D,Ship,6,4,270,4,low,F,10,1199
9593,F,Road,4,4,180,4,medium,F,7,5609
9595,B,Flight,4,1,171,2,low,M,3,4271
9596,C,Road,6,4,286,4,medium,F,5,4262
9599,C,Road,4,3,163,3,low,F,45,1395
9600,D,Ship,4,3,223,3,medium,F,9,5897
9601,F,Road,3,2,145,2,low,M,3,4409
9602,D,Ship,4,1,258,3,low,F,10,4906
9603,F,Ship,3,2,157,3,high,F,1,5398
9607,C,Flight,3,4,156,3,medium,M,4,4519
9609,A,Ship,4,4,246,3,medium,F,2,4150
9610,F,Road,2,2,129,3,medium,F,22,6614
9611,C,Road,5,4,217,3,medium,F,8,4949
9616,D,Ship,3,1,232,2,low,F,3,4562
9617,A,Flight,6,4,279,4,low,F,10,1462
9620,A,Road,4,3,270,2,low,M,7,5814
9621,C,Ship,5,3,220,6,medium,F,6,1830
9622,B,Ship,4,3,232,5,low,F,9,1856
9623,D,Flight,3,5,206,4,low,M,6,5038
9624,D,Ship,4,5,268,2,high,M,32,3675
9626,C,Ship,5,2,160,3,high,M,3,4599
9627,F,Ship,3,3,185,3,medium,F,10,4387
9630,D,Ship,3,2,160,4,low,F,9,5112
9631,F,Ship,4,3,136,3,medium,M,20,1531
9632,F,Ship,5,3,257,2,low,F,61,3341
9633,C,Ship,6,5,295,4,medium,M,1,1159
9634,C,Ship,6,2,261,4,medium,M,8,1891
9635,D,Ship,5,2,281,4,high,F,5,3357
9637,C,Ship,5,1,249,5,medium,M,10,1561
9638,B,Ship,5,5,197,4,low,F,7,4141
9639,D,Ship,3,5,137,2,medium,M,38,1647
9640,F,Road,4,4,246,3,medium,M,5,5029
9641,C,Ship,2,4,189,3,low,M,3,5897
9642,D,Ship,6,4,275,4,low,F,3,1182
9643,D,Flight,4,3,266,6,medium,F,5,5209
9644,A,Ship,3,5,161,2,low,F,8,5021
9645,F,Ship,2,1,209,5,low,F,64,2016
9646,F,Ship,2,5,158,3,low,F,40,1722
9647,F,Ship,4,4,127,4,high,M,54,1239
9648,D,Road,3,1,224,3,low,F,48,3672
9649,C,Ship,2,3,248,4,high,F,2,4521
9650,B,Ship,4,5,270,10,medium,M,9,5085
9651,A,Ship,4,4,266,3,low,M,10,5221
9652,C,Ship,4,4,173,3,medium,F,61,1609
9656,D,Ship,5,1,235,5,low,M,4,1259
9658,F,Ship,3,2,136,4,low,M,62,1090
9659,B,Flight,3,2,189,3,medium,F,2,4152
9660,A,Ship,4,3,109,2,medium,F,4,5407
9662,B,Flight,5,2,232,3,low,M,5,5607
9663,F,Ship,3,2,179,2,high,F,8,5589
9664,C,Flight,3,2,207,2,medium,F,10,4070
9665,C,Ship,4,2,220,3,low,F,9,5896
9666,F,Ship,$7,3,250,5,medium,F,4,1163
9668,C,Ship,6,1,264,4,low,M,10,1960
9669,A,Flight,3,5,223,4,high,F,7,5042
9670,A,Ship,3,5,266,2,high,F,3,5195
9671,B,Ship,3,2,158,2,medium,F,8,5907
9672,D,Ship,3,3,242,3,low,F,51,3935
9673,B,Flight,4,5,155,2,medium,M,41,1367
9674,D,Ship,4,1,187,2,low,M,5,5691
9675,D,Ship,4,3,170,6,medium,M,6,4998
9676,C,Road,5,3,256,6,medium,M,3,1441
9678,B,Road,4,2,265,6,low,M,8,1391
9679,F,Ship,5,1,259,6,low,F,2,1876
9680,F,Ship,3,4,183,2,medium,F,52,2078
9681,C,Flight,6,1,291,5,medium,F,53,1682
9684,F,Ship,2,3,136,3,low,F,19,1568
9685,C,Ship,6,1,196,4,medium,F,2,5844
9687,B,Flight,3,1,191,3,low,M,1,4705
9690,B,Flight,3,1,174,6,medium,F,4,4910
9691,A,Ship,3,1,101,5,low,F,3,4807
9693,B,Ship,2,2,173,3,low,F,10,4736
9694,A,Road,3,4,250,2,high,M,61,3207
9696,B,Ship,3,2,238,4,low,F,7,5254
9698,D,Ship,6,2,218,6,medium,M,1,4558
9699,D,Ship,4,2,262,3,low,M,2,4015
9700,F,Ship,4,4,166,2,low,M,8,5192
9701,B,Ship,2,4,147,2,medium,F,65,1738
9702,B,Road,2,2,148,3,high,F,35,1349
9703,C,Flight,4,2,111,2,high,F,4,5393
9704,F,Flight,3,2,264,4,medium,M,1,4877
9705,C,Ship,4,1,225,2,medium,F,10,4577
9706,B,Flight,3,5,257,2,low,M,2,5251
9708,C,Ship,3,5,260,4,medium,F,8,4162
9710,A,Ship,3,2,148,2,low,F,1,4133
9711,B,Ship,5,1,267,5,medium,M,10,1505
9715,D,Road,5,2,264,5,low,F,27,3118
9716,F,Ship,5,4,267,2,medium,M,4,4053
9717,B,Road,5,2,250,5,low,F,9,1897
9718,A,Ship,4,1,267,4,medium,M,2,4024
9719,F,Ship,4,1,151,3,high,F,39,1458
9720,F,Ship,6,5,275,4,low,M,2,1700
9721,D,Road,6,3,262,6,high,M,5,4506
9722,D,Road,4,5,180,3,medium,F,1,5088
9724,F,Ship,3,2,270,6,medium,F,10,4725
9725,D,Ship,3,2,144,3,medium,F,48,1867
9728,F,Ship,4,5,251,5,medium,M,10,1683
9729,B,Ship,4,3,261,3,low,F,10,2802
9732,F,Road,6,5,244,3,low,M,9,5634
9733,B,Ship,6,3,308,5,medium,F,4,1118
9736,D,Ship,$7,2,300,4,medium,F,10,1179
9737,A,Road,3,4,148,4,medium,F,9,5301
9738,F,Ship,4,4,170,3,low,M,29,1188
9739,F,Ship,4,4,194,4,low,F,10,5024
9742,F,Ship,3,4,285,3,low,M,9,4768
9743,A,Ship,3,2,206,2,low,F,7,4185
9744,B,Flight,4,3,146,4,medium,F,24,1844
9746,D,Flight,5,4,307,5,low,M,8,1903
9748,F,Ship,4,2,167,4,high,M,5,5250
9750,F,Ship,5,3,121,2,medium,F,4,5231
9751,D,Ship,3,3,241,5,low,M,8,2182
9752,D,Flight,5,2,223,3,low,F,51,3687
9753,C,Road,4,3,201,4,medium,F,3,4797
9754,D,Ship,5,2,146,7,low,M,7,5204
9755,F,Ship,5,2,140,5,medium,M,2,1521
9756,F,Flight,3,2,263,3,low,F,57,2113
9758,B,Ship,5,1,155,2,medium,F,40,1024
9759,F,Ship,6,5,215,4,medium,M,5,5409
9760,A,Ship,4,2,209,4,low,F,10,3370
9761,A,Ship,4,5,257,2,medium,M,5,4127
9762,D,Ship,4,4,257,5,medium,F,9,1869
9763,D,Flight,5,3,269,5,low,F,3,1667
9766,F,Road,5,5,275,3,low,F,9,1691
9767,D,Flight,5,1,228,2,high,M,6,4984
9770,F,Ship,3,1,155,3,low,M,49,1203
9771,D,Ship,3,2,220,3,low,M,22,2818
9772,F,Flight,4,2,272,2,low,M,57,2377
9773,D,Ship,3,3,237,5,low,M,48,2057
9775,A,Ship,4,5,134,3,low,F,8,5694
9776,D,Road,5,2,168,2,low,F,10,5225
9777,F,Ship,4,1,263,5,low,F,62,2292
9785,C,Ship,4,3,213,3,medium,M,57,3599
9787,A,Ship,3,1,178,4,medium,M,9,5727
9789,C,Flight,3,5,229,6,medium,M,22,2717
9790,F,Ship,3,1,207,2,low,F,7,5596
9791,C,Ship,2,5,264,3,medium,F,3,4320
9792,F,Ship,5,1,227,5,low,M,6,1667
9793,D,Ship,5,4,120,4,high,M,1,4183
9794,F,Flight,3,3,182,10,low,M,3,5555
9795,F,Flight,4,5,98,4,low,M,5,5188
9796,A,Ship,4,5,196,3,low,F,4,5610
9798,F,Ship,5,5,157,4,medium,M,60,1407
9799,F,Ship,5,5,236,3,high,M,4,5724
9801,A,Road,6,3,233,3,medium,F,9,4293
9802,D,Flight,5,3,270,5,medium,F,7,1303
9803,A,Road,6,2,269,6,medium,M,4,4423
9804,F,Road,4,4,280,3,medium,M,5,5624
9805,F,Ship,6,1,168,5,high,F,65,1601
9806,A,Ship,4,2,201,2,low,M,3,4869
9807,B,Ship,4,4,146,3,low,M,3,5225
9808,F,Flight,3,5,207,4,low,M,10,4092
9809,B,Ship,5,2,284,4,low,M,1,4171
9810,F,Ship,3,5,147,4,high,M,10,5164
9811,B,Ship,2,1,163,3,low,F,3,5873
9812,F,Ship,3,4,257,4,low,M,10,4415
9815,A,Ship,3,1,139,5,medium,F,5,4572
9816,C,Road,3,1,254,4,medium,M,9,4571
9817,F,Ship,3,2,135,3,low,M,27,1898
9818,B,Ship,4,1,201,8,medium,M,4,4295
9819,F,Ship,3,5,183,3,low,F,2,3459
9820,C,Ship,4,1,155,3,medium,M,9,4443
9821,A,Ship,3,5,159,2,medium,M,6,5804
9822,F,Flight,6,1,250,4,low,F,2,1783
9823,B,Ship,4,5,135,3,low,F,6,4557
9824,C,Road,5,1,258,3,high,M,3,4908
9825,B,Ship,5,3,192,3,medium,F,6,4037
9827,F,Road,4,4,164,4,medium,F,1,4365
9829,A,Road,2,4,198,3,low,M,37,2555
9830,A,Ship,4,1,147,3,low,M,11,1434
9834,D,Road,2,1,167,2,low,M,46,1023
9836,A,Ship,5,3,231,3,medium,F,2,4735
9837,B,Flight,5,3,206,2,medium,M,7,4531
9838,C,Ship,4,4,241,3,low,F,8,5206
9839,A,Ship,6,4,306,4,low,F,8,1691
9841,C,Ship,3,5,275,4,medium,M,10,5066
9842,B,Road,3,3,249,3,medium,M,51,2173
9844,A,Road,2,2,165,3,medium,F,10,4080
9848,B,Ship,5,2,190,2,low,M,1,5005
9849,D,Ship,4,4,246,3,low,M,9,5041
9850,B,Ship,3,1,167,3,medium,M,10,4341
9851,B,Flight,3,1,178,3,low,M,3,4811
9852,F,Ship,5,3,233,5,medium,F,3,1398
9854,F,Ship,4,2,167,3,low,M,21,1637
9855,C,Ship,4,5,246,3,medium,F,7,4956
9858,B,Road,4,2,274,5,low,F,8,1246
9859,F,Flight,4,1,179,3,low,M,63,1215
9860,D,Ship,5,3,181,4,low,F,2,5332
9863,F,Ship,6,4,260,4,medium,M,1,1726
9865,A,Road,3,3,150,2,medium,F,61,1053
9866,D,Ship,2,5,233,3,medium,M,10,5211
9868,F,Ship,5,4,222,6,low,F,9,1003
9869,F,Road,4,1,206,3,low,F,4,4745
9870,B,Ship,3,1,161,3,low,F,57,1918
9871,D,Ship,4,3,144,3,low,M,1,5881
9872,B,Road,4,1,259,3,medium,M,5,4435
9873,C,Ship,6,2,298,4,low,M,2,1648
9874,D,Ship,3,4,214,3,low,F,1,5722
9876,D,Flight,4,4,268,3,medium,M,10,4531
9877,A,Road,3,4,202,3,medium,M,28,3707
9878,C,Flight,5,2,156,5,low,M,9,5237
9879,F,Road,4,3,217,6,medium,F,6,1552
9880,B,Ship,3,5,243,3,medium,M,4,3189
9882,C,Flight,4,3,186,3,medium,F,9,5131
9883,A,Road,6,1,283,5,low,F,10,1304
9884,D,Ship,4,5,186,7,medium,F,1,4357
9887,C,Road,3,4,150,2,medium,M,64,1777
9889,B,Ship,3,5,134,3,medium,M,38,1169
9890,F,Ship,5,1,248,8,low,F,2,4023
9892,A,Road,3,4,163,3,medium,M,5,5088
9894,F,Ship,6,3,244,5,medium,F,4,1121
9896,F,Flight,4,1,146,3,low,F,1,4831
9899,F,Ship,3,5,154,2,medium,M,6,4675
9900,D,Ship,3,3,149,2,medium,M,18,1225
9903,A,Ship,4,1,222,4,medium,F,42,2762
9906,F,Ship,5,3,188,7,medium,M,3,3637
9907,F,Flight,4,1,164,2,medium,F,3,1124
9909,F,Ship,4,1,140,3,medium,F,1,1464
9910,A,Ship,4,5,156,3,low,F,2,1127
9911,F,Flight,$7,2,250,5,medium,M,9,1327
9912,F,Ship,2,2,156,3,low,F,5,4151
9914,C,Ship,4,2,173,3,high,F,3,5364
9917,D,Ship,4,5,224,2,low,M,6,4994
9920,C,Ship,4,2,175,6,low,F,5,5445
9921,F,Ship,5,2,257,3,low,F,2,4677
9922,F,Ship,4,4,184,3,low,F,10,5705
9924,C,Ship,3,1,145,2,low,F,34,1773
9925,C,Ship,4,3,197,3,low,M,2,4410
9926,F,Ship,3,3,178,2,medium,M,4,1778
9927,A,Ship,5,5,230,3,low,F,10,5163
9928,F,Flight,5,1,235,5,low,F,10,1920
9929,F,Road,2,5,116,3,low,F,3,1688
9933,A,Ship,3,5,157,3,low,M,7,5100
9934,F,Ship,5,1,245,3,low,M,6,4343
9935,D,Flight,3,1,180,3,low,F,29,1414
9937,F,Ship,6,5,268,4,low,M,7,1600
9939,D,Ship,3,4,268,2,medium,F,4,1442
9940,F,Ship,4,2,255,3,low,F,8,5865
9941,A,Ship,4,4,263,4,medium,M,7,4041
9943,A,Ship,2,2,153,3,low,F,55,1273
9945,F,Ship,4,1,137,4,high,M,15,1391
9946,F,Ship,3,4,260,3,low,F,8,5215
9947,B,Ship,4,3,163,3,low,F,10,5002
9948,B,Ship,5,4,208,4,medium,F,8,4116
9949,B,Ship,2,2,287,4,medium,M,10,5972
9950,F,Ship,3,5,149,3,low,F,9,5412
9951,B,Flight,4,2,149,4,low,M,40,1102
9952,A,Ship,6,4,292,4,medium,M,5,1793
9953,B,Ship,3,4,175,3,low,M,6,5503
9955,A,Flight,5,3,241,5,low,F,2,1834
9956,C,Road,4,3,204,2,low,F,7,4717
9957,F,Road,5,2,152,3,low,F,4,4770
9958,F,Ship,6,2,137,10,low,F,4,4490
9959,D,Ship,5,2,224,5,low,F,2,1022
9960,A,Flight,3,3,253,4,medium,F,57,2489
9961,D,Road,3,2,217,3,high,M,7,5910
9962,F,Ship,5,4,182,2,medium,M,2,4554
9963,D,Ship,2,4,149,5,medium,F,7,5541
9964,B,Ship,5,2,265,2,medium,F,7,5464
9965,B,Ship,3,3,157,3,medium,M,10,4877
9966,F,Road,4,1,207,2,low,M,2,3242
9967,A,Ship,6,1,265,4,low,F,1,1345
9968,F,Ship,2,2,258,3,medium,F,3,5365
9969,F,Road,5,3,240,5,low,M,4,1389
9970,C,Road,6,3,260,4,low,M,4,1358
9973,C,Ship,$7,1,291,4,low,F,9,1880
9974,B,Ship,3,5,109,4,medium,F,4,4308
9975,F,Road,3,4,218,3,medium,F,4,3534
9976,D,Road,4,1,176,3,medium,F,36,1891
9977,F,Road,4,2,190,2,medium,F,1,4020
9978,F,Ship,4,5,237,5,low,M,2,1357
9980,C,Ship,5,3,266,5,medium,F,2,1510
9981,B,Flight,4,5,234,3,medium,F,10,4204
9982,B,Road,3,1,267,2,low,F,9,5744
9985,F,Road,3,5,286,3,medium,F,12,3817
9986,D,Road,4,4,235,4,low,M,50,2020
9987,A,Road,4,5,182,3,medium,F,2,4473
9988,F,Ship,4,3,189,2,low,F,7,4765
9989,D,Ship,5,1,162,5,low,F,47,1727
9990,F,Ship,5,2,196,5,low,M,10,5111
9993,C,Ship,2,3,187,3,medium,F,6,5547
9994,F,Ship,5,1,201,2,medium,F,54,2158
9995,F,Flight,5,1,248,4,low,F,6,1944
10000,F,Flight,6,3,297,4,medium,M,1,1080
10001,C,Ship,5,4,210,3,medium,F,6,5102
10002,B,Ship,4,4,222,3,medium,F,6,4199
10003,D,Ship,5,3,192,7,medium,M,10,5976
10006,C,Road,3,4,256,2,medium,M,55,2247
10008,C,Road,5,1,257,5,medium,F,8,1128
10011,A,Flight,4,2,180,2,medium,F,10,5666
10012,B,Ship,3,5,251,3,medium,M,59,3651
10013,F,Ship,4,3,197,3,low,F,20,3617
10014,F,Ship,3,4,195,4,low,M,3,4743
10015,A,Road,3,1,149,3,medium,F,9,5952
10019,A,Ship,5,1,269,3,low,F,5,5031
10021,B,Ship,3,4,160,3,medium,M,3,5662
10022,D,Road,5,4,236,5,medium,F,4,1948
10024,F,Ship,4,3,133,3,medium,F,50,1861
10026,F,Road,4,1,230,3,low,M,8,4107
10029,C,Ship,4,5,231,3,low,M,4,5089
10030,C,Ship,5,4,272,2,low,F,1,5983
10031,B,Ship,4,2,254,10,high,M,7,5820
10033,F,Ship,6,1,155,5,medium,F,8,4882
10034,A,Ship,6,1,205,5,low,M,14,3213
10035,A,Ship,3,3,133,3,low,F,2,4926
10036,B,Road,$7,1,296,4,low,F,10,1230
10037,C,Ship,5,2,158,3,medium,M,2,5221
10038,F,Ship,3,2,143,4,medium,F,7,4486
10040,B,Ship,4,1,144,2,high,M,35,1072
10041,B,Ship,3,1,138,3,low,F,41,1914
10042,F,Ship,3,3,253,5,low,F,63,3788
10044,C,Ship,5,1,151,3,low,F,9,4895
10045,C,Ship,4,2,166,3,medium,F,8,4758
10046,D,Ship,5,4,270,3,medium,M,9,4992
10047,B,Ship,$7,1,258,4,low,F,3,1482
10049,A,Road,4,2,148,2,low,M,5,4031
10050,B,Road,5,3,241,2,medium,M,5,5666
10052,A,Road,4,4,249,6,low,F,1,1398
10057,B,Ship,4,2,161,3,low,F,4,5947
10059,F,Flight,3,5,161,3,low,M,2,4475
10060,B,Road,6,4,256,4,medium,F,9,1791
10061,F,Ship,4,1,228,5,low,F,6,1874
10062,F,Ship,3,2,228,2,medium,M,2,5640
10063,B,Ship,4,1,178,3,high,M,3,5520
10064,A,Ship,4,2,247,4,high,F,9,4588
10065,F,Ship,4,4,161,2,medium,M,59,1941
10069,F,Ship,4,3,274,5,low,M,5,1512
10070,C,Ship,4,2,192,3,low,F,4,5578
10073,A,Ship,4,3,148,3,high,F,7,5034
10076,D,Ship,4,1,206,3,high,M,2,5013
10078,F,Ship,3,5,174,2,low,F,4,5692
10079,F,Ship,5,2,244,5,low,M,10,1699
10080,D,Ship,6,2,232,3,medium,F,7,5219
10081,C,Ship,4,1,153,3,low,F,8,5198
10084,C,Ship,4,5,264,3,medium,M,16,2245
10085,C,Ship,4,4,272,4,medium,M,4,4363
10086,F,Ship,2,2,181,2,low,F,6,1324
10088,F,Ship,4,5,196,4,low,M,10,1694
10089,F,Ship,4,2,199,2,medium,F,4,3351
10091,C,Ship,3,5,147,3,medium,M,8,5272
10093,A,Road,3,3,245,2,low,F,4,4719
10094,F,Ship,4,1,237,5,low,F,5,1041
10095,A,Road,3,1,157,3,medium,M,1,4391
10097,C,Ship,3,2,149,3,medium,F,64,1920
10099,C,Ship,4,4,258,2,medium,F,5,4562
10102,F,Flight,5,2,143,3,medium,M,12,1802
10103,F,Ship,4,1,255,3,medium,F,6,4313
10104,F,Road,4,5,167,2,low,F,7,4289
10105,B,Flight,3,3,207,7,medium,M,19,2182
10106,F,Road,6,4,253,2,low,F,9,5972
10107,A,Flight,5,1,274,3,medium,M,58,2098
10108,D,Ship,3,1,136,2,medium,F,61,1509
10111,D,Flight,3,3,203,3,medium,F,3,4196
10112,B,Ship,4,3,151,3,medium,F,8,4025
10114,F,Ship,$7,5,243,5,medium,M,28,1100
10115,F,Ship,4,3,134,3,high,F,22,1629
10116,B,Ship,6,1,147,3,medium,F,5,4012
10118,F,Ship,4,2,275,5,low,F,6,1438
10119,D,Ship,4,5,219,2,high,M,4,4069
10120,A,Ship,3,4,164,2,low,M,1,4067
10121,C,Ship,4,1,258,3,medium,M,10,5916
10122,A,Ship,3,2,164,10,high,F,28,1940
10125,D,Ship,4,4,270,3,low,F,4,5888
10126,A,Ship,4,2,255,4,low,F,62,3198
