ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Reached.on.Time_Y.N
2156,F,Ship,4,3,212,4,low,M,28,1
4345,D,Ship,3,3,116,5,low,F,6,0
5703,A,Ship,4,4,188,3,low,M,6,1
217,D,Ship,4,3,185,3,medium,M,3,1
5099,C,Ship,5,5,240,2,low,F,7,1
5627,C,Flight,4,4,139,2,high,F,9,1
9965,C,Ship,6,2,189,2,low,F,2,0
718,B,Ship,4,1,241,2,low,F,39,1
4108,B,Flight,3,5,108,2,low,F,10,1
8920,B,Flight,4,4,248,5,medium,M,2,0
4484,F,Ship,5,3,243,3,medium,F,10,1
445,D,Ship,3,3,135,3,low,F,19,1
352,B,Ship,5,5,171,2,medium,F,22,1
547,D,Flight,5,5,147,4,high,F,42,1
7948,B,Flight,4,1,254,7,low,M,5,1
5024,F,Ship,6,5,274,4,low,M,6,0
3175,D,Ship,3,2,207,3,high,F,3,1
2003,C,Ship,3,1,269,2,low,F,35,1
10053,A,Ship,4,3,104,5,low,F,6,1
3756,F,Ship,3,2,181,3,medium,F,9,0
5012,F,Ship,6,2,152,2,low,M,6,0
10643,C,Ship,5,3,184,5,low,M,3,1
850,B,Ship,4,2,133,4,medium,F,52,1
3235,D,Ship,5,3,169,2,low,M,8,1
2044,B,Road,4,2,260,2,low,F,31,1
6838,B,Road,3,3,250,6,medium,M,9,1
4965,A,Ship,4,1,177,2,medium,M,6,0
9912,F,Ship,5,5,267,5,low,F,1,1
4989,A,Ship,6,5,254,4,low,M,7,0
8151,A,Ship,3,3,164,3,high,M,9,0
3299,C,Flight,5,4,243,3,medium,M,4,1
9907,D,Ship,6,2,173,3,medium,F,4,0
9514,B,Ship,3,3,249,4,low,M,7,1
8559,A,Ship,6,1,275,4,low,M,7,0
8236,B,Flight,4,3,211,8,medium,F,6,0
1497,A,Road,5,2,156,4,medium,M,39,1
6075,A,Ship,4,3,145,4,medium,M,2,0
8007,A,Ship,6,3,260,5,low,M,8,1
1920,F,Flight,3,3,161,3,low,F,24,1
2373,A,Ship,2,3,129,3,low,M,50,1
8065,D,Road,4,4,271,6,high,M,3,0
5353,D,Flight,5,4,235,2,medium,M,9,0
9246,F,Ship,4,3,174,3,medium,M,2,1
7282,B,Ship,2,5,140,4,high,F,2,1
5673,A,Ship,3,4,150,2,low,M,1,0
4077,A,Ship,5,2,248,8,low,F,10,0
3798,F,Ship,4,2,182,3,medium,M,7,1
5456,F,Road,3,5,256,2,medium,F,9,0
9049,D,Flight,4,1,177,3,medium,F,6,0
345,A,Ship,5,3,197,4,low,F,2,1
9013,D,Ship,5,2,141,2,medium,F,1,0
1085,C,Road,3,4,262,3,low,M,7,1
3919,D,Ship,5,1,170,4,low,F,4,1
6682,B,Ship,4,4,273,2,medium,M,6,1
10738,B,Ship,5,3,229,5,low,F,1,0
4072,B,Ship,3,3,228,3,medium,F,8,0
5858,F,Ship,4,3,218,5,low,M,2,1
6715,D,Flight,3,2,168,4,low,F,1,1
5467,D,Road,6,1,282,4,medium,M,4,0
1353,A,Road,4,1,162,2,low,F,47,1
6836,F,Road,5,2,237,4,low,F,9,0
8087,C,Flight,4,4,174,3,low,M,8,0
2051,C,Flight,5,4,180,2,low,M,52,1
7089,A,Ship,4,1,214,5,medium,M,9,0
2953,D,Ship,3,3,162,3,low,M,3,1
8855,C,Ship,3,1,138,10,low,F,4,1
6405,A,Ship,3,1,203,3,medium,F,4,0
2445,A,Road,3,5,139,2,medium,M,64,1
1398,F,Ship,4,2,238,3,low,F,28,1
3941,C,Ship,3,5,267,2,medium,M,4,0
3106,B,Ship,5,2,214,6,low,F,3,1
4660,B,Flight,5,3,191,2,medium,M,7,1
8359,D,Flight,6,4,275,4,medium,F,5,0
6690,F,Road,4,4,263,3,medium,M,5,0
7382,F,Road,6,4,240,3,low,F,9,1
8330,F,Ship,5,1,232,5,low,M,4,0
10432,B,Ship,4,2,156,3,medium,M,5,1
9180,F,Flight,5,3,218,6,low,F,6,1
3511,D,Ship,6,3,121,3,medium,F,10,0
2610,F,Flight,4,1,157,3,medium,M,31,1
3274,B,Road,3,5,195,2,low,F,4,0
6519,A,Ship,4,4,266,3,low,M,10,0
7335,A,Ship,4,2,213,3,medium,M,8,1
4451,C,Ship,4,4,176,6,high,M,5,1
7959,A,Flight,6,2,293,4,low,F,7,0
10376,F,Ship,4,3,216,2,low,M,4,0
5757,A,Flight,6,1,266,4,medium,F,2,1
9439,D,Road,6,4,205,4,low,F,10,1
8732,F,Ship,5,2,238,2,low,M,5,0
8312,F,Ship,4,1,237,5,low,F,5,0
4919,C,Road,3,3,162,2,medium,M,7,1
1525,D,Ship,3,1,249,3,low,F,43,1
2105,C,Ship,5,5,248,3,medium,F,9,1
7667,C,Road,4,5,244,3,low,F,7,0
2968,B,Ship,6,2,236,4,low,F,61,1
303,A,Ship,3,4,241,2,low,M,57,1
2194,B,Flight,3,2,272,3,medium,F,40,1
1794,F,Flight,3,1,163,3,medium,M,59,1
2096,F,Ship,3,4,153,2,medium,M,37,1
7352,F,Ship,3,2,154,3,low,F,6,1
5697,A,Ship,3,1,183,2,low,M,5,1
6723,A,Flight,4,4,193,3,medium,F,3,0
10677,A,Road,2,4,273,4,low,F,7,1
316,B,Ship,4,2,138,3,low,F,30,1
3052,B,Ship,3,3,231,3,medium,M,53,1
5387,C,Ship,4,4,219,2,medium,M,7,0
424,B,Flight,4,4,229,2,medium,M,45,1
4190,F,Ship,4,1,190,2,medium,F,4,0
10745,C,Ship,5,4,236,5,medium,F,7,0
7566,F,Ship,4,2,236,3,low,M,4,0
611,C,Ship,3,4,134,2,medium,M,43,1
5580,F,Ship,5,5,139,4,medium,F,3,1
2277,A,Ship,3,4,209,2,low,M,62,1
4160,F,Ship,3,3,134,4,medium,M,7,1
5088,F,Ship,5,2,243,3,high,M,2,1
4622,F,Ship,3,3,149,4,medium,F,3,1
98,F,Ship,4,1,271,2,medium,F,8,1
1456,B,Ship,4,5,241,4,medium,M,58,1
1928,F,Flight,5,2,151,3,medium,M,20,1
1204,B,Ship,4,1,257,3,low,M,47,1
10139,C,Flight,6,2,284,4,low,F,7,1
2954,F,Ship,4,2,184,3,low,F,63,1
7516,B,Road,5,5,240,5,medium,M,7,0
9823,D,Ship,3,3,149,4,low,F,2,0
4968,F,Ship,3,1,268,3,low,M,2,1
8487,A,Road,4,4,206,3,low,M,2,1
3872,F,Ship,4,2,265,4,medium,M,3,1
4243,D,Flight,5,4,286,5,low,F,3,0
2028,F,Ship,3,5,187,3,low,M,20,1
1129,D,Ship,4,4,145,4,low,F,35,1
3647,C,Ship,5,5,135,3,medium,M,2,1
2851,D,Road,4,3,209,2,medium,M,57,1
10844,F,Ship,4,1,154,2,low,M,1,0
91,D,Ship,5,3,174,6,high,F,41,1
703,D,Ship,3,4,265,8,low,F,35,1
8697,A,Ship,5,4,255,3,low,F,1,1
4846,B,Ship,3,3,238,2,medium,M,2,0
3007,D,Road,5,4,269,3,medium,M,15,1
2697,A,Ship,4,2,191,2,high,M,65,1
8278,B,Ship,3,1,224,3,low,F,1,1
7226,F,Ship,5,4,219,2,medium,F,5,1
854,F,Ship,5,4,279,2,medium,F,1,1
8066,F,Road,2,3,133,4,low,F,5,1
1036,B,Ship,3,5,253,2,medium,M,17,1
1377,A,Flight,5,1,274,3,medium,M,58,1
2742,F,Flight,4,2,171,3,low,F,40,1
7504,B,Ship,4,2,265,5,low,M,8,0
10327,D,Ship,4,1,238,3,low,F,10,0
1724,F,Ship,5,3,133,4,medium,F,29,1
2071,D,Flight,3,4,272,10,medium,M,63,1
6418,B,Road,3,1,233,3,medium,M,7,0
835,D,Flight,5,4,271,3,medium,F,16,1
3744,F,Ship,4,2,233,2,low,F,5,0
7670,F,Flight,4,1,263,5,low,F,8,0
139,D,Flight,4,1,207,5,low,M,48,1
4985,C,Ship,4,2,196,3,low,M,1,1
3066,F,Ship,3,3,243,3,medium,F,27,1
9586,B,Flight,2,4,184,5,medium,M,9,0
5739,A,Road,3,3,245,2,low,F,4,1
10302,F,Ship,4,1,228,3,medium,M,4,1
3710,F,Flight,4,1,219,5,medium,M,5,0
9460,B,Flight,5,5,286,4,high,F,10,1
4666,B,Flight,3,4,184,4,medium,M,2,0
3780,F,Ship,2,1,111,2,low,F,1,1
7840,B,Ship,3,4,273,2,medium,F,5,0
10130,F,Road,4,5,258,2,medium,F,2,1
7725,A,Ship,6,1,247,4,low,F,4,1
10501,D,Ship,4,1,247,3,low,M,5,1
7082,F,Ship,4,3,260,3,low,F,5,0
3678,F,Road,3,1,180,6,low,M,5,1
7553,C,Ship,4,2,220,2,low,F,6,0
2045,C,Road,3,5,109,5,low,M,27,1
10550,F,Flight,6,2,205,5,high,M,6,0
7850,F,Ship,6,3,170,4,low,M,1,0
1241,C,Flight,4,5,210,4,medium,F,28,1
6869,C,Ship,6,4,261,4,low,F,5,1
555,A,Flight,5,4,250,3,low,F,11,1
7034,F,Ship,4,3,196,2,high,M,10,1
5214,F,Flight,$7,3,306,4,medium,M,4,1
8464,B,Ship,4,1,202,2,medium,M,10,1
10307,C,Ship,4,2,174,3,low,M,4,0
2218,B,Ship,5,2,160,4,medium,M,43,1
10791,A,Ship,4,4,224,5,medium,F,5,0
10428,F,Flight,3,4,149,3,medium,F,3,0
9798,F,Ship,4,4,223,3,high,F,5,0
6697,D,Road,3,4,151,4,medium,F,1,1
4555,D,Ship,6,4,275,4,low,F,4,1
5142,F,Ship,4,5,240,5,low,M,8,0
5815,D,Ship,5,2,287,3,medium,F,3,1
472,B,Ship,4,3,244,3,medium,M,8,1
3270,F,Road,2,2,160,3,medium,F,9,0
5401,D,Ship,3,5,227,4,low,F,9,0
650,F,Ship,5,4,162,2,low,F,54,1
3266,F,Road,4,2,227,3,low,M,2,1
3068,F,Ship,5,5,180,4,high,M,10,1
8997,A,Ship,4,5,260,3,medium,F,6,0
7258,B,Flight,5,5,239,3,medium,M,8,0
9236,F,Ship,4,2,243,3,low,M,3,0
38,F,Ship,2,4,181,6,medium,F,16,1
1008,F,Ship,4,5,170,3,low,F,9,1
9861,A,Flight,3,2,247,3,low,M,3,0
6029,C,Flight,6,4,262,4,low,F,10,1
7710,F,Ship,5,3,242,5,medium,F,5,0
1925,C,Flight,3,3,219,2,low,F,41,1
1757,C,Road,3,1,262,2,low,F,28,1
4564,B,Ship,6,2,274,4,medium,M,8,1
3842,F,Flight,3,1,164,3,medium,M,2,0
10217,C,Ship,5,1,271,5,low,F,4,1
8681,C,Ship,5,1,137,2,low,M,9,1
8160,F,Ship,3,1,173,2,medium,F,4,0
10263,A,Road,3,3,220,3,low,M,7,1
1668,F,Ship,4,5,267,4,low,M,20,1
10026,F,Ship,3,4,189,3,high,M,2,0
2668,B,Ship,5,3,162,4,medium,M,38,1
6577,D,Flight,6,5,260,4,low,F,2,0
113,C,Road,4,3,175,2,low,M,25,1
1730,F,Ship,3,3,238,3,medium,M,54,1
10578,F,Ship,6,3,251,4,low,M,10,1
8995,D,Ship,3,1,217,3,low,F,1,1
7587,A,Ship,5,1,238,6,medium,M,10,0
3113,C,Ship,3,5,195,3,medium,F,47,1
5555,C,Ship,6,1,123,5,medium,M,5,1
2834,F,Ship,4,1,165,4,medium,F,34,1
7273,D,Flight,4,2,283,2,high,F,1,0
8201,C,Road,3,3,169,3,low,F,7,0
5015,C,Ship,6,2,254,4,low,M,4,0
7477,D,Ship,$7,3,251,5,low,F,8,1
10468,B,Ship,5,1,262,5,medium,M,4,0
901,D,Ship,5,5,253,6,medium,M,59,1
536,F,Road,4,4,177,4,medium,F,32,1
8068,B,Road,3,1,225,2,low,F,2,1
9864,F,Flight,5,2,211,3,medium,F,8,0
6212,F,Ship,5,4,241,2,medium,F,7,0
7921,D,Road,4,1,261,2,medium,F,9,0
10956,F,Flight,2,5,125,4,low,M,5,0
3329,C,Ship,5,5,219,2,medium,M,4,0
1627,D,Road,5,2,240,7,medium,F,57,1
3398,F,Ship,4,4,176,3,low,F,1,0
8755,D,Road,6,4,220,4,low,M,5,1
1139,C,Ship,5,5,158,3,medium,F,47,1
184,B,Ship,3,5,162,7,medium,F,16,1
5928,F,Ship,5,2,184,3,medium,F,8,0
4455,A,Ship,3,1,171,2,medium,F,7,1
1206,F,Ship,3,3,218,3,medium,M,48,1
10605,A,Ship,4,2,238,3,low,F,3,1
2018,F,Ship,3,1,231,2,low,F,12,1
7573,D,Ship,3,5,194,3,low,M,6,1
5042,F,Ship,6,2,301,5,medium,F,3,0
6513,A,Ship,$7,5,250,4,low,M,1,1
4240,B,Road,5,2,152,3,high,F,5,1
2522,F,Ship,6,4,221,10,medium,M,42,1
10602,F,Ship,3,3,158,3,low,F,6,1
3669,A,Ship,2,1,139,2,medium,F,2,1
10315,D,Ship,3,4,195,2,low,F,5,1
10994,F,Ship,5,1,257,6,low,F,1,0
10163,C,Ship,4,1,162,6,low,M,1,1
8015,C,Ship,4,1,263,5,low,M,8,1
1470,F,Ship,3,3,167,3,medium,F,42,1
7402,B,Flight,5,4,257,5,low,F,1,1
2404,B,Ship,3,2,199,4,low,F,47,1
10133,C,Road,6,2,137,10,low,F,5,0
7472,F,Ship,$7,2,282,5,low,M,6,1
1581,A,Ship,3,5,270,5,low,M,31,1
3225,A,Ship,3,4,117,3,low,F,6,0
7206,F,Ship,6,5,254,4,low,F,2,0
7495,D,Ship,4,5,269,5,low,F,3,0
4395,A,Flight,5,3,175,3,low,M,7,1
6895,D,Ship,6,5,308,4,low,M,2,1
10044,F,Ship,4,2,232,2,low,M,5,0
4951,D,Ship,3,3,165,4,medium,M,3,0
1885,D,Ship,5,4,269,3,medium,F,51,1
7666,B,Road,5,4,199,5,medium,F,6,1
2380,B,Ship,4,2,225,3,low,M,52,1
2305,D,Road,5,2,157,2,low,M,58,1
7173,A,Ship,5,3,245,5,low,F,3,0
10645,D,Ship,2,2,237,5,low,F,6,1
4322,F,Ship,3,3,253,3,high,M,1,1
1649,C,Flight,3,5,121,3,low,F,10,1
8641,D,Flight,4,5,275,5,medium,F,8,1
318,F,Ship,4,5,273,4,medium,F,31,1
9617,C,Ship,4,1,272,2,low,M,1,0
9906,F,Ship,5,1,137,5,low,M,4,1
529,D,Road,5,5,261,3,medium,F,8,1
8963,C,Ship,4,3,185,5,low,F,9,0
7856,F,Ship,4,5,209,3,low,F,6,1
3108,F,Ship,3,5,213,2,low,F,39,1
5254,B,Ship,6,4,275,4,low,M,10,1
4030,B,Ship,4,1,209,2,low,F,10,0
5450,F,Ship,5,3,169,4,low,F,4,0
8272,B,Ship,6,5,301,4,low,F,4,1
6115,D,Ship,3,2,204,3,low,F,8,1
7957,D,Flight,5,5,229,6,low,F,6,0
5845,D,Ship,3,4,98,3,low,M,5,0
6921,A,Ship,6,3,245,4,low,M,10,0
6256,B,Ship,6,5,295,4,medium,M,5,1
6321,A,Ship,5,5,228,3,medium,F,8,1
6287,C,Road,$7,2,264,4,medium,M,6,0
4439,C,Ship,4,1,257,4,low,M,5,1
4998,F,Ship,2,2,259,3,low,M,6,1
2316,F,Road,4,5,135,2,high,F,22,1
8146,B,Ship,5,2,284,4,low,M,1,1
3570,F,Flight,3,4,118,4,low,M,6,0
5728,B,Road,$7,5,291,4,high,M,6,0
9801,A,Ship,5,5,135,4,low,M,8,0
2850,F,Ship,2,2,177,5,low,M,36,1
5437,D,Ship,4,5,253,2,low,M,8,0
2548,B,Ship,5,2,235,2,low,F,61,1
5989,D,Ship,5,2,233,7,medium,F,8,1
5752,B,Flight,4,1,212,2,medium,F,7,0
10193,C,Ship,6,1,189,2,low,F,6,0
4261,D,Flight,4,2,203,3,low,F,4,0
3171,A,Ship,4,5,139,3,low,F,3,1
5315,C,Ship,3,5,181,4,high,F,1,1
173,C,Ship,3,4,148,3,low,M,56,1
10572,F,Ship,3,1,201,3,medium,F,8,0
6547,D,Ship,6,3,287,4,medium,F,8,1
4038,F,Ship,5,5,243,6,medium,F,9,0
4689,A,Ship,3,4,254,3,medium,M,6,0
3550,B,Road,4,3,102,3,medium,F,3,1
4826,F,Ship,3,4,269,3,medium,M,9,1
5281,D,Ship,6,5,261,4,low,F,3,1
7200,F,Ship,$7,3,278,4,low,M,2,1
5563,D,Ship,4,4,228,4,high,M,1,0
3400,B,Road,3,4,213,3,low,F,5,1
1551,A,Ship,5,5,259,2,medium,M,63,1
6645,A,Ship,4,3,258,2,low,F,3,0
3061,D,Ship,2,4,153,2,medium,F,57,1
2749,D,Flight,4,4,178,3,low,F,1,1
4358,F,Road,5,1,201,3,low,M,4,1
3224,F,Ship,5,4,269,3,low,F,3,0
3947,C,Road,5,3,256,6,medium,F,5,1
2058,F,Flight,3,4,254,2,high,M,56,1
1278,F,Ship,3,1,275,2,high,F,1,1
10979,C,Ship,4,1,253,5,low,F,2,0
5918,F,Ship,5,1,252,3,medium,M,2,0
5725,D,Ship,5,5,287,4,low,M,4,1
8214,F,Road,4,5,179,3,low,F,4,0
7821,A,Flight,4,5,265,2,medium,F,9,1
1775,C,Road,3,5,180,2,low,M,33,1
7114,B,Road,4,5,213,3,low,F,7,0
4039,D,Ship,2,4,271,8,medium,F,10,0
2034,F,Road,3,2,264,4,high,F,32,1
9815,C,Ship,4,4,131,3,medium,F,10,0
7527,A,Road,3,3,157,3,low,F,6,0
6642,F,Ship,5,5,135,2,low,F,1,1
1060,B,Ship,4,3,158,6,medium,M,43,1
6122,F,Ship,5,5,236,2,medium,M,2,0
360,F,Ship,4,3,131,5,low,M,6,1
6926,F,Ship,6,4,247,4,medium,M,3,0
8784,F,Flight,4,5,229,4,medium,F,6,0
7752,F,Ship,4,1,245,5,medium,M,1,0
1101,A,Flight,5,2,260,2,medium,M,23,1
3153,A,Flight,4,2,237,6,low,F,8,0
9803,C,Ship,4,2,204,3,medium,F,3,0
3786,F,Ship,5,5,184,3,low,F,5,0
9254,F,Ship,4,4,265,3,low,M,10,0
3923,C,Ship,5,4,117,3,medium,F,4,0
8998,B,Ship,4,2,184,3,medium,F,5,1
8485,D,Road,6,3,113,2,medium,F,4,1
4418,F,Ship,3,2,207,2,low,M,9,0
7618,B,Ship,5,1,256,4,medium,F,5,1
8744,F,Road,4,4,183,2,low,F,7,1
7845,A,Ship,3,5,192,2,low,F,7,1
8434,B,Ship,3,2,256,3,low,M,1,0
8553,A,Ship,4,4,228,5,low,F,1,1
7331,C,Ship,4,1,200,3,low,M,5,0
8067,A,Road,3,1,256,4,low,M,6,1
4909,D,Road,3,5,194,3,medium,F,3,1
3974,F,Flight,5,2,165,2,medium,F,6,1
3490,B,Ship,3,1,244,4,medium,M,6,1
1339,D,Ship,3,3,144,3,low,M,1,1
1227,A,Road,3,3,150,2,medium,F,61,1
63,A,Ship,5,1,105,6,medium,M,62,1
2662,B,Ship,4,1,201,4,medium,M,59,1
10593,A,Ship,5,5,189,3,low,F,10,1
8033,C,Ship,5,2,263,4,low,M,3,1
9676,B,Ship,$7,2,277,5,low,F,1,1
5206,B,Flight,3,5,247,3,low,F,4,1
4725,A,Ship,5,3,199,4,medium,F,8,0
213,A,Ship,2,5,127,3,low,M,44,1
3099,A,Ship,5,4,157,4,low,M,58,1
7567,D,Ship,4,3,261,4,medium,M,9,1
9573,A,Road,3,1,195,5,low,F,4,0
9566,F,Road,4,4,153,2,low,F,8,0
984,F,Ship,5,4,133,3,low,M,9,1
10907,C,Ship,4,1,261,3,low,F,3,1
9019,D,Road,3,4,185,4,medium,F,6,0
803,C,Road,3,2,262,2,low,F,26,1
7600,B,Ship,5,3,245,4,low,M,1,0
8881,D,Road,$7,5,308,4,medium,M,1,1
10388,F,Road,5,1,217,2,low,F,9,0
10494,F,Ship,3,3,151,3,low,M,9,0
6409,D,Ship,3,4,223,3,low,F,7,1
10765,D,Ship,5,1,235,5,low,M,4,1
5641,D,Ship,4,2,227,5,medium,M,6,0
908,F,Ship,5,1,165,2,high,M,54,1
10557,A,Flight,4,1,227,3,high,M,8,0
6711,A,Flight,4,3,238,2,medium,F,2,0
6998,F,Flight,3,2,215,4,low,F,3,0
43,D,Ship,3,5,137,2,medium,M,38,1
7110,F,Road,6,5,247,4,medium,M,7,1
9729,A,Flight,4,2,257,3,medium,M,8,0
441,A,Ship,3,5,251,2,high,M,23,1
1979,C,Ship,3,4,268,2,high,F,39,1
1590,F,Ship,4,2,199,2,medium,F,4,1
195,A,Ship,4,2,270,4,low,F,46,1
478,B,Ship,3,4,254,2,high,F,41,1
10480,B,Ship,4,1,276,5,low,F,2,0
9748,B,Ship,5,4,164,3,low,M,9,1
4042,B,Ship,5,5,243,2,low,M,9,1
61,D,Ship,3,1,221,3,low,F,64,1
4385,C,Flight,3,3,134,2,high,M,1,0
6796,B,Ship,3,4,178,8,medium,F,6,0
1221,A,Road,3,2,178,4,medium,F,48,1
8754,F,Road,4,2,229,2,medium,F,7,1
4896,F,Ship,3,3,162,2,low,F,9,0
5799,A,Ship,4,3,167,2,medium,F,2,0
4528,B,Flight,3,1,174,6,medium,F,4,1
3144,F,Road,3,3,253,3,medium,M,7,0
7565,C,Ship,3,4,184,3,low,M,7,0
3390,F,Ship,4,5,256,3,medium,M,10,1
2027,C,Ship,4,2,265,3,low,F,41,1
1664,F,Ship,5,5,224,8,low,F,48,1
5520,F,Ship,3,5,222,2,low,M,9,0
4860,F,Ship,5,3,231,2,low,M,8,1
1882,B,Ship,3,1,198,2,medium,F,49,1
3820,B,Road,5,5,184,3,low,F,2,0
1983,A,Ship,4,5,134,4,low,M,36,1
4415,C,Ship,3,3,262,2,medium,F,10,0
9827,C,Ship,5,2,165,5,medium,M,9,0
5634,F,Flight,4,4,203,3,medium,M,8,0
6749,C,Ship,2,1,248,6,low,F,2,0
5373,A,Ship,3,1,183,2,medium,F,3,0
8745,A,Road,3,1,228,2,low,F,7,0
4787,C,Road,4,4,205,3,low,M,6,0
9443,C,Road,5,4,217,5,low,F,8,0
5964,F,Ship,6,4,266,4,low,M,5,1
4887,A,Ship,4,2,160,2,high,F,5,0
5295,A,Ship,5,3,229,2,medium,M,10,0
1876,B,Ship,4,5,253,3,low,F,58,1
2193,A,Flight,4,4,252,3,medium,F,7,1
5357,C,Flight,2,4,144,4,low,F,8,1
2226,F,Ship,3,1,147,2,medium,M,52,1
1816,B,Ship,3,3,191,3,low,M,5,1
767,C,Ship,2,1,249,3,low,M,11,1
10897,D,Ship,4,1,133,4,low,F,10,0
3441,A,Flight,4,5,178,2,high,M,5,0
10424,F,Flight,3,3,252,2,high,M,1,1
120,F,Road,5,1,145,3,low,M,20,1
3990,F,Flight,3,4,212,3,low,F,8,0
10378,B,Ship,4,3,165,2,low,M,2,0
8832,F,Ship,5,5,245,5,low,M,5,1
5500,B,Ship,6,4,256,4,low,F,9,0
1901,C,Road,4,4,192,3,medium,M,39,1
9995,C,Road,2,1,135,4,medium,F,8,1
6925,D,Ship,6,1,245,4,low,F,10,0
2958,F,Ship,2,2,146,3,medium,F,1,1
1725,A,Ship,3,2,263,4,medium,M,8,1
6067,D,Ship,5,1,267,4,low,M,5,1
2260,B,Ship,3,4,256,4,low,M,11,1
4230,F,Road,5,4,172,4,medium,F,10,1
4751,C,Ship,5,4,272,2,low,F,1,1
10198,B,Ship,5,5,245,5,low,M,5,0
1483,D,Road,5,2,264,5,low,F,27,1
2603,C,Flight,4,4,220,2,medium,F,33,1
1269,A,Ship,6,4,129,5,low,F,58,1
150,F,Flight,5,1,149,3,low,M,40,1
3401,C,Road,4,2,197,3,low,F,2,0
4228,B,Road,4,3,159,2,high,M,3,1
8337,A,Road,5,2,221,6,medium,M,2,1
9156,F,Road,6,3,276,4,low,F,5,1
2180,F,Road,6,2,181,4,high,F,6,1
10928,F,Ship,5,3,219,5,low,M,7,1
1174,B,Ship,4,3,171,6,medium,F,9,1
1300,B,Ship,3,4,160,2,medium,M,32,1
1323,A,Ship,2,3,141,2,medium,F,28,1
7854,F,Ship,5,5,243,3,medium,M,3,1
2099,C,Ship,3,5,175,2,low,F,40,1
7333,D,Ship,3,3,218,3,medium,M,6,1
5652,F,Ship,4,3,200,3,medium,M,5,0
5873,C,Road,4,3,175,2,low,M,3,0
3143,C,Road,4,4,135,3,low,F,4,1
4799,C,Flight,6,1,265,4,low,F,7,1
1303,D,Ship,4,1,152,3,medium,F,65,1
86,F,Ship,3,4,197,3,medium,M,13,1
3362,F,Ship,5,2,250,3,medium,F,6,0
7415,C,Flight,6,3,286,4,medium,F,7,1
10592,F,Ship,4,2,222,2,low,M,1,1
4763,C,Ship,4,1,149,3,medium,F,8,0
1565,C,Ship,4,1,238,2,low,F,3,1
2433,A,Ship,4,4,189,4,high,F,56,1
439,D,Ship,3,5,241,3,medium,M,48,1
6968,F,Road,4,1,169,4,low,M,1,0
5032,B,Ship,6,4,294,4,medium,M,6,0
637,D,Ship,3,4,192,2,low,F,56,1
10927,D,Ship,5,3,219,5,low,F,6,0
9640,B,Ship,5,4,191,3,high,F,7,1
8224,B,Flight,3,4,140,3,low,M,3,0
1618,B,Road,3,2,204,3,medium,M,48,1
8291,C,Ship,4,5,221,10,high,M,9,0
8528,F,Ship,4,5,224,2,low,M,8,0
4595,C,Ship,4,5,245,3,medium,F,2,1
10152,F,Flight,5,4,235,5,low,F,8,0
7189,D,Ship,5,5,275,6,low,M,1,0
5449,D,Ship,6,4,157,6,low,F,9,1
5124,F,Ship,2,4,208,3,medium,F,6,1
6843,A,Road,3,2,214,2,high,F,7,0
8620,B,Road,5,3,267,6,low,M,10,0
443,C,Ship,4,3,186,2,medium,F,48,1
3746,F,Ship,3,1,205,4,high,F,3,0
4619,C,Ship,3,4,171,3,low,F,5,0
1460,F,Ship,3,4,183,2,medium,F,52,1
7038,F,Ship,3,1,166,2,low,F,10,0
3459,A,Ship,4,1,170,2,medium,F,5,0
10627,D,Ship,5,4,180,2,low,F,9,0
2676,F,Ship,3,2,109,3,low,F,30,1
8031,A,Ship,5,5,238,6,low,F,3,1
9091,D,Ship,6,5,256,4,low,F,2,0
9171,A,Road,5,3,257,5,low,F,7,1
5952,F,Ship,5,2,265,3,low,M,10,1
2893,D,Flight,3,2,190,3,medium,M,18,1
7256,F,Road,4,1,152,2,high,M,2,0
8838,F,Ship,$7,5,254,4,medium,F,6,1
2734,B,Road,4,5,254,3,low,M,29,1
5029,D,Ship,3,5,149,2,medium,M,5,0
8701,D,Ship,3,2,219,3,medium,M,1,1
1033,D,Ship,5,4,254,5,low,F,36,1
2467,D,Flight,6,1,126,3,medium,F,37,1
3186,F,Ship,3,3,162,8,high,F,10,0
1017,A,Ship,4,1,167,3,high,F,22,1
10529,C,Road,6,1,235,6,medium,M,3,0
10889,C,Ship,4,4,192,2,low,M,1,0
9588,F,Flight,5,1,170,4,medium,M,4,1
2545,D,Ship,5,4,243,3,low,F,43,1
5826,F,Ship,4,4,272,3,low,M,9,0
4057,D,Ship,3,1,240,3,low,F,4,1
10337,C,Ship,3,3,214,3,medium,M,3,1
9591,A,Flight,4,4,137,4,medium,F,5,0
3395,C,Ship,5,5,270,3,low,M,2,1
8008,B,Ship,$7,1,308,4,medium,M,7,1
8822,F,Ship,6,1,260,4,low,F,6,0
3393,A,Ship,4,3,296,2,medium,F,9,1
5302,B,Ship,5,4,244,3,medium,F,3,0
9205,D,Ship,3,3,187,6,low,F,2,0
823,D,Flight,3,3,268,3,low,F,33,1
3835,D,Flight,5,2,132,3,medium,F,4,1
9891,A,Ship,3,4,247,3,low,F,4,0
3596,F,Ship,4,2,233,2,low,F,5,0
1491,A,Road,4,4,204,4,medium,F,35,1
10861,D,Ship,5,3,237,3,high,M,7,1
7965,A,Ship,$7,1,291,4,medium,F,1,0
2038,B,Road,4,1,280,3,medium,M,2,1
